Freq[Hz]        [dBSPL]         Phase[Deg]
13.66           101.62          -158.67
13.72           101.57          -156.81
13.77           101.50          -154.68
13.83           101.40          -152.32
13.89           101.28          -149.75
13.94           101.14          -147.00
14.00           100.98          -144.09
14.06           100.80          -141.05
14.12           100.59          -137.91
14.18           100.38          -134.71
14.23           100.14          -131.46
14.29           99.89           -128.20
14.35           99.63           -124.97
14.41           99.36           -121.77
14.47           99.08           -118.65
14.53           98.78           -115.63
14.59           98.48           -112.71
14.65           98.18           -109.93
14.71           97.87           -107.30
14.77           97.55           -104.82
14.83           97.24           -102.52
14.89           96.92           -100.39
14.95           96.60           -98.45
15.01           96.29           -96.70
15.08           95.98           -95.13
15.14           95.66           -93.75
15.20           95.36           -92.55
15.26           95.05           -91.52
15.33           94.75           -90.66
15.39           94.45           -89.97
15.45           94.16           -89.43
15.52           93.88           -89.04
15.58           93.60           -88.79
15.64           93.33           -88.68
15.71           93.06           -88.69
15.77           92.81           -88.83
15.84           92.56           -89.09
15.90           92.32           -89.46
15.97           92.09           -89.95
16.03           91.88           -90.55
16.10           91.67           -91.26
16.17           91.48           -92.08
16.23           91.30           -93.03
16.30           91.13           -94.10
16.37           90.98           -95.31
16.43           90.85           -96.66
16.50           90.73           -98.16
16.57           90.63           -99.82
16.64           90.54           -101.67
16.70           90.48           -103.70
16.77           90.43           -105.95
16.84           90.41           -108.43
16.91           90.41           -111.15
16.98           90.43           -114.14
17.05           90.47           -117.41
17.12           90.54           -120.98
17.19           90.64           -124.86
17.26           90.76           -129.08
17.33           90.90           -133.62
17.40           91.07           -138.49
17.48           91.26           -143.68
17.55           91.47           -149.18
17.62           91.70           -154.96
17.69           91.94           -161.01
17.77           92.19           -167.29
17.84           92.44           -173.77
17.91           92.68           179.62
17.99           92.92           172.91
18.06           93.15           166.18
18.13           93.36           159.48
18.21           93.55           152.89
18.28           93.70           146.49
18.36           93.83           140.37
18.43           93.92           134.60
18.51           93.96           129.28
18.59           93.97           124.48
18.66           93.92           120.28
18.74           93.83           116.74
18.82           93.70           113.92
18.89           93.51           111.84
18.97           93.28           110.53
19.05           92.99           110.00
19.13           92.65           110.25
19.21           92.25           111.24
19.29           91.80           112.95
19.37           91.29           115.34
19.44           90.71           118.32
19.52           90.08           121.82
19.61           89.38           125.75
19.69           88.64           129.99
19.77           87.84           134.40
19.85           87.01           138.87
19.93           86.15           143.24
20.01           85.29           147.39
20.09           84.43           151.18
20.18           83.60           154.52
20.26           82.81           157.29
20.34           82.09           159.44
20.43           81.45           160.90
20.51           80.93           161.62
20.59           80.52           161.58
20.68           80.25           160.78
20.76           80.10           159.22
20.85           80.07           156.93
20.94           80.15           153.97
21.02           80.31           150.40
21.11           80.53           146.31
21.20           80.78           141.81
21.28           81.05           137.03
21.37           81.32           132.11
21.46           81.56           127.17
21.55           81.78           122.35
21.63           81.96           117.75
21.72           82.09           113.47
21.81           82.19           109.60
21.90           82.24           106.21
21.99           82.25           103.36
22.08           82.22           101.09
22.17           82.14           99.45
22.27           82.01           98.44
22.36           81.83           98.07
22.45           81.60           98.33
22.54           81.32           99.20
22.63           80.99           100.62
22.73           80.61           102.55
22.82           80.19           104.90
22.91           79.75           107.62
23.01           79.28           110.63
23.10           78.80           113.86
23.20           78.32           117.27
23.29           77.85           120.77
23.39           77.41           124.34
23.49           77.00           127.90
23.58           76.63           131.42
23.68           76.32           134.86
23.78           76.06           138.17
23.87           75.86           141.32
23.97           75.72           144.27
24.07           75.62           147.02
24.17           75.56           149.52
24.27           75.53           151.76
24.37           75.53           153.74
24.47           75.54           155.46
24.57           75.56           156.92
24.67           75.58           158.13
24.77           75.60           159.13
24.88           75.62           159.94
24.98           75.63           160.62
25.08           75.64           161.21
25.18           75.64           161.78
25.29           75.63           162.39
25.39           75.62           163.14
25.50           75.60           164.11
25.60           75.58           165.41
25.71           75.56           167.16
25.81           75.54           169.45
25.92           75.54           172.37
26.02           75.55           175.99
26.13           75.57           -179.65
26.24           75.62           -174.54
26.35           75.69           -168.69
26.45           75.78           -162.12
26.56           75.90           -154.91
26.67           76.04           -147.12
26.78           76.19           -138.89
26.89           76.37           -130.34
27.00           76.56           -121.64
27.11           76.76           -113.00
27.23           76.97           -104.60
27.34           77.17           -96.65
27.45           77.37           -89.31
27.56           77.56           -82.69
27.68           77.73           -76.89
27.79           77.88           -71.96
27.90           77.99           -67.91
28.02           78.07           -64.72
28.14           78.12           -62.33
28.25           78.11           -60.61
28.37           78.06           -59.43
28.48           77.96           -58.58
28.60           77.81           -57.84
28.72           77.61           -56.99
28.84           77.34           -55.80
28.96           77.03           -54.09
29.07           76.65           -51.72
29.19           76.21           -48.58
29.31           75.71           -44.64
29.43           75.14           -39.88
29.56           74.49           -34.38
29.68           73.76           -28.23
29.80           72.95           -21.60
29.92           72.06           -14.70
30.04           71.11           -7.78
30.17           70.12           -1.10
30.29           69.13           5.07
30.42           68.22           10.49
30.54           67.48           14.95
30.67           66.98           18.30
30.79           66.76           20.43
30.92           66.79           21.29
31.05           66.98           20.89
31.18           67.25           19.29
31.30           67.49           16.60
31.43           67.67           13.01
31.56           67.77           8.71
31.69           67.80           3.95
31.82           67.76           -1.00
31.95           67.68           -5.85
32.08           67.55           -10.34
32.22           67.38           -14.22
32.35           67.14           -17.27
32.48           66.82           -19.30
32.62           66.39           -20.14
32.75           65.82           -19.64
32.88           65.05           -17.68
33.02           64.04           -14.22
33.16           62.74           -9.24
33.29           61.14           -2.79
33.43           59.26           5.02
33.57           57.18           14.06
33.70           55.00           24.16
33.84           52.86           35.12
33.98           51.00           46.70
34.12           49.64           58.66
34.26           48.97           70.69
34.40           48.94           82.52
34.54           49.38           93.90
34.69           50.09           104.59
34.83           50.94           114.42
34.97           51.84           123.21
35.12           52.76           130.89
35.26           53.69           137.41
35.41           54.61           142.79
35.55           55.52           147.12
35.70           56.41           150.55
35.84           57.28           153.26
35.99           58.13           155.41
36.14           58.96           157.21
36.29           59.75           158.85
36.44           60.51           160.53
36.59           61.22           162.42
36.74           61.88           164.64
36.89           62.47           167.23
37.04           63.01           170.21
37.19           63.47           173.52
37.35           63.86           177.08
37.50           64.19           -179.19
37.65           64.46           -175.43
37.81           64.68           -171.77
37.97           64.86           -168.40
38.12           64.99           -165.47
38.28           65.09           -163.09
38.44           65.16           -161.36
38.59           65.22           -160.32
38.75           65.26           -160.00
38.91           65.30           -160.40
39.07           65.36           -161.47
39.23           65.44           -163.15
39.39           65.56           -165.34
39.56           65.72           -167.93
39.72           65.94           -170.78
39.88           66.19           -173.79
40.05           66.45           -176.85
40.21           66.73           -179.85
40.38           66.99           177.26
40.54           67.23           174.57
40.71           67.46           172.11
40.88           67.66           169.91
41.04           67.84           167.98
41.21           67.99           166.33
41.38           68.13           164.94
41.55           68.24           163.80
41.72           68.33           162.89
41.90           68.41           162.17
42.07           68.46           161.61
42.24           68.50           161.18
42.42           68.52           160.82
42.59           68.53           160.50
42.76           68.53           160.15
42.94           68.52           159.76
43.12           68.49           159.26
43.29           68.45           158.63
43.47           68.41           157.81
43.65           68.36           156.77
43.83           68.31           155.45
44.01           68.26           153.82
44.19           68.22           151.83
44.37           68.20           149.42
44.56           68.20           146.57
44.74           68.24           143.29
44.92           68.34           139.58
45.11           68.50           135.49
45.29           68.73           131.08
45.48           69.02           126.43
45.67           69.35           121.66
45.86           69.69           116.88
46.04           70.04           112.20
46.23           70.37           107.70
46.42           70.67           103.48
46.61           70.94           99.59
46.81           71.18           96.08
47.00           71.39           93.01
47.19           71.56           90.38
47.39           71.70           88.21
47.58           71.80           86.49
47.78           71.86           85.20
47.97           71.89           84.31
48.17           71.87           83.78
48.37           71.80           83.53
48.57           71.70           83.49
48.77           71.58           83.60
48.97           71.43           83.77
49.17           71.28           83.96
49.37           71.13           84.12
49.58           70.99           84.22
49.78           70.87           84.24
49.98           70.78           84.18
50.19           70.72           84.04
50.40           70.71           83.83
50.60           70.73           83.53
50.81           70.80           83.14
51.02           70.91           82.61
51.23           71.04           81.92
51.44           71.19           81.02
51.65           71.34           79.86
51.86           71.48           78.43
52.08           71.60           76.71
52.29           71.72           74.72
52.51           71.82           72.50
52.72           71.91           70.09
52.94           71.98           67.57
53.16           72.05           65.00
53.38           72.10           62.42
53.60           72.13           59.86
53.82           72.16           57.34
54.04           72.18           54.86
54.26           72.21           52.39
54.48           72.25           49.93
54.71           72.32           47.51
54.93           72.42           45.16
55.16           72.58           42.93
55.39           72.77           40.89
55.61           73.00           39.12
55.84           73.26           37.67
56.07           73.53           36.56
56.30           73.81           35.75
56.53           74.09           35.16
56.77           74.37           34.69
57.00           74.64           34.23
57.23           74.93           33.64
57.47           75.20           32.85
57.71           75.48           31.86
57.94           75.73           30.68
58.18           75.96           29.36
58.42           76.15           27.97
58.66           76.29           26.57
58.90           76.38           25.19
59.15           76.43           23.77
59.39           76.43           22.25
59.63           76.40           20.56
59.88           76.35           18.67
60.12           76.28           16.55
60.37           76.19           14.24
60.62           76.09           11.83
60.87           75.97           9.45
61.12           75.85           7.19
61.37           75.71           5.12
61.62           75.58           3.25
61.88           75.47           1.57
62.13           75.39           0.01
62.39           75.38           -1.53
62.64           75.44           -3.09
62.90           75.56           -4.70
63.16           75.75           -6.38
63.42           75.99           -8.12
63.68           76.25           -9.90
63.94           76.52           -11.68
64.21           76.79           -13.47
64.47           77.05           -15.27
64.74           77.28           -17.11
65.00           77.50           -18.98
65.27           77.69           -20.92
65.54           77.87           -22.91
65.81           78.03           -24.97
66.08           78.19           -27.11
66.35           78.33           -29.33
66.62           78.47           -31.64
66.90           78.61           -34.05
67.17           78.74           -36.55
67.45           78.86           -39.13
67.73           78.98           -41.80
68.00           79.10           -44.54
68.28           79.22           -47.35
68.56           79.35           -50.24
68.85           79.48           -53.21
69.13           79.61           -56.25
69.41           79.74           -59.35
69.70           79.87           -62.48
69.99           79.99           -65.62
70.27           80.10           -68.74
70.56           80.20           -71.84
70.85           80.29           -74.98
71.14           80.37           -78.20
71.44           80.44           -81.59
71.73           80.49           -85.20
72.03           80.52           -89.02
72.32           80.53           -93.01
72.62           80.51           -97.04
72.92           80.44           -101.00
73.22           80.33           -104.78
73.52           80.18           -108.37
73.82           80.00           -111.78
74.13           79.78           -115.14
74.43           79.54           -118.56
74.74           79.27           -122.14
75.04           78.98           -125.87
75.35           78.66           -129.71
75.66           78.31           -133.53
75.97           77.93           -137.19
76.29           77.50           -140.59
76.60           77.03           -143.69
76.92           76.54           -146.53
77.23           76.03           -149.18
77.55           75.54           -151.74
77.87           75.09           -154.27
78.19           74.68           -156.77
78.51           74.32           -159.20
78.83           73.99           -161.47
79.16           73.67           -163.48
79.48           73.36           -165.18
79.81           73.03           -166.58
80.14           72.68           -167.73
80.47           72.30           -168.70
80.80           71.90           -169.59
81.13           71.48           -170.45
81.47           71.05           -171.33
81.80           70.62           -172.23
82.14           70.23           -173.12
82.47           69.86           -173.97
82.81           69.53           -174.77
83.15           69.23           -175.46
83.50           68.94           -175.96
83.84           68.66           -176.16
84.19           68.39           -175.90
84.53           68.14           -175.07
84.88           67.93           -173.63
85.23           67.76           -171.65
85.58           67.64           -169.28
85.93           67.54           -166.73
86.28           67.45           -164.16
86.64           67.36           -161.71
87.00           67.26           -159.49
87.35           67.16           -157.59
87.71           67.04           -156.08
88.07           66.93           -155.04
88.44           66.83           -154.54
88.80           66.73           -154.67
89.16           66.65           -155.49
89.53           66.58           -157.06
89.90           66.50           -159.36
90.27           66.43           -162.27
90.64           66.37           -165.61
91.01           66.33           -169.15
91.39           66.34           -172.66
91.76           66.40           -175.99
92.14           66.50           -179.10
92.52           66.60           177.97
92.90           66.70           175.09
93.28           66.78           172.23
93.67           66.85           169.41
94.05           66.90           166.80
94.44           66.96           164.54
94.83           67.03           162.68
95.22           67.11           161.14
95.61           67.19           159.71
96.00           67.25           158.21
96.40           67.30           156.55
96.79           67.31           154.79
97.19           67.30           153.05
97.59           67.27           151.33
97.99           67.22           149.53
98.40           67.16           147.36
98.80           67.11           144.65
99.21           67.07           141.44
99.62           67.04           138.02
100.03          67.01           134.81
100.44          66.98           132.00
100.85          66.93           129.50
101.26          66.87           127.01
101.68          66.80           124.23
102.10          66.73           121.05
102.52          66.64           117.51
102.94          66.52           113.70
103.36          66.37           109.63
103.79          66.18           105.36
104.22          65.98           101.07
104.65          65.77           97.12
105.08          65.57           93.83
105.51          65.40           91.24
105.94          65.29           89.04
106.38          65.26           86.69
106.82          65.30           83.87
107.25          65.42           80.56
107.70          65.57           77.04
108.14          65.67           73.61
108.58          65.69           70.36
109.03          65.64           67.15
109.48          65.57           63.72
109.93          65.54           59.89
110.38          65.60           55.60
110.84          65.73           50.90
111.29          65.90           45.88
111.75          66.07           40.63
112.21          66.24           35.23
112.67          66.41           29.77
113.13          66.60           24.27
113.60          66.79           18.65
114.07          66.92           12.72
114.54          66.96           6.33
115.01          66.95           -0.48
115.48          67.00           -7.52
115.95          67.14           -14.54
116.43          67.36           -21.38
116.91          67.62           -28.00
117.39          67.83           -34.44
117.87          67.98           -40.73
118.36          68.08           -46.94
118.85          68.17           -53.16
119.33          68.24           -59.44
119.83          68.32           -65.82
120.32          68.41           -72.31
120.81          68.50           -78.75
121.31          68.63           -84.90
121.81          68.80           -90.54
122.31          68.98           -95.72
122.81          69.14           -100.68
123.32          69.25           -105.67
123.83          69.32           -110.79
124.34          69.39           -115.97
124.85          69.51           -121.12
125.36          69.68           -126.21
125.88          69.89           -131.24
126.39          70.09           -136.15
126.91          70.27           -140.85
127.44          70.40           -145.30
127.96          70.48           -149.61
128.49          70.52           -154.08
129.01          70.55           -158.91
129.55          70.58           -164.06
130.08          70.62           -169.26
130.61          70.68           -174.24
131.15          70.76           -178.92
131.69          70.86           176.62
132.23          70.94           172.28
132.78          70.95           168.02
133.32          70.88           163.87
133.87          70.77           159.83
134.42          70.66           155.81
134.97          70.57           151.68
135.53          70.51           147.47
136.09          70.47           143.29
136.65          70.42           139.38
137.21          70.32           135.81
137.77          70.18           132.46
138.34          70.00           129.08
138.91          69.80           125.55
139.48          69.58           121.94
140.05          69.35           118.46
140.63          69.13           115.21
141.21          68.94           112.16
141.79          68.80           109.25
142.37          68.66           106.46
142.96          68.50           103.75
143.55          68.29           101.06
144.14          68.03           98.27
144.73          67.75           95.33
145.32          67.48           92.33
145.92          67.26           89.47
146.52          67.10           87.01
147.13          66.97           85.14
147.73          66.84           83.78
148.34          66.68           82.45
148.95          66.46           80.68
149.56          66.20           78.47
150.18          65.93           76.18
150.79          65.68           74.05
151.41          65.48           72.15
152.04          65.29           70.49
152.66          65.11           69.07
153.29          64.93           67.86
153.92          64.72           66.82
154.55          64.50           65.83
155.19          64.28           64.78
155.83          64.08           63.56
156.47          63.89           62.09
157.11          63.70           60.54
157.76          63.50           59.27
158.41          63.33           58.39
159.06          63.16           57.70
159.71          63.00           56.96
160.37          62.87           56.26
161.03          62.77           55.85
161.69          62.69           55.83
162.36          62.59           55.87
163.03          62.48           55.44
163.70          62.35           54.48
164.37          62.24           53.45
165.05          62.18           52.65
165.72          62.14           52.18
166.41          62.11           51.99
167.09          62.07           51.89
167.78          62.04           51.62
168.47          62.03           50.93
169.16          62.04           49.93
169.86          62.06           49.14
170.56          62.05           48.70
171.26          61.98           47.89
171.96          61.91           46.28
172.67          61.94           44.48
173.38          62.13           42.94
174.09          62.35           40.59
174.81          62.48           36.88
175.53          62.55           33.59
176.25          62.62           32.05
176.97          62.67           31.02
177.70          62.70           29.20
178.43          62.78           26.94
179.17          62.93           25.13
179.90          63.08           23.95
180.64          63.17           22.75
181.39          63.21           21.06
182.13          63.26           19.09
182.88          63.36           16.92
183.63          63.47           14.48
184.39          63.51           12.51
185.15          63.53           12.28
185.91          63.56           13.63
186.67          63.56           14.18
187.44          63.53           12.40
188.21          63.56           9.53
188.99          63.65           7.21
189.76          63.70           5.84
190.55          63.64           4.98
191.33          63.54           3.65
192.12          63.47           1.49
192.91          63.44           -0.78
193.70          63.43           -2.53
194.50          63.43           -3.59
195.30          63.41           -4.79
196.10          63.37           -7.11
196.91          63.34           -9.76
197.72          63.33           -11.54
198.53          63.27           -12.47
199.35          63.14           -13.17
200.17          63.00           -14.30
200.99          62.90           -15.94
201.82          62.87           -17.96
202.65          62.85           -20.02
203.48          62.76           -21.36
204.32          62.61           -21.99
205.16          62.45           -22.63
206.00          62.32           -23.40
206.85          62.26           -23.68
207.70          62.26           -22.80
208.55          62.26           -21.20
209.41          62.26           -20.23
210.27          62.37           -20.44
211.14          62.70           -21.24
212.01          63.10           -21.96
212.88          63.41           -22.43
213.75          63.68           -22.81
214.63          64.06           -23.41
215.52          64.44           -24.68
216.40          64.73           -26.64
217.29          64.97           -28.81
218.19          65.22           -31.25
219.08          65.48           -34.12
219.99          65.69           -37.09
220.89          65.82           -40.45
221.80          65.91           -44.24
222.71          66.03           -47.83
223.63          66.13           -51.15
224.55          66.14           -54.50
225.47          66.07           -57.92
226.40          65.98           -61.00
227.33          65.91           -63.77
228.26          65.76           -66.47
229.20          65.58           -68.91
230.15          65.47           -70.99
231.09          65.40           -73.30
232.04          65.35           -75.76
233.00          65.31           -77.68
233.96          65.21           -79.93
234.92          65.06           -82.63
235.88          65.01           -84.83
236.86          64.96           -86.15
237.83          64.82           -87.15
238.81          64.73           -88.95
239.79          64.81           -90.87
240.78          64.96           -92.39
241.77          65.00           -94.02
242.76          64.99           -96.02
243.76          65.08           -98.42
244.76          65.23           -100.92
245.77          65.34           -102.67
246.78          65.35           -104.14
247.80          65.29           -106.34
248.81          65.38           -108.64
249.84          65.53           -111.04
250.87          65.59           -113.63
251.90          65.66           -116.51
252.93          65.73           -119.59
253.97          65.77           -122.09
255.02          65.74           -124.90
256.07          65.72           -128.44
257.12          65.74           -131.59
258.18          65.72           -134.49
259.24          65.63           -137.51
260.31          65.55           -140.30
261.38          65.49           -143.38
262.45          65.46           -146.69
263.53          65.43           -149.78
264.62          65.36           -152.60
265.70          65.24           -155.28
266.80          65.12           -158.10
267.90          64.98           -161.24
269.00          64.88           -164.11
270.10          64.78           -166.34
271.21          64.67           -168.71
272.33          64.49           -170.88
273.45          64.28           -172.63
274.58          64.16           -174.36
275.70          64.07           -175.52
276.84          63.87           -176.77
277.98          63.67           -178.32
279.12          63.58           -179.68
280.27          63.52           179.54
281.42          63.36           178.88
282.58          63.26           178.15
283.74          63.27           177.66
284.91          63.34           177.65
286.08          63.40           177.36
287.26          63.55           176.57
288.44          63.71           175.97
289.63          63.91           175.20
290.82          64.21           173.40
292.01          64.52           171.72
293.21          64.87           170.59
294.42          65.21           168.83
295.63          65.56           167.09
296.85          65.84           165.63
298.07          66.05           163.24
299.29          66.33           160.01
300.53          66.67           157.47
301.76          66.88           154.69
303.00          67.14           151.19
304.25          67.41           147.72
305.50          67.67           144.10
306.76          67.89           140.57
308.02          68.08           137.30
309.29          68.28           133.98
310.56          68.46           130.33
311.84          68.58           126.18
313.12          68.69           121.92
314.41          68.81           117.97
315.70          68.92           113.87
317.00          69.08           109.81
318.30          69.22           106.12
319.61          69.31           101.78
320.93          69.47           97.63
322.25          69.56           93.93
323.57          69.59           89.78
324.90          69.60           85.48
326.24          69.63           81.35
327.58          69.65           76.77
328.93          69.65           72.61
330.28          69.66           68.85
331.64          69.67           64.63
333.00          69.73           60.81
334.37          69.70           56.97
335.75          69.71           52.70
337.13          69.69           48.92
338.52          69.65           44.87
339.91          69.62           41.06
341.31          69.52           37.28
342.71          69.43           33.10
344.12          69.38           29.33
345.54          69.32           25.50
346.96          69.25           21.63
348.38          69.23           18.13
349.82          69.15           14.31
351.26          69.06           10.26
352.70          69.00           6.46
354.15          68.92           2.64
355.61          68.88           -1.40
357.07          68.80           -4.71
358.54          68.69           -8.72
360.02          68.58           -12.49
361.50          68.43           -16.38
362.98          68.38           -20.36
364.48          68.28           -23.90
365.98          68.18           -27.79
367.48          68.12           -31.35
368.99          68.02           -34.85
370.51          67.92           -38.62
372.03          67.81           -41.71
373.56          67.69           -45.36
375.10          67.55           -48.74
376.64          67.34           -52.00
378.19          67.19           -55.16
379.75          67.01           -59.12
381.31          66.96           -62.18
382.88          66.79           -65.81
384.45          66.68           -69.04
386.04          66.52           -72.09
387.62          66.44           -75.49
389.22          66.38           -78.40
390.82          66.18           -81.24
392.43          66.08           -84.46
394.04          65.94           -87.36
395.66          65.83           -91.05
397.29          65.79           -93.93
398.92          65.68           -96.65
400.56          65.65           -99.96
402.21          65.64           -103.16
403.87          65.60           -105.91
405.53          65.40           -109.69
407.20          65.21           -111.98
408.87          65.22           -115.50
410.55          65.17           -118.45
412.24          65.08           -121.60
413.94          64.95           -124.95
415.64          65.00           -129.00
417.35          64.91           -131.98
419.07          64.85           -135.35
420.79          64.81           -138.26
422.52          64.72           -141.06
424.26          64.60           -144.71
426.00          64.62           -147.62
427.76          64.48           -150.95
429.51          64.38           -154.07
431.28          64.34           -156.41
433.06          64.46           -159.83
434.84          64.35           -162.36
436.63          64.33           -165.04
438.42          64.20           -167.82
440.22          64.31           -170.74
442.04          64.24           -172.71
443.85          64.36           -174.91
445.68          64.39           -177.77
447.51          64.42           179.32
449.35          64.55           176.06
451.20          64.63           173.48
453.06          64.73           170.12
454.92          64.88           167.45
456.79          65.03           164.62
458.67          65.17           161.30
460.56          65.41           158.17
462.45          65.65           154.55
464.35          65.85           151.09
466.26          66.09           147.36
468.18          66.25           142.94
470.11          66.46           138.93
472.04          66.58           133.84
473.98          66.75           129.46
475.93          66.94           125.07
477.89          67.02           120.18
479.86          67.23           114.96
481.83          67.31           110.34
483.81          67.36           104.95
485.80          67.42           99.63
487.80          67.51           94.89
489.81          67.51           89.66
491.82          67.44           84.61
493.85          67.41           78.94
495.88          67.39           74.02
497.92          67.35           69.96
499.96          67.27           64.89
502.02          67.21           60.54
504.09          67.11           56.02
506.16          67.03           51.71
508.24          67.05           47.62
510.33          66.98           44.00
512.43          66.93           40.17
514.54          66.89           36.64
516.66          66.89           32.65
518.78          66.91           28.75
520.91          66.92           25.34
523.06          67.00           21.83
525.21          67.05           18.85
527.37          67.21           15.65
529.54          67.30           12.12
531.72          67.43           8.99
533.90          67.62           5.35
536.10          67.77           1.83
538.30          67.96           -1.97
540.52          68.13           -5.23
542.74          68.37           -9.43
544.97          68.65           -13.42
547.22          68.90           -17.81
549.47          69.17           -22.10
551.73          69.45           -27.05
554.00          69.76           -32.36
556.28          70.03           -37.52
558.56          70.28           -43.22
560.86          70.45           -49.23
563.17          70.64           -55.26
565.48          70.81           -61.67
567.81          70.95           -67.80
570.15          71.09           -73.62
572.49          71.17           -80.09
574.85          71.30           -86.75
577.21          71.31           -93.04
579.59          71.33           -99.74
581.97          71.34           -106.44
584.36          71.31           -112.95
586.77          71.28           -119.13
589.18          71.17           -125.41
591.60          71.04           -131.52
594.04          70.94           -137.76
596.48          70.83           -143.59
598.93          70.72           -149.32
601.40          70.62           -155.00
603.87          70.49           -160.82
606.36          70.40           -166.81
608.85          70.30           -172.51
611.35          70.14           -177.93
613.87          70.14           176.52
616.39          70.09           171.22
618.93          70.09           165.87
621.47          70.10           160.76
624.03          70.07           155.44
626.60          70.14           150.11
629.18          70.24           144.29
631.76          70.32           138.48
634.36          70.46           132.55
636.97          70.55           126.45
639.59          70.64           120.30
642.22          70.77           114.10
644.86          70.87           107.70
647.52          70.98           101.13
650.18          71.06           94.20
652.85          71.05           87.03
655.54          71.08           80.01
658.24          71.09           72.76
660.94          71.07           65.30
663.66          71.00           57.73
666.39          70.88           50.25
669.13          70.76           42.70
671.89          70.56           35.55
674.65          70.28           28.21
677.42          70.03           21.42
680.21          69.72           15.12
683.01          69.36           9.30
685.82          68.98           4.16
688.64          68.57           -0.21
691.47          68.17           -4.24
694.32          67.86           -8.07
697.17          67.52           -11.84
700.04          67.27           -14.97
702.92          67.03           -18.22
705.81          67.07           -21.56
708.71          67.16           -24.75
711.63          67.30           -28.00
714.56          67.60           -31.67
717.50          67.92           -35.29
720.45          68.22           -39.43
723.41          68.56           -44.17
726.39          68.86           -49.30
729.37          69.13           -55.29
732.37          69.42           -61.72
735.39          69.61           -68.90
738.41          69.81           -76.19
741.45          69.94           -83.59
744.50          70.04           -91.12
747.56          70.14           -98.56
750.64          70.20           -105.99
753.72          70.29           -113.61
756.82          70.32           -120.87
759.94          70.34           -127.98
763.06          70.34           -135.16
766.20          70.37           -142.55
769.35          70.38           -149.93
772.52          70.41           -157.35
775.69          70.44           -164.32
778.89          70.46           -171.51
782.09          70.53           -178.49
785.31          70.56           174.64
788.54          70.64           167.58
791.78          70.70           160.27
795.04          70.75           152.49
798.31          70.82           145.27
801.59          70.84           137.83
804.89          70.87           130.13
808.20          70.88           122.01
811.52          70.90           114.26
814.86          70.87           106.72
818.21          70.86           99.43
821.58          70.84           92.11
824.96          70.82           84.52
828.35          70.78           77.20
831.76          70.73           69.98
835.18          70.70           62.54
838.62          70.69           55.32
842.06          70.67           48.27
845.53          70.65           41.46
849.01          70.65           34.14
852.50          70.65           27.19
856.01          70.68           20.63
859.53          70.75           13.96
863.06          70.82           7.00
866.61          70.91           0.08
870.18          70.99           -6.94
873.76          71.08           -14.39
877.35          71.18           -21.69
880.96          71.23           -29.31
884.58          71.33           -37.10
888.22          71.42           -44.56
891.87          71.49           -52.41
895.54          71.56           -60.25
899.23          71.63           -68.13
902.93          71.66           -75.98
906.64          71.74           -84.04
910.37          71.79           -92.34
914.11          71.82           -100.36
917.87          71.84           -108.49
921.65          71.88           -116.84
925.44          71.93           -125.34
929.25          71.97           -133.52
933.07          72.03           -141.86
936.91          72.16           -150.11
940.76          72.23           -158.35
944.63          72.30           -166.82
948.52          72.36           -175.05
952.42          72.44           176.39
956.33          72.54           167.58
960.27          72.63           158.78
964.22          72.69           150.02
968.18          72.78           141.41
