Freq[Hz]        [dBSPL]         Phase[Deg]
25.29           69.79           -32.16
25.39           69.07           -26.87
25.50           68.39           -21.59
25.60           67.76           -16.44
25.71           67.22           -11.60
25.81           66.78           -7.23
25.92           66.49           -3.49
26.02           66.37           -0.48
26.13           66.44           1.68
26.24           66.71           2.93
26.35           67.17           3.22
26.45           67.80           2.55
26.56           68.55           0.91
26.67           69.39           -1.64
26.78           70.27           -5.03
26.89           71.15           -9.16
27.00           71.99           -13.90
27.11           72.76           -19.07
27.23           73.46           -24.49
27.34           74.06           -29.98
27.45           74.58           -35.36
27.56           75.01           -40.47
27.68           75.36           -45.19
27.79           75.63           -49.40
27.90           75.84           -53.03
28.02           75.98           -56.01
28.14           76.06           -58.30
28.25           76.08           -59.91
28.37           76.04           -60.84
28.48           75.94           -61.15
28.60           75.76           -60.89
28.72           75.51           -60.15
28.84           75.20           -59.02
28.96           74.81           -57.59
29.07           74.37           -55.94
29.19           73.89           -54.12
29.31           73.36           -52.18
29.43           72.80           -50.15
29.56           72.23           -48.05
29.68           71.66           -45.87
29.80           71.10           -43.60
29.92           70.55           -41.21
30.04           70.02           -38.63
30.17           69.52           -35.82
30.29           69.04           -32.69
30.42           68.58           -29.16
30.54           68.14           -25.13
30.67           67.71           -20.53
30.79           67.28           -15.27
30.92           66.87           -9.26
31.05           66.46           -2.44
31.18           66.05           5.29
31.30           65.64           13.98
31.43           65.23           23.72
31.56           64.82           34.53
31.69           64.40           46.41
31.82           63.99           59.31
31.95           63.56           73.15
32.08           63.13           87.79
32.22           62.70           103.08
32.35           62.27           118.79
32.48           61.82           134.68
32.62           61.37           150.45
32.75           60.92           165.76
32.88           60.46           -179.76
33.02           59.99           -166.44
33.16           59.52           -154.60
33.29           59.04           -144.48
33.43           58.56           -136.31
33.57           58.08           -130.21
33.70           57.62           -126.26
33.84           57.17           -124.43
33.98           56.75           -124.60
34.12           56.40           -126.58
34.26           56.14           -130.08
34.40           56.01           -134.77
34.54           56.09           -140.32
34.69           56.41           -146.37
34.83           56.99           -152.54
34.97           57.81           -158.46
35.12           58.80           -163.80
35.26           59.86           -168.33
35.41           60.92           -171.86
35.55           61.88           -174.29
35.70           62.69           -175.60
35.84           63.34           -175.80
35.99           63.83           -174.99
36.14           64.20           -173.29
36.29           64.46           -170.90
36.44           64.64           -168.06
36.59           64.76           -165.04
36.74           64.82           -162.06
36.89           64.83           -159.34
37.04           64.78           -157.08
37.19           64.67           -155.44
37.35           64.49           -154.55
37.50           64.22           -154.49
37.65           63.84           -155.27
37.81           63.36           -156.86
37.97           62.82           -159.18
38.12           62.27           -162.11
38.28           61.80           -165.51
38.44           61.47           -169.18
38.59           61.30           -172.92
38.75           61.30           -176.55
38.91           61.44           -179.91
39.07           61.67           177.13
39.23           61.95           174.67
39.39           62.26           172.77
39.56           62.57           171.46
39.72           62.86           170.72
39.88           63.12           170.44
40.05           63.36           170.49
40.21           63.56           170.72
40.38           63.73           171.01
40.54           63.86           171.21
40.71           63.96           171.21
40.88           64.02           170.87
41.04           64.06           170.08
41.21           64.07           168.80
41.38           64.05           167.04
41.55           64.03           164.85
41.72           64.00           162.29
41.90           63.97           159.45
42.07           63.94           156.42
42.24           63.93           153.30
42.42           63.95           150.22
42.59           63.99           147.32
42.76           64.07           144.65
42.94           64.20           142.26
43.12           64.37           140.16
43.29           64.58           138.33
43.47           64.83           136.77
43.65           65.12           135.39
43.83           65.44           134.14
44.01           65.78           132.90
44.19           66.14           131.60
44.37           66.49           130.16
44.56           66.83           128.55
44.74           67.17           126.73
44.92           67.49           124.71
45.11           67.79           122.50
45.29           68.06           120.15
45.48           68.31           117.71
45.67           68.53           115.27
45.86           68.73           112.87
46.04           68.89           110.57
46.23           69.03           108.41
46.42           69.14           106.40
46.61           69.22           104.54
46.81           69.28           102.84
47.00           69.32           101.27
47.19           69.34           99.80
47.39           69.34           98.39
47.58           69.34           97.04
47.78           69.32           95.71
47.97           69.31           94.40
48.17           69.30           93.10
48.37           69.31           91.79
48.57           69.33           90.49
48.77           69.37           89.18
48.97           69.44           87.88
49.17           69.54           86.59
49.37           69.67           85.30
49.58           69.83           84.03
49.78           70.01           82.78
49.98           70.21           81.55
50.19           70.41           80.35
50.40           70.62           79.17
50.60           70.82           78.02
50.81           71.01           76.88
51.02           71.20           75.74
51.23           71.37           74.56
51.44           71.52           73.32
51.65           71.65           72.00
51.86           71.76           70.57
52.08           71.85           69.03
52.29           71.93           67.39
52.51           71.98           65.66
52.72           72.02           63.87
52.94           72.05           62.06
53.16           72.08           60.24
53.38           72.10           58.46
53.60           72.13           56.73
53.82           72.16           55.05
54.04           72.19           53.45
54.26           72.22           51.92
54.48           72.25           50.46
54.71           72.29           49.07
54.93           72.33           47.73
55.16           72.37           46.42
55.39           72.42           45.09
55.61           72.48           43.69
55.84           72.55           42.17
56.07           72.63           40.46
56.30           72.73           38.53
56.53           72.84           36.33
56.77           72.96           33.86
57.00           73.09           31.14
57.23           73.22           28.20
57.47           73.34           25.09
57.71           73.47           21.85
57.94           73.59           18.57
58.18           73.71           15.32
58.42           73.83           12.17
58.66           73.95           9.23
58.90           74.06           6.55
59.15           74.16           4.21
59.39           74.26           2.25
59.63           74.33           0.66
59.88           74.39           -0.58
60.12           74.43           -1.51
60.37           74.46           -2.19
60.62           74.47           -2.67
60.87           74.47           -2.99
61.12           74.48           -3.22
61.37           74.49           -3.40
61.62           74.52           -3.55
61.88           74.56           -3.74
62.13           74.63           -4.00
62.39           74.71           -4.38
62.64           74.81           -4.93
62.90           74.91           -5.63
63.16           75.02           -6.51
63.42           75.12           -7.53
63.68           75.23           -8.69
63.94           75.35           -9.95
64.21           75.48           -11.32
64.47           75.62           -12.78
64.74           75.78           -14.36
65.00           75.96           -16.05
65.27           76.15           -17.87
65.54           76.34           -19.83
65.81           76.53           -21.92
66.08           76.71           -24.15
66.35           76.88           -26.52
66.62           77.05           -29.01
66.90           77.20           -31.62
67.17           77.36           -34.34
67.45           77.52           -37.14
67.73           77.67           -40.02
68.00           77.81           -42.95
68.28           77.94           -45.91
68.56           78.05           -48.91
68.85           78.15           -51.94
69.13           78.22           -55.00
69.41           78.27           -58.11
69.70           78.31           -61.28
69.99           78.33           -64.52
70.27           78.35           -67.84
70.56           78.37           -71.27
70.85           78.39           -74.79
71.14           78.40           -78.41
71.44           78.43           -82.14
71.73           78.45           -85.96
72.03           78.47           -89.88
72.32           78.48           -93.90
72.62           78.47           -98.00
72.92           78.45           -102.19
73.22           78.40           -106.44
73.52           78.33           -110.69
73.82           78.23           -114.87
74.13           78.11           -118.87
74.43           77.97           -122.61
74.74           77.81           -126.05
75.04           77.62           -129.20
75.35           77.39           -132.16
75.66           77.13           -135.07
75.97           76.81           -138.04
76.29           76.45           -141.14
76.60           76.03           -144.33
76.92           75.58           -147.53
77.23           75.09           -150.57
77.55           74.60           -153.33
77.87           74.12           -155.77
78.19           73.65           -157.90
78.51           73.20           -159.80
78.83           72.75           -161.59
79.16           72.30           -163.39
79.48           71.83           -165.25
79.81           71.36           -167.14
80.14           70.90           -168.99
80.47           70.47           -170.66
80.80           70.09           -172.01
81.13           69.75           -172.97
81.47           69.42           -173.50
81.80           69.09           -173.65
82.14           68.74           -173.53
82.47           68.36           -173.21
82.81           67.96           -172.73
83.15           67.56           -172.13
83.50           67.18           -171.41
83.84           66.83           -170.64
84.19           66.49           -169.92
84.53           66.13           -169.33
84.88           65.73           -168.87
85.23           65.29           -168.49
85.58           64.80           -168.06
85.93           64.28           -167.46
86.28           63.78           -166.65
86.64           63.39           -165.66
87.00           63.18           -164.61
87.35           63.19           -163.63
87.71           63.40           -162.86
88.07           63.75           -162.42
88.44           64.09           -162.41
88.80           64.32           -162.87
89.16           64.46           -163.69
89.53           64.57           -164.69
89.90           64.72           -165.63
90.27           64.92           -166.38
90.64           65.16           -166.98
91.01           65.42           -167.64
91.39           65.67           -168.67
91.76           65.88           -170.28
92.14           66.07           -172.51
92.52           66.20           -175.23
92.90           66.30           -178.19
93.28           66.33           178.81
93.67           66.31           175.95
94.05           66.25           173.30
94.44           66.17           170.91
94.83           66.10           168.75
95.22           66.03           166.76
95.61           65.97           164.81
96.00           65.90           162.77
96.40           65.84           160.56
96.79           65.79           158.08
97.19           65.76           155.31
97.59           65.76           152.32
97.99           65.77           149.22
98.40           65.76           146.23
98.80           65.67           143.46
99.21           65.51           140.93
99.62           65.30           138.53
100.03          65.07           136.07
100.44          64.91           133.42
100.85          64.81           130.54
101.26          64.77           127.44
101.68          64.75           124.17
102.10          64.70           120.83
102.52          64.62           117.61
102.94          64.49           114.73
103.36          64.29           112.36
103.79          64.05           110.39
104.22          63.83           108.44
104.65          63.71           106.05
105.08          63.74           103.01
105.51          63.87           99.47
105.94          63.99           95.82
106.38          64.07           92.33
106.82          64.11           89.01
107.25          64.15           85.63
107.70          64.21           81.98
108.14          64.31           77.95
108.58          64.44           73.57
109.03          64.58           68.86
109.48          64.72           63.82
109.93          64.87           58.57
110.38          65.01           53.26
110.84          65.12           48.13
111.29          65.17           43.23
111.75          65.16           38.40
112.21          65.13           33.35
112.67          65.18           27.86
113.13          65.35           21.96
113.60          65.62           15.80
114.07          65.90           9.64
114.54          66.12           3.56
115.01          66.29           -2.42
115.48          66.44           -8.37
115.95          66.63           -14.35
116.43          66.86           -20.40
116.91          67.10           -26.60
117.39          67.31           -32.97
117.87          67.47           -39.45
118.36          67.61           -45.91
118.85          67.75           -52.25
119.33          67.88           -58.44
119.83          68.02           -64.57
120.32          68.14           -70.69
120.81          68.24           -76.79
121.31          68.30           -82.74
121.81          68.36           -88.41
122.31          68.42           -93.84
122.81          68.49           -99.19
123.32          68.56           -104.56
123.83          68.63           -109.91
124.34          68.69           -115.05
124.85          68.75           -119.89
125.36          68.84           -124.52
125.88          68.93           -129.13
126.39          69.02           -133.84
126.91          69.10           -138.63
127.44          69.16           -143.44
127.96          69.20           -148.18
128.49          69.23           -152.75
129.01          69.26           -157.17
129.55          69.31           -161.54
130.08          69.37           -166.00
130.61          69.41           -170.51
131.15          69.44           -174.96
131.69          69.45           -179.33
132.23          69.45           176.29
132.78          69.45           171.83
133.32          69.45           167.39
133.87          69.45           163.13
134.42          69.44           159.11
134.97          69.42           155.32
135.53          69.37           151.67
136.09          69.30           148.06
136.65          69.20           144.32
137.21          69.10           140.34
137.77          69.02           136.23
138.34          68.93           132.28
138.91          68.83           128.68
139.48          68.69           125.38
140.05          68.51           122.23
140.63          68.30           119.14
141.21          68.07           116.15
141.79          67.85           113.29
142.37          67.62           110.43
142.96          67.39           107.42
143.55          67.16           104.28
144.14          66.93           101.27
144.73          66.73           98.63
145.32          66.52           96.34
145.92          66.30           94.25
146.52          66.04           92.23
147.13          65.75           90.20
147.73          65.49           88.13
148.34          65.28           86.11
148.95          65.13           84.26
149.56          65.00           82.45
150.18          64.85           80.41
150.79          64.65           78.10
151.41          64.42           75.79
152.04          64.17           73.89
152.66          63.92           72.53
153.29          63.68           71.45
153.92          63.46           70.33
154.55          63.26           69.04
155.19          63.07           67.69
155.83          62.87           66.39
156.47          62.68           65.14
157.11          62.50           63.87
157.76          62.31           62.54
158.41          62.09           61.22
159.06          61.84           60.08
159.71          61.66           59.18
160.37          61.53           58.47
161.03          61.43           58.01
161.69          61.32           57.84
162.36          61.24           57.62
163.03          61.23           56.81
163.70          61.26           55.55
164.37          61.25           54.43
165.05          61.18           53.62
165.72          61.11           52.76
166.41          61.06           51.80
167.09          61.01           51.11
167.78          60.95           50.79
168.47          60.89           50.45
169.16          60.84           49.88
169.86          60.81           49.43
170.56          60.79           49.27
171.26          60.81           48.78
171.96          60.89           47.55
172.67          60.94           46.33
173.38          60.97           45.99
174.09          61.30           46.25
174.81          62.32           46.30
175.53          62.98           45.90
176.25          63.11           45.41
176.97          63.14           44.90
177.70          63.21           43.98
178.43          63.30           42.32
179.17          63.35           40.22
179.90          63.42           38.17
180.64          63.51           36.20
181.39          63.58           34.37
182.13          63.62           32.82
182.88          63.67           31.26
183.63          63.75           29.21
184.39          63.79           26.73
185.15          63.63           24.15
185.91          63.02           21.56
186.67          62.60           19.06
187.44          62.64           16.79
188.21          62.72           14.69
188.99          62.69           12.71
189.76          62.64           10.94
190.55          62.65           9.40
191.33          62.67           7.87
192.12          62.66           6.16
192.91          62.67           4.16
193.70          62.70           1.95
194.50          62.67           -0.23
195.30          62.60           -2.27
196.10          62.60           -4.36
196.91          62.63           -6.51
197.72          62.59           -8.48
198.53          62.44           -10.41
199.35          62.28           -12.35
200.17          62.17           -14.05
200.99          62.10           -15.60
201.82          62.04           -17.36
202.65          61.96           -19.36
203.48          61.85           -21.40
204.32          61.74           -23.10
205.16          61.64           -24.10
206.00          61.59           -24.12
206.85          61.59           -23.36
207.70          61.60           -22.31
208.55          61.60           -21.22
209.41          61.63           -20.31
210.27          61.74           -19.87
211.14          61.92           -19.87
212.01          62.19           -20.34
212.88          62.55           -21.29
213.75          62.93           -22.34
214.63          63.23           -23.09
215.52          63.48           -23.65
216.40          63.74           -24.38
217.29          64.04           -25.60
218.19          64.31           -27.58
219.08          64.46           -30.42
219.99          64.57           -33.86
220.89          64.69           -37.68
221.80          64.79           -42.01
222.71          64.85           -46.60
223.63          64.88           -50.88
224.55          64.92           -54.58
225.47          64.94           -57.92
226.40          64.87           -61.03
227.33          64.74           -63.66
228.26          64.62           -66.05
229.20          64.53           -68.49
230.15          64.45           -71.06
231.09          64.32           -73.49
232.04          64.18           -75.67
233.00          64.18           -78.02
233.96          64.22           -80.25
234.92          64.21           -81.98
235.88          64.19           -83.34
236.86          64.18           -84.54
237.83          64.19           -85.73
238.81          64.19           -87.04
239.79          64.20           -88.35
240.78          64.21           -89.80
241.77          64.23           -91.72
242.76          64.32           -93.66
243.76          64.44           -95.37
244.76          64.48           -97.13
245.77          64.54           -99.26
246.78          64.59           -101.73
247.80          64.56           -104.02
248.81          64.53           -106.39
249.84          64.58           -109.15
250.87          64.65           -112.11
251.90          64.72           -115.10
252.93          64.75           -117.98
253.97          64.73           -120.92
255.02          64.72           -124.03
256.07          64.79           -127.16
257.12          64.85           -130.11
258.18          64.82           -133.41
259.24          64.75           -137.04
260.31          64.71           -140.34
261.38          64.71           -143.60
262.45          64.69           -147.01
263.53          64.63           -150.42
264.62          64.59           -153.74
265.70          64.51           -157.06
266.80          64.34           -159.78
267.90          64.11           -162.16
269.00          63.89           -165.26
270.10          63.75           -168.41
271.21          63.59           -170.80
272.33          63.31           -172.72
273.45          63.08           -174.76
274.58          62.94           -176.27
275.70          62.82           -177.31
276.84          62.66           -178.95
277.98          62.37           179.52
279.12          62.12           178.95
280.27          62.02           178.37
281.42          61.84           178.16
282.58          61.70           178.00
283.74          61.73           177.31
284.91          61.82           176.64
286.08          62.00           176.68
287.26          62.14           177.15
288.44          62.31           176.52
289.63          62.61           175.49
290.82          62.94           174.34
292.01          63.19           172.36
293.21          63.41           170.94
294.42          63.60           169.70
295.63          63.93           168.44
296.85          64.28           166.62
298.07          64.58           164.39
299.29          64.93           161.35
300.53          65.23           158.49
301.76          65.50           155.58
303.00          65.76           152.41
304.25          66.03           148.86
305.50          66.25           145.03
306.76          66.47           141.66
308.02          66.68           138.07
309.29          66.85           134.51
310.56          67.03           131.35
311.84          67.23           127.34
313.12          67.42           123.58
314.41          67.56           119.53
315.70          67.69           114.97
317.00          67.78           110.87
318.30          67.86           107.28
319.61          67.95           103.42
320.93          68.02           99.55
322.25          68.11           95.45
323.57          68.21           91.45
324.90          68.28           87.41
326.24          68.32           83.25
327.58          68.34           79.18
328.93          68.35           75.18
330.28          68.35           71.33
331.64          68.35           67.26
333.00          68.34           62.97
334.37          68.35           59.02
335.75          68.35           55.42
337.13          68.42           51.30
338.52          68.43           47.04
339.91          68.40           42.99
341.31          68.38           39.01
342.71          68.31           34.71
344.12          68.24           30.85
345.54          68.20           26.82
346.96          68.12           22.89
348.38          68.08           19.06
349.82          68.01           15.19
351.26          67.95           11.01
352.70          67.85           6.86
354.15          67.78           2.93
355.61          67.68           -0.88
357.07          67.62           -4.81
358.54          67.43           -8.37
360.02          67.33           -11.94
361.50          67.20           -16.02
362.98          67.07           -20.03
364.48          67.01           -23.52
365.98          66.89           -26.90
367.48          66.73           -30.23
368.99          66.69           -33.53
370.51          66.53           -37.10
372.03          66.42           -40.23
373.56          66.30           -43.34
375.10          66.21           -46.23
376.64          66.16           -49.66
378.19          66.03           -52.60
379.75          65.89           -55.80
381.31          65.79           -59.24
382.88          65.67           -62.41
384.45          65.63           -65.27
386.04          65.56           -68.01
387.62          65.45           -70.76
389.22          65.28           -73.88
390.82          65.24           -76.55
392.43          65.11           -79.75
394.04          65.09           -82.53
395.66          65.04           -85.98
397.29          65.01           -89.30
398.92          64.91           -92.50
400.56          64.77           -94.90
402.21          64.75           -98.19
403.87          64.69           -101.86
405.53          64.72           -104.38
407.20          64.91           -107.38
408.87          64.82           -110.71
410.55          64.82           -114.32
412.24          64.74           -118.19
413.94          64.80           -122.08
415.64          64.74           -126.36
417.35          64.65           -130.13
419.07          64.53           -133.62
420.79          64.48           -137.62
422.52          64.34           -141.45
424.26          64.31           -145.23
426.00          64.22           -148.95
427.76          64.11           -152.58
429.51          64.04           -156.02
431.28          63.85           -159.59
433.06          63.36           -163.29
434.84          63.26           -166.46
436.63          63.11           -169.58
438.42          63.03           -172.15
440.22          62.84           -175.31
442.04          62.78           -178.10
443.85          62.75           178.94
445.68          62.71           176.37
447.51          62.74           174.01
449.35          62.82           171.38
451.20          62.86           168.34
453.06          62.90           165.30
454.92          63.03           162.60
456.79          63.15           159.92
458.67          63.27           156.77
460.56          63.43           153.33
462.45          63.62           149.66
464.35          63.80           145.96
466.26          63.99           141.83
468.18          64.17           138.52
470.11          64.32           134.60
472.04          64.48           130.75
473.98          64.64           126.21
475.93          64.75           121.55
477.89          64.81           116.79
479.86          64.84           112.32
481.83          64.92           107.48
483.81          64.93           102.17
485.80          64.92           97.22
487.80          64.91           92.45
489.81          64.92           87.67
491.82          64.93           83.15
493.85          64.87           78.66
495.88          64.86           74.08
497.92          64.83           69.52
499.96          64.76           65.15
502.02          64.65           60.98
504.09          64.59           56.40
506.16          64.52           52.23
508.24          64.47           48.27
510.33          64.40           44.74
512.43          64.30           41.14
514.54          64.22           38.02
516.66          64.17           34.92
518.78          64.14           31.28
520.91          64.09           28.41
523.06          64.17           25.79
525.21          64.16           22.52
527.37          64.25           19.52
529.54          64.36           16.12
531.72          64.48           12.86
533.90          64.66           9.33
536.10          64.89           6.06
538.30          65.06           3.03
540.52          65.25           -0.21
542.74          65.54           -4.02
544.97          65.81           -7.86
547.22          66.12           -11.99
549.47          66.44           -16.47
551.73          66.74           -20.96
554.00          67.01           -26.03
556.28          67.20           -31.44
558.56          67.47           -36.62
560.86          67.62           -42.14
563.17          67.82           -47.84
565.48          67.94           -53.76
567.81          68.04           -59.31
570.15          68.07           -65.29
572.49          68.16           -71.46
574.85          68.23           -77.83
577.21          68.24           -83.97
579.59          68.26           -90.11
581.97          68.29           -96.15
584.36          68.26           -102.48
586.77          68.26           -108.71
589.18          68.20           -114.70
591.60          68.13           -120.92
594.04          68.02           -126.75
596.48          67.94           -132.69
598.93          67.83           -138.52
601.40          67.85           -144.01
603.87          67.86           -149.56
606.36          67.82           -155.14
608.85          67.78           -160.66
611.35          67.74           -166.26
613.87          67.77           -171.84
616.39          67.75           -177.45
618.93          67.67           176.86
621.47          67.65           171.95
624.03          67.62           166.61
626.60          67.68           161.40
629.18          67.83           155.81
631.76          67.91           150.21
634.36          68.02           144.75
636.97          68.11           139.49
639.59          68.19           133.62
642.22          68.23           127.53
644.86          68.35           121.39
647.52          68.43           114.84
650.18          68.48           108.42
652.85          68.48           101.55
655.54          68.54           94.74
658.24          68.53           87.92
660.94          68.52           80.90
663.66          68.45           73.78
666.39          68.38           66.41
669.13          68.21           59.53
671.89          68.04           52.63
674.65          67.84           45.72
677.42          67.59           38.86
680.21          67.29           32.81
683.01          66.99           27.46
685.82          66.65           22.59
688.64          66.36           18.43
691.47          66.07           14.67
694.32          65.78           10.84
697.17          65.54           7.09
700.04          65.46           3.71
702.92          65.45           0.32
705.81          65.54           -3.04
708.71          65.61           -6.09
711.63          65.81           -9.50
714.56          66.10           -13.14
717.50          66.40           -16.96
720.45          66.80           -20.93
723.41          67.10           -25.67
726.39          67.49           -31.03
729.37          67.84           -36.69
732.37          68.08           -43.32
735.39          68.38           -49.96
738.41          68.71           -56.60
741.45          68.96           -63.30
744.50          69.16           -70.40
747.56          69.34           -77.88
750.64          69.49           -85.11
753.72          69.66           -92.76
756.82          69.77           -100.09
759.94          69.91           -107.45
763.06          70.01           -114.91
766.20          70.12           -122.53
769.35          70.21           -130.16
772.52          70.30           -137.76
775.69          70.42           -145.24
778.89          70.57           -152.59
782.09          70.70           -160.38
785.31          70.78           -167.98
788.54          70.89           -175.56
791.78          71.01           176.34
795.04          71.13           168.36
798.31          71.25           160.07
801.59          71.34           151.92
804.89          71.44           143.57
808.20          71.48           135.31
811.52          71.54           127.20
814.86          71.54           118.78
818.21          71.59           110.61
821.58          71.59           102.20
824.96          71.57           93.76
828.35          71.50           85.70
831.76          71.46           77.66
835.18          71.43           69.42
838.62          71.39           61.17
842.06          71.34           53.31
845.53          71.24           45.50
849.01          71.19           37.66
852.50          71.17           29.99
856.01          71.14           22.31
859.53          71.11           14.75
863.06          71.13           7.12
866.61          71.15           -0.32
870.18          71.17           -7.99
873.76          71.17           -16.12
877.35          71.18           -24.30
880.96          71.24           -32.71
884.58          71.25           -41.11
888.22          71.25           -49.46
891.87          71.21           -57.92
895.54          71.20           -66.64
899.23          71.20           -75.12
902.93          71.15           -83.56
906.64          71.04           -92.15
910.37          70.98           -100.87
914.11          70.92           -109.97
917.87          70.82           -118.87
921.65          70.68           -128.15
925.44          70.58           -136.89
929.25          70.48           -145.38
933.07          70.38           -153.89
936.91          70.27           -162.07
940.76          70.12           -170.09
944.63          69.98           -178.52
