Freq[Hz]        [dBSPL]         Phase[Deg]
968.18          69.22           133.18
972.17          69.15           124.77
976.17          69.08           116.70
980.18          69.04           108.33
984.21          68.98           100.18
988.26          68.91           92.24
992.33          68.95           84.03
996.41          68.96           75.78
1000.51         69.00           67.90
1004.62         69.05           60.05
1008.75         69.07           51.79
1012.90         69.11           43.50
1017.07         69.18           35.24
1021.25         69.27           26.99
1025.45         69.38           18.59
1029.67         69.47           9.87
1033.91         69.64           1.41
1038.16         69.74           -7.38
1042.43         69.89           -16.54
1046.72         70.02           -25.61
1051.02         70.17           -35.05
1055.35         70.27           -44.57
1059.69         70.40           -54.09
1064.05         70.46           -63.98
1068.42         70.50           -74.02
1072.82         70.58           -83.97
1077.23         70.66           -93.72
1081.66         70.70           -103.64
1086.11         70.76           -113.85
1090.58         70.80           -124.25
1095.06         70.87           -134.94
1099.57         70.89           -145.61
1104.09         70.97           -156.34
1108.63         70.95           -166.56
1113.19         70.95           -177.38
1117.77         70.90           171.57
1122.37         70.85           160.62
1126.99         70.80           149.49
1131.62         70.75           138.50
1136.28         70.73           127.46
1140.95         70.63           116.44
1145.64         70.53           105.48
1150.36         70.42           94.36
1155.09         70.26           83.56
1159.84         70.10           72.80
1164.61         69.90           62.22
1169.40         69.69           52.10
1174.21         69.43           41.71
1179.04         69.19           31.02
1183.89         68.96           20.97
1188.76         68.79           11.03
1193.65         68.62           1.34
1198.56         68.40           -8.25
1203.49         68.20           -17.89
1208.44         68.01           -27.23
1213.41         67.86           -36.61
1218.40         67.76           -46.14
1223.41         67.62           -55.78
1228.45         67.55           -65.22
1233.50         67.45           -74.94
1238.57         67.38           -84.46
1243.67         67.30           -94.48
1248.78         67.20           -104.01
1253.92         67.19           -113.65
1259.08         67.18           -123.49
1264.26         67.18           -132.91
1269.46         67.16           -143.01
1274.68         67.27           -153.07
1279.92         67.37           -163.03
1285.19         67.49           -173.38
1290.47         67.67           176.22
1295.78         67.85           165.38
1301.11         68.09           154.88
1306.46         68.21           143.84
1311.84         68.42           132.82
1317.23         68.62           121.42
1322.65         68.79           110.08
1328.09         68.98           98.48
1333.55         69.19           86.96
1339.04         69.35           75.01
1344.55         69.46           63.13
1350.08         69.63           51.34
1355.63         69.78           39.25
1361.21         69.94           26.87
1366.81         70.08           14.36
1372.43         70.16           1.69
1378.07         70.28           -10.67
1383.74         70.41           -23.45
1389.43         70.57           -36.59
1395.15         70.66           -49.73
1400.89         70.72           -62.89
1406.65         70.77           -76.24
1412.44         70.80           -89.53
1418.25         70.79           -102.58
1424.08         70.77           -115.42
1429.94         70.80           -128.76
1435.82         70.82           -142.01
1441.73         70.83           -155.32
1447.66         70.86           -168.75
1453.61         70.85           177.71
1459.59         70.87           164.30
1465.59         70.85           150.53
1471.62         70.82           136.83
1477.68         70.77           123.26
1483.75         70.74           109.77
1489.86         70.72           96.13
1495.98         70.73           82.63
1502.14         70.73           68.96
1508.32         70.75           55.22
1514.52         70.80           41.10
1520.75         70.82           27.02
1527.01         70.79           12.61
1533.29         70.74           -1.73
1539.59         70.67           -16.10
1545.93         70.59           -30.27
1552.29         70.47           -44.84
1558.67         70.33           -59.27
1565.08         70.15           -73.64
1571.52         70.00           -87.78
1577.98         69.85           -102.03
1584.47         69.67           -115.73
1590.99         69.48           -129.30
1597.54         69.37           -143.07
1604.11         69.26           -157.35
1610.71         69.14           -171.28
1617.33         68.99           174.37
1623.98         68.85           160.11
1630.66         68.72           146.11
1637.37         68.54           132.06
1644.11         68.39           117.93
1650.87         68.23           104.33
1657.66         68.07           90.86
1664.48         67.99           77.50
1671.32         67.86           63.91
1678.20         67.81           50.50
1685.10         67.79           36.81
1692.03         67.74           22.71
1698.99         67.63           8.41
1705.98         67.46           -5.88
1713.00         67.32           -20.27
1720.05         67.25           -34.23
1727.12         67.11           -48.30
1734.22         67.09           -62.55
1741.36         67.09           -76.37
1748.52         67.10           -90.64
1755.71         67.18           -105.03
1762.93         67.24           -119.97
1770.19         67.31           -135.05
1777.47         67.35           -150.22
1784.78         67.41           -165.66
1792.12         67.46           178.48
1799.49         67.50           162.84
1806.89         67.51           147.68
1814.33         67.57           132.18
1821.79         67.61           116.56
1829.28         67.64           100.77
1836.81         67.68           85.04
1844.36         67.65           69.06
1851.95         67.66           52.71
1859.57         67.66           36.63
1867.22         67.61           20.20
1874.90         67.57           3.76
1882.61         67.51           -12.06
1890.35         67.44           -27.97
1898.13         67.30           -43.35
1905.93         67.22           -58.54
1913.77         67.19           -74.04
1921.65         67.17           -89.64
1929.55         67.20           -105.12
1937.49         67.26           -120.77
1945.46         67.35           -136.69
1953.46         67.40           -152.64
1961.49         67.49           -168.74
1969.56         67.62           175.02
1977.66         67.71           158.77
1985.80         67.86           142.26
1993.97         68.01           125.80
2002.17         68.12           108.62
2010.40         68.30           91.79
2018.67         68.42           74.12
2026.98         68.58           56.23
2035.32         68.68           38.32
2043.69         68.84           20.10
2052.09         68.95           2.11
2060.53         69.03           -16.02
2069.01         69.06           -34.47
2077.52         69.11           -52.71
2086.07         69.12           -71.05
2094.65         69.12           -89.40
2103.26         69.11           -107.79
2111.91         69.09           -125.90
2120.60         69.10           -144.14
2129.32         69.11           -162.61
2138.08         69.08           178.51
2146.88         69.08           159.77
2155.71         69.03           141.02
2164.57         69.02           122.58
2173.48         68.99           104.21
2182.42         68.93           85.60
2191.40         68.90           67.22
2200.41         68.92           48.95
2209.46         68.93           30.75
2218.55         68.94           12.47
2227.67         68.96           -6.08
2236.84         69.01           -24.94
2246.04         69.11           -44.11
2255.28         69.16           -63.10
2264.55         69.23           -82.29
2273.87         69.32           -101.67
2283.22         69.43           -121.04
2292.61         69.54           -140.66
2302.04         69.57           -160.67
2311.51         69.55           178.72
2321.02         69.55           158.32
2330.57         69.53           138.00
2340.15         69.47           118.27
2349.78         69.46           97.98
2359.44         69.46           77.46
2369.15         69.46           57.56
2378.89         69.47           37.59
2388.68         69.45           17.54
2398.51         69.44           -2.83
2408.37         69.44           -23.08
2418.28         69.41           -43.31
2428.22         69.39           -63.54
2438.21         69.34           -83.75
2448.24         69.39           -104.13
2458.31         69.45           -124.39
2468.42         69.51           -144.52
2478.58         69.57           -165.41
2488.77         69.67           173.35
2499.01         69.78           151.77
2509.29         69.84           130.77
2519.61         69.92           109.05
2529.97         69.95           86.93
2540.38         70.00           65.21
2550.83         70.02           43.56
2561.32         70.04           21.51
2571.86         70.09           -0.31
2582.44         70.13           -22.66
2593.06         70.17           -44.92
2603.73         70.19           -67.21
2614.44         70.20           -89.88
2625.19         70.22           -112.79
2635.99         70.22           -135.44
2646.83         70.19           -158.33
2657.72         70.14           179.23
2668.65         70.14           156.48
2679.63         70.13           133.68
2690.65         70.15           111.41
2701.72         70.16           88.64
2712.83         70.19           65.66
2723.99         70.26           42.79
2735.19         70.27           19.26
2746.44         70.30           -4.14
2757.74         70.36           -27.79
2769.08         70.39           -51.51
2780.47         70.44           -74.91
2791.91         70.50           -98.41
2803.39         70.57           -122.23
2814.93         70.63           -146.06
2826.50         70.71           -170.30
2838.13         70.75           165.48
2849.80         70.82           140.94
2861.53         70.89           116.20
2873.30         70.91           91.19
2885.12         70.93           65.87
2896.98         70.90           40.50
2908.90         70.87           15.44
2920.87         70.83           -9.73
2932.88         70.77           -34.86
2944.94         70.73           -59.77
2957.06         70.72           -84.97
2969.22         70.64           -110.44
2981.43         70.58           -135.86
2993.70         70.53           -161.26
3006.01         70.49           173.40
3018.38         70.47           147.54
3030.79         70.37           121.86
3043.26         70.27           96.09
3055.78         70.19           70.20
3068.35         70.12           44.51
3080.97         70.04           18.74
3093.64         69.99           -7.23
3106.36         69.91           -33.07
3119.14         69.85           -58.99
3131.97         69.81           -85.05
3144.86         69.71           -110.99
3157.79         69.68           -136.74
3170.78         69.65           -162.95
3183.82         69.62           170.52
3196.92         69.61           143.81
3210.07         69.53           117.10
3223.27         69.52           90.40
3236.53         69.51           63.35
3249.84         69.50           36.57
3263.21         69.52           9.56
3276.63         69.54           -17.31
3290.11         69.60           -44.55
3303.64         69.62           -72.04
3317.23         69.64           -99.80
3330.88         69.66           -127.85
3344.58         69.64           -155.67
3358.34         69.61           176.59
3372.15         69.59           149.06
3386.02         69.68           121.49
3399.95         69.76           93.53
3413.93         69.85           65.35
3427.98         69.89           37.09
3442.08         69.96           8.45
3456.24         70.03           -20.37
3470.45         70.15           -49.33
3484.73         70.23           -78.46
3499.06         70.31           -107.58
3513.45         70.40           -136.87
3527.91         70.49           -166.39
3542.42         70.59           163.98
3556.99         70.76           134.07
3571.62         70.88           103.38
3586.31         70.98           72.50
3601.06         70.97           41.43
3615.87         70.96           10.44
3630.75         70.98           -20.59
3645.68         70.96           -52.09
3660.68         70.91           -82.94
3675.74         70.88           -113.97
3690.85         70.77           -144.55
3706.04         70.71           -175.33
3721.28         70.66           153.81
3736.59         70.65           122.73
3751.96         70.68           91.80
3767.39         70.67           60.52
3782.89         70.66           28.90
3798.45         70.70           -2.40
3814.07         70.75           -33.98
3829.76         70.84           -65.80
3845.51         70.87           -97.58
3861.33         70.92           -129.44
3877.21         70.99           -161.17
3893.16         71.09           166.61
3909.18         71.24           134.03
3925.26         71.41           100.77
3941.40         71.58           67.25
3957.61         71.71           33.42
3973.89         71.81           -0.38
3990.24         71.87           -34.51
4006.65         71.92           -68.68
4023.13         71.93           -102.86
4039.68         71.95           -137.27
4056.30         71.99           -171.58
4072.98         72.02           153.89
4089.73         72.05           119.12
4106.56         72.06           84.63
4123.45         72.14           49.79
4140.41         72.24           14.63
4157.44         72.28           -20.79
4174.54         72.28           -56.30
4191.71         72.27           -92.00
4208.95         72.25           -127.64
4226.27         72.24           -163.68
4243.65         72.21           160.22
4261.11         72.22           124.15
4278.63         72.22           87.79
4296.23         72.18           51.35
4313.91         72.14           14.80
4331.65         72.11           -21.71
4349.47         72.11           -58.42
4367.36         72.10           -95.60
4385.32         72.05           -132.83
4403.36         71.96           -170.06
4421.47         71.90           152.64
4439.66         71.86           115.13
4457.92         71.85           77.81
4476.26         71.82           40.17
4494.67         71.78           2.40
4513.16         71.77           -35.40
4531.72         71.75           -73.70
4550.36         71.70           -112.29
4569.08         71.72           -150.93
4587.87         71.66           170.25
4606.75         71.62           131.26
4625.70         71.64           92.24
4644.72         71.64           53.04
4663.83         71.59           13.54
4683.01         71.52           -26.33
4702.27         71.42           -65.88
4721.62         71.33           -105.65
4741.04         71.22           -145.96
4760.54         71.14           173.87
4780.12         71.03           133.74
4799.78         70.95           93.27
4819.52         70.85           52.94
4839.35         70.81           12.54
4859.25         70.74           -28.11
4879.24         70.72           -68.95
4899.31         70.67           -109.84
4919.46         70.61           -151.14
4939.70         70.52           167.09
4960.02         70.44           125.33
4980.42         70.39           83.58
5000.91         70.31           41.50
5021.48         70.21           -0.30
5042.13         70.09           -42.06
5062.87         70.01           -84.20
5083.70         70.00           -126.51
5104.61         69.95           -168.74
5125.60         69.93           149.00
5146.69         69.94           106.21
5167.86         69.91           63.13
5189.11         69.86           19.68
5210.46         69.80           -24.16
5231.89         69.68           -68.11
5253.41         69.55           -111.94
5275.02         69.46           -155.46
5296.72         69.42           160.79
5318.50         69.41           116.68
5340.38         69.44           71.83
5362.35         69.45           27.13
5384.41         69.45           -17.69
5406.55         69.45           -63.07
5428.79         69.44           -109.07
5451.12         69.35           -155.52
5473.54         69.26           158.43
5496.06         69.14           111.92
5518.67         69.03           65.56
5541.37         68.98           19.09
5564.16         68.90           -27.53
5587.05         68.90           -74.56
5610.03         68.84           -122.04
5633.10         68.76           -169.32
5656.28         68.73           142.98
5679.54         68.65           95.58
5702.90         68.52           47.23
5726.36         68.35           -0.85
5749.92         68.22           -48.63
5773.57         68.07           -96.84
5797.32         67.97           -144.90
5821.16         67.81           166.96
5845.11         67.76           118.70
5869.15         67.65           69.55
5893.29         67.52           20.67
5917.53         67.37           -28.53
5941.87         67.26           -77.62
5966.31         67.21           -127.15
5990.86         67.12           -177.34
6015.50         66.89           132.50
6040.24         66.74           82.19
6065.09         66.66           32.51
6090.03         66.58           -18.05
6115.08         66.43           -69.07
6140.24         66.33           -120.03
6165.49         66.35           -171.50
6190.86         66.25           136.82
6216.32         66.13           84.58
6241.89         66.06           33.30
6267.56         65.99           -18.47
6293.34         65.94           -71.04
6319.23         65.90           -124.35
6345.22         65.84           -177.64
6371.32         65.72           129.13
6397.53         65.73           76.13
6423.85         65.73           22.36
6450.27         65.78           -32.45
6476.80         65.79           -87.18
6503.44         65.82           -142.22
6530.19         65.79           162.28
6557.05         65.64           106.45
6584.03         65.51           50.46
6611.11         65.43           -4.90
6638.30         65.34           -61.86
6665.61         65.26           -119.42
6693.02         65.08           -176.92
6720.56         64.85           126.51
6748.20         64.63           70.12
6775.96         64.51           13.24
6803.83         64.45           -44.40
6831.81         64.31           -102.51
6859.92         64.01           -160.60
6888.13         63.73           141.36
6916.47         63.48           83.10
6944.92         63.36           23.85
6973.48         63.29           -35.92
7002.17         63.22           -97.13
7030.97         63.03           -159.56
7059.89         62.74           137.67
7088.93         62.36           75.90
7118.09         62.10           15.10
7147.37         61.91           -40.61
7176.77         61.74           -81.12
7206.29         61.45           -120.94
7235.93         60.97           -151.53
7265.69         60.49           -163.00
7295.58         60.12           -179.98
7325.59         59.78           160.58
7355.72         59.33           148.28
7385.98         58.55           110.64
7416.36         57.79           41.11
7446.86         57.16           -30.56
7477.49         56.64           -102.14
7508.25         56.45           -174.51
7539.13         56.67           111.05
7570.15         56.82           35.68
7601.28         56.96           -45.90
7632.55         56.92           -144.48
7663.94         57.14           114.78
7695.47         57.41           6.04
7727.12         57.92           -121.87
7758.91         58.71           114.25
7790.82         59.09           -8.17
7822.87         59.38           -138.91
7855.05         59.58           116.28
7887.36         59.74           43.04
7919.80         59.91           -27.62
7952.38         60.19           -98.12
7985.09         60.23           -167.00
8017.93         60.31           125.13
8050.91         60.57           56.31
8084.03         60.80           -13.48
8117.28         61.00           -82.35
8150.67         61.11           -151.43
8184.20         61.13           138.09
8217.86         61.18           67.42
8251.66         61.11           -3.06
8285.60         61.14           -72.10
8319.68         61.18           -142.04
8353.91         61.35           147.59
8388.27         61.54           77.60
8422.77         61.72           6.65
8457.42         61.86           -64.89
8492.21         62.09           -136.84
8527.14         62.30           149.90
8562.21         62.45           76.22
8597.43         62.51           2.92
8632.79         62.68           -70.89
8668.30         62.81           -144.65
8703.96         62.99           141.06
8739.76         63.17           66.25
8775.71         63.30           -8.79
8811.81         63.45           -85.57
8848.05         63.62           -161.81
8884.45         63.82           121.77
8920.99         63.98           44.65
8957.69         64.01           -32.10
8994.54         64.13           -109.15
9031.53         64.22           172.50
9068.68         64.50           94.40
9105.98         64.74           16.14
9143.44         64.93           -62.78
9181.05         65.09           -142.90
9218.82         65.38           137.24
9256.74         65.65           56.96
9294.81         65.83           -23.72
9333.04         66.03           -104.32
9371.43         66.31           173.90
9409.98         66.60           91.94
9448.69         66.83           9.77
9487.55         66.98           -73.11
9526.58         67.23           -156.55
9565.76         67.49           119.96
9605.11         67.74           36.06
9644.62         67.84           -47.96
9684.29         67.96           -132.43
9724.13         68.21           143.14
9764.12         68.52           58.59
9804.29         68.66           -26.29
9844.61         68.79           -111.76
9885.11         68.99           162.55
9925.77         69.21           76.19
9966.60         69.38           -9.75
10007.59        69.59           -95.83
10048.76        69.83           177.62
10090.09        70.13           90.65
10131.59        70.33           3.20
10173.27        70.51           -85.08
10215.12        70.68           -172.97
10257.13        70.93           98.43
10299.32        71.13           10.24
10341.69        71.29           -78.69
10384.23        71.46           -167.83
10426.94        71.66           102.81
10469.83        71.87           12.74
10512.90        72.05           -77.83
10556.14        72.23           -168.43
10599.56        72.39           100.52
10643.16        72.49           9.31
10686.94        72.61           -82.60
10730.90        72.69           -174.31
10775.04        72.82           93.94
10819.36        72.93           1.74
10863.86        73.07           -90.98
10908.55        73.17           175.86
10953.42        73.26           82.25
10998.47        73.32           -11.71
11043.71        73.39           -105.63
11089.14        73.52           159.90
11134.75        73.59           65.34
11180.55        73.65           -29.84
11226.54        73.70           -125.17
11272.72        73.74           139.30
11319.09        73.81           43.54
11365.65        73.90           -52.42
11412.40        74.02           -149.33
11459.34        74.06           113.16
11506.48        74.09           15.34
11553.81        74.10           -82.79
11601.33        74.08           178.93
11649.05        74.11           80.15
11696.97        74.14           -19.08
11745.08        74.13           -119.08
11793.39        74.03           140.54
11841.90        73.94           39.82
11890.61        73.85           -60.86
11939.52        73.73           -161.87
11988.63        73.60           96.65
12037.95        73.45           -5.58
12087.46        73.26           -107.86
12137.18        73.00           149.72
12187.11        72.79           47.11
12237.24        72.58           -55.61
12287.57        72.34           -158.40
12338.12        72.13           98.65
12388.87        71.84           -4.98
12439.83        71.56           -108.65
12490.99        71.25           147.68
12542.37        71.02           43.93
12593.96        70.85           -59.97
12645.77        70.71           -164.26
12697.78        70.57           90.59
12750.01        70.48           -15.43
12802.46        70.36           -121.14
12855.12        70.18           132.76
12908.00        70.12           26.17
12961.09        70.05           -80.70
13014.40        69.97           171.90
13067.94        69.90           63.52
13121.69        69.83           -45.23
13175.66        69.75           -153.75
13229.86        69.66           97.07
13284.28        69.62           -12.30
13338.92        69.61           -121.51
13393.79        69.61           128.45
13448.88        69.66           17.82
13504.20        69.82           -92.85
13559.75        69.95           156.03
13615.52        70.17           44.09
13671.53        70.52           -68.69
13727.76        70.75           178.02
13784.23        71.07           63.64
13840.93        71.39           -51.37
13897.86        71.63           -166.92
13955.03        71.87           76.54
14012.43        72.09           -40.72
14070.06        72.29           -158.69
14127.94        72.50           82.28
14186.05        72.64           -38.43
14244.40        72.73           -159.66
14303.00        72.73           78.63
14361.83        72.68           -43.20
14420.90        72.62           -165.09
14480.22        72.56           72.37
14539.78        72.38           -50.75
14599.59        72.22           -174.11
14659.64        71.99           62.69
14719.94        71.73           -60.58
14780.49        71.50           175.66
14841.29        71.25           51.59
14902.33        71.02           -72.83
14963.63        70.74           162.29
15025.18        70.41           37.48
15086.98        70.12           -87.32
15149.04        69.86           147.30
15211.35        69.65           21.96
15273.92        69.52           -104.20
15336.75        69.43           128.74
15399.83        69.23           1.17
15463.18        69.16           -126.50
15526.78        69.13           105.25
15590.65        69.05           -23.83
15654.78        69.02           -153.96
15719.17        69.02           76.09
15783.83        68.96           -54.87
15848.75        68.96           173.70
15913.95        68.95           42.06
15979.40        68.97           -91.04
16045.13        68.98           135.50
16111.13        68.99           1.65
16177.40        68.97           -133.46
16243.95        68.98           91.15
16310.76        68.89           -44.96
16377.85        68.84           178.63
16445.22        68.73           41.58
16512.87        68.58           -96.02
16580.79        68.51           126.29
16648.99        68.36           -12.21
16717.47        68.24           -151.32
16786.23        68.14           69.85
16855.28        68.02           -70.16
16924.61        68.03           148.96
16994.23        67.97           8.10
17064.13        67.99           -133.77
17134.32        67.92           84.17
17204.80        67.95           -58.23
17275.57        67.99           157.94
17346.63        68.07           14.18
17417.98        68.16           -130.65
17489.63        68.21           83.79
17561.57        68.30           -62.77
17633.80        68.39           149.93
17706.34        68.48           2.02
17779.17        68.63           -146.89
17852.30        68.75           62.87
17925.73        68.78           -87.88
17999.47        68.77           121.00
18073.50        68.85           -31.02
18147.85        68.83           176.29
18222.49        68.84           22.52
18297.45        68.83           -131.79
18372.71        68.75           73.46
18448.29        68.69           -82.30
18524.17        68.62           121.26
18600.36        68.60           -35.77
18676.87        68.47           166.39
18753.70        68.30           7.94
18830.84        68.18           -150.56
18908.29        67.96           50.14
18986.07        67.77           -109.75
19064.17        67.64           89.70
19142.58        67.49           -71.57
19221.32        67.23           126.36
19300.38        67.08           -36.61
19379.77        66.91           160.25
19459.49        66.69           -4.23
19539.53        66.49           -169.34
19619.90        66.28           25.14
19700.61        65.97           -140.81
19781.64        65.69           52.19
19863.01        65.50           -115.24
19944.71        65.37           75.68
20026.75        65.15           -93.70
20109.13        64.93           95.50
20191.84        64.74           -74.73
20274.90        64.57           101.62
20358.29        64.32           -117.49
20442.04        64.14           -26.03
20526.12        63.87           64.04
20610.55        63.67           153.13
20695.33        63.48           -96.96
20780.45        63.36           27.84
20865.93        63.16           157.52
20951.76        63.10           -92.80
21037.94        62.97           26.03
21124.47        62.82           149.36
21211.37        62.64           -87.96
21298.62        62.65           39.82
21386.22        62.54           160.29
21474.19        62.52           -96.77
21562.52        62.47           3.70
21651.22        62.50           140.42
21740.28        62.52           -37.07
21829.70        62.52           143.61
21919.49        62.48           -37.33
22009.65        62.46           126.62
22100.19        62.31           -73.12
22191.09        62.18           158.25
22282.37        62.06           112.78
22374.03        61.93           62.15
22466.06        61.84           -22.70
22558.47        61.72           168.29
22651.26        61.51           35.91
22744.43        61.42           -80.69
22837.98        61.25           -130.98
22931.92        61.13           -176.24
23026.25        60.95           -174.80
23120.96        60.76           -131.11
23216.07        60.57           -37.85
23311.56        60.43           143.77
23407.45        60.30           -56.91
23503.73        60.25           26.42
23600.41        60.21           47.60
23697.49        60.24           7.23
23794.96        60.25           33.77
23892.84        60.28           175.34
23991.12        60.29           37.67
24089.80        60.30           -121.11
24188.89        60.32           100.98
24288.39        60.30           -33.26
24388.29        60.26           171.76
24488.61        60.31           -63.13
24589.34        60.36           -58.68
24690.48        60.39           -146.91
24792.04        60.40           14.05
24894.02        60.43           179.69
24996.42        60.50           135.39
25099.24        60.54           118.51
25202.48        60.52           103.75
25306.14        60.56           -26.59
25410.23        60.64           93.85
25514.75        60.66           -149.66
25619.71        60.65           -32.04
25725.09        60.68           62.98
25830.90        60.77           105.49
25937.15        60.79           -138.70
26043.84        60.76           -0.67
26150.97        60.74           -144.29
26258.53        60.74           38.09
26366.54        60.76           -157.27
26475.00        60.70           14.51
26583.90        60.68           172.12
26693.24        60.63           -119.95
26803.04        60.70           -118.46
26913.29        60.72           -107.88
27023.99        60.71           11.46
27135.15        60.75           122.00
27246.77        60.78           125.48
27358.84        60.79           102.01
27471.38        60.78           128.91
27584.38        60.82           154.14
27697.84        60.87           -113.91
27811.77        60.90           14.16
27926.17        60.95           114.07
28041.04        60.93           147.28
28156.38        61.02           124.68
28272.19        61.06           -39.91
28388.49        61.14           125.38
28505.26        61.14           -49.03
28622.51        61.16           127.75
28740.24        61.16           118.35
28858.46        61.15           -8.45
28977.16        61.23           -76.86
29096.36        61.22           -118.40
29216.04        61.22           -156.21
29336.21        61.24           -134.37
29456.88        61.32           -90.98
29578.05        61.32           3.93
29699.71        61.30           -106.48
29821.88        61.42           -133.57
29944.54        61.44           -162.84
30067.71        61.43           -176.92
30191.39        61.46           -106.12
30315.58        61.47           9.65
30440.28        61.47           -152.27
30565.49        61.48           173.67
30691.21        61.55           -142.02
30817.46        61.53           21.22
30944.22        61.61           166.96
31071.50        61.62           -136.27
31199.31        61.65           -156.86
31327.64        61.62           106.23
31456.50        61.70           -109.08
31585.89        61.78           11.08
31715.81        61.76           127.22
31846.27        61.75           -89.25
31977.26        61.88           174.90
32108.80        61.89           61.01
32240.87        61.91           -120.02
32373.49        61.92           45.71
32506.65        61.91           -126.00
32640.36        61.94           133.47
32774.62        61.95           -55.23
32909.43        61.94           59.05
33044.80        61.98           -151.13
33180.72        61.98           -19.82
33317.21        61.94           75.96
33454.25        61.91           -154.66
33591.86        61.93           -31.40
33730.04        61.94           166.32
33868.78        61.97           99.52
34008.09        61.85           9.51
34147.98        61.87           -73.08
34288.44        61.94           -122.35
34429.48        61.96           -178.16
34571.10        62.03           15.63
34713.30        62.05           -174.65
34856.09        62.05           -32.61
34999.46        62.06           -147.05
35143.43        61.97           -132.17
35287.98        62.06           -39.57
35433.13        62.14           64.55
35578.88        62.17           178.13
35725.23        62.18           -104.16
35872.18        62.24           -84.16
36019.73        62.34           -171.17
36167.89        62.46           -46.70
36316.66        62.50           64.29
36466.04        62.55           -158.96
36616.04        62.59           -87.84
36766.65        62.59           41.55
36917.89        62.71           -143.22
37069.74        62.72           52.42
37222.22        62.75           161.89
37375.33        62.89           171.10
37529.07        62.88           104.10
37683.43        62.89           106.08
37838.44        62.91           74.79
37994.08        62.94           72.71
38150.36        62.92           103.50
38307.29        62.90           150.37
38464.86        62.89           -90.13
38623.07        62.91           -47.52
38781.94        62.96           143.16
38941.46        62.98           69.63
39101.64        63.02           90.73
39262.48        62.99           118.27
39423.98        63.04           -117.30
39586.14        63.06           15.79
39748.98        63.16           53.66
39912.48        63.16           -164.01
40076.65        63.23           0.47
40241.50        63.30           -164.87
40407.02        63.33           -2.88
40573.23        63.36           122.37
40740.12        63.44           -1.60
40907.70        63.53           -97.85
41075.96        63.61           -81.03
41244.92        63.60           159.38
41414.57        63.67           -42.53
41584.93        63.76           59.32
41755.98        63.79           164.03
41927.73        63.86           133.38
42100.19        63.98           118.45
42273.36        63.94           62.15
42447.25        64.06           -76.61
42621.84        64.11           174.00
42797.16        64.21           31.95
42973.20        64.34           -32.48
43149.96        64.45           -77.50
43327.45        64.52           80.66
43505.67        64.54           1.08
43684.62        64.57           -99.13
43864.31        64.62           150.38
44044.74        64.67           82.22
44225.91        64.72           -35.33
44407.82        64.77           123.80
44590.49        64.85           -28.05
