Freq[Hz]        [dBSPL]         Phase[Deg]
16.84           99.65           -136.45
16.91           99.38           -135.96
16.98           99.06           -135.34
17.05           98.69           -134.52
17.12           98.27           -133.45
17.19           97.82           -132.04
17.26           97.34           -130.26
17.33           96.84           -128.04
17.40           96.32           -125.34
17.48           95.81           -122.12
17.55           95.30           -118.36
17.62           94.80           -114.03
17.69           94.34           -109.13
17.77           93.91           -103.64
17.84           93.51           -97.58
17.91           93.16           -90.95
17.99           92.86           -83.77
18.06           92.59           -76.08
18.13           92.37           -67.91
18.21           92.19           -59.32
18.28           92.04           -50.36
18.36           91.91           -41.07
18.43           91.80           -31.53
18.51           91.71           -21.79
18.59           91.63           -11.90
18.66           91.55           -1.93
18.74           91.47           8.07
18.82           91.39           18.05
18.89           91.31           27.95
18.97           91.22           37.72
19.05           91.12           47.32
19.13           91.00           56.71
19.21           90.88           65.82
19.29           90.73           74.64
19.37           90.57           83.11
19.44           90.40           91.21
19.52           90.20           98.89
19.61           89.99           106.13
19.69           89.75           112.90
19.77           89.50           119.17
19.85           89.24           124.91
19.93           88.96           130.11
20.01           88.66           134.73
20.09           88.35           138.74
20.18           88.02           142.15
20.26           87.68           144.93
20.34           87.33           147.10
20.43           86.97           148.65
20.51           86.60           149.61
20.59           86.22           150.00
20.68           85.84           149.84
20.76           85.45           149.19
20.85           85.06           148.08
20.94           84.66           146.57
21.02           84.26           144.73
21.11           83.86           142.63
21.20           83.46           140.36
21.28           83.07           138.01
21.37           82.69           135.66
21.46           82.31           133.43
21.55           81.94           131.38
21.63           81.58           129.60
21.72           81.23           128.15
21.81           80.90           127.09
21.90           80.59           126.47
21.99           80.28           126.31
22.08           79.99           126.65
22.17           79.71           127.50
22.27           79.44           128.85
22.36           79.18           130.70
22.45           78.92           133.03
22.54           78.66           135.81
22.63           78.41           138.98
22.73           78.14           142.48
22.82           77.86           146.26
22.91           77.57           150.23
23.01           77.25           154.33
23.10           76.92           158.50
23.20           76.56           162.67
23.29           76.17           166.77
23.39           75.76           170.75
23.49           75.32           174.54
23.58           74.85           178.10
23.68           74.35           -178.63
23.78           73.82           -175.71
23.87           73.27           -173.18
23.97           72.69           -171.09
24.07           72.09           -169.48
24.17           71.50           -168.39
24.27           70.91           -167.87
24.37           70.35           -167.95
24.47           69.85           -168.62
24.57           69.44           -169.90
24.67           69.13           -171.78
24.77           68.95           -174.22
24.88           68.93           -177.18
24.98           69.06           179.40
25.08           69.34           175.59
25.18           69.77           171.47
25.29           70.32           167.17
25.39           70.96           162.79
25.50           71.67           158.48
25.60           72.41           154.39
25.71           73.16           150.70
25.81           73.90           147.59
25.92           74.63           145.20
26.02           75.31           143.68
26.13           75.96           143.16
26.24           76.56           143.72
26.35           77.11           145.44
26.45           77.61           148.39
26.56           78.06           152.59
26.67           78.45           158.06
26.78           78.79           164.78
26.89           79.08           172.72
27.00           79.31           -178.19
27.11           79.48           -168.02
27.23           79.59           -156.91
27.34           79.65           -144.98
27.45           79.66           -132.41
27.56           79.61           -119.36
27.68           79.52           -106.02
27.79           79.37           -92.57
27.90           79.17           -79.22
28.02           78.93           -66.17
28.14           78.64           -53.66
28.25           78.31           -41.91
28.37           77.94           -31.17
28.48           77.53           -21.69
28.60           77.10           -13.73
28.72           76.65           -7.50
28.84           76.19           -3.13
28.96           75.74           -0.74
29.07           75.32           -0.35
29.19           74.93           -1.93
29.31           74.58           -5.38
29.43           74.28           -10.55
29.56           74.03           -17.20
29.68           73.83           -25.02
29.80           73.67           -33.65
29.92           73.54           -42.64
30.04           73.42           -51.51
30.17           73.31           -59.77
30.29           73.20           -67.00
30.42           73.07           -72.80
30.54           72.91           -76.85
30.67           72.73           -78.94
30.79           72.52           -78.96
30.92           72.27           -76.88
31.05           71.98           -72.80
31.18           71.64           -66.90
31.30           71.26           -59.49
31.43           70.82           -50.97
31.56           70.33           -41.76
31.69           69.79           -32.29
31.82           69.19           -23.01
31.95           68.55           -14.34
32.08           67.86           -6.61
32.22           67.15           -0.05
32.35           66.40           5.21
32.48           65.64           9.12
32.62           64.87           11.77
32.75           64.09           13.34
32.88           63.32           14.10
33.02           62.54           14.38
33.16           61.77           14.52
33.29           61.01           14.93
33.43           60.25           16.04
33.57           59.49           18.21
33.70           58.72           21.77
33.84           57.95           26.96
33.98           57.18           33.96
34.12           56.39           42.86
34.26           55.61           53.71
34.40           54.82           66.44
34.54           54.03           80.93
34.69           53.25           96.96
34.83           52.49           114.23
34.97           51.76           132.35
35.12           51.09           150.93
35.26           50.48           169.54
35.41           49.97           -172.24
35.55           49.57           -154.88
35.70           49.31           -138.81
35.84           49.20           -124.47
35.99           49.27           -112.19
36.14           49.53           -102.22
36.29           49.98           -94.75
36.44           50.59           -89.86
36.59           51.34           -87.56
36.74           52.20           -87.77
36.89           53.14           -90.31
37.04           54.10           -94.89
37.19           55.07           -101.17
37.35           56.02           -108.78
37.50           56.93           -117.36
37.65           57.80           -126.51
37.81           58.61           -135.87
37.97           59.36           -145.03
38.12           60.07           -153.67
38.28           60.71           -161.54
38.44           61.30           -168.49
38.59           61.84           -174.44
38.75           62.32           -179.37
38.91           62.76           176.70
39.07           63.15           173.70
39.23           63.49           171.50
39.39           63.80           169.93
39.56           64.07           168.81
39.72           64.32           167.96
39.88           64.54           167.28
40.05           64.74           166.68
40.21           64.93           166.11
40.38           65.10           165.53
40.54           65.28           164.91
40.71           65.46           164.26
40.88           65.63           163.61
41.04           65.82           162.98
41.21           66.00           162.40
41.38           66.19           161.87
41.55           66.38           161.36
41.72           66.57           160.84
41.90           66.76           160.30
42.07           66.94           159.69
42.24           67.12           158.99
42.42           67.30           158.15
42.59           67.47           157.13
42.76           67.64           155.90
42.94           67.81           154.48
43.12           67.98           152.84
43.29           68.14           151.00
43.47           68.31           148.96
43.65           68.47           146.74
43.83           68.64           144.34
44.01           68.80           141.80
44.19           68.96           139.13
44.37           69.11           136.32
44.56           69.26           133.38
44.74           69.39           130.34
44.92           69.52           127.21
45.11           69.63           124.01
45.29           69.73           120.77
45.48           69.83           117.53
45.67           69.92           114.34
45.86           70.00           111.25
46.04           70.07           108.29
46.23           70.14           105.51
46.42           70.20           102.94
46.61           70.27           100.60
46.81           70.34           98.50
47.00           70.41           96.65
47.19           70.48           95.04
47.39           70.57           93.65
47.58           70.66           92.47
47.78           70.76           91.47
47.97           70.88           90.61
48.17           70.99           89.86
48.37           71.12           89.14
48.57           71.25           88.43
48.77           71.38           87.65
48.97           71.51           86.77
49.17           71.64           85.77
49.37           71.76           84.65
49.58           71.88           83.42
49.78           71.99           82.10
49.98           72.08           80.75
50.19           72.16           79.41
50.40           72.23           78.12
50.60           72.28           76.91
50.81           72.32           75.76
51.02           72.35           74.68
51.23           72.37           73.62
51.44           72.38           72.54
51.65           72.38           71.40
51.86           72.37           70.17
52.08           72.36           68.81
52.29           72.35           67.34
52.51           72.33           65.75
52.72           72.31           64.08
52.94           72.29           62.35
53.16           72.27           60.58
53.38           72.26           58.77
53.60           72.26           56.92
53.82           72.29           55.00
54.04           72.34           53.01
54.26           72.43           50.90
54.48           72.57           48.68
54.71           72.77           46.35
54.93           73.01           43.95
55.16           73.28           41.53
55.39           73.56           39.15
55.61           73.81           36.88
55.84           74.02           34.75
56.07           74.17           32.81
56.30           74.27           31.02
56.53           74.35           29.38
56.77           74.40           27.84
57.00           74.45           26.38
57.23           74.51           24.97
57.47           74.60           23.60
57.71           74.72           22.30
57.94           74.87           21.12
58.18           75.04           20.08
58.42           75.20           19.19
58.66           75.31           18.46
58.90           75.38           17.86
59.15           75.41           17.31
59.39           75.41           16.73
59.63           75.42           16.05
59.88           75.43           15.19
60.12           75.46           14.12
60.37           75.49           12.83
60.62           75.54           11.32
60.87           75.57           9.67
61.12           75.59           7.89
61.37           75.59           6.03
61.62           75.55           4.12
61.88           75.49           2.17
62.13           75.42           0.19
62.39           75.39           -1.81
62.64           75.42           -3.83
62.90           75.52           -5.83
63.16           75.69           -7.78
63.42           75.90           -9.66
63.68           76.15           -11.47
63.94           76.40           -13.21
64.21           76.66           -14.90
64.47           76.91           -16.58
64.74           77.14           -18.28
65.00           77.36           -19.99
65.27           77.57           -21.72
65.54           77.76           -23.43
65.81           77.95           -25.10
66.08           78.14           -26.72
66.35           78.32           -28.31
66.62           78.50           -29.94
66.90           78.67           -31.68
67.17           78.85           -33.62
67.45           79.01           -35.82
67.73           79.17           -38.31
68.00           79.33           -41.04
68.28           79.47           -43.95
68.56           79.61           -46.95
68.85           79.74           -49.99
69.13           79.86           -53.05
69.41           79.96           -56.15
69.70           80.06           -59.35
69.99           80.14           -62.75
70.27           80.20           -66.38
70.56           80.25           -70.27
70.85           80.28           -74.37
71.14           80.29           -78.60
71.44           80.30           -82.84
71.73           80.29           -87.00
72.03           80.27           -91.02
72.32           80.25           -94.89
72.62           80.21           -98.62
72.92           80.16           -102.28
73.22           80.10           -105.93
73.52           80.01           -109.59
73.82           79.90           -113.29
74.13           79.77           -117.03
74.43           79.60           -120.77
74.74           79.41           -124.49
75.04           79.19           -128.15
75.35           78.94           -131.72
75.66           78.67           -135.16
75.97           78.37           -138.46
76.29           78.04           -141.64
76.60           77.69           -144.70
76.92           77.30           -147.67
77.23           76.88           -150.56
77.55           76.42           -153.37
77.87           75.95           -156.08
78.19           75.45           -158.66
78.51           74.96           -161.07
78.83           74.48           -163.27
79.16           74.04           -165.25
79.48           73.64           -166.99
79.81           73.27           -168.53
80.14           72.91           -169.92
80.47           72.56           -171.20
80.80           72.18           -172.45
81.13           71.78           -173.68
81.47           71.36           -174.87
81.80           70.91           -176.01
82.14           70.47           -177.01
82.47           70.03           -177.81
82.81           69.63           -178.37
83.15           69.27           -178.63
83.50           68.93           -178.57
83.84           68.59           -178.18
84.19           68.21           -177.44
84.53           67.77           -176.39
84.88           67.32           -175.19
85.23           66.88           -174.09
85.58           66.49           -173.47
85.93           66.19           -173.63
86.28           66.03           -174.62
86.64           66.05           -176.24
87.00           66.20           -178.02
87.35           66.33           -179.49
87.71           66.36           179.61
88.07           66.28           179.27
88.44           66.11           179.27
88.80           65.93           179.31
89.16           65.80           179.15
89.53           65.83           178.70
89.90           66.00           178.00
90.27           66.27           177.19
90.64           66.57           176.49
91.01           66.84           176.14
91.39           67.04           176.28
91.76           67.13           176.84
92.14           67.08           177.58
92.52           66.92           178.14
92.90           66.78           178.18
93.28           66.72           177.55
93.67           66.76           176.24
94.05           66.86           174.40
94.44           66.97           172.20
94.83           67.08           169.76
95.22           67.17           167.15
95.61           67.25           164.39
96.00           67.33           161.50
96.40           67.39           158.53
96.79           67.44           155.56
97.19           67.46           152.72
97.59           67.46           150.12
97.99           67.44           147.80
98.40           67.43           145.75
98.80           67.42           143.85
99.21           67.43           141.91
99.62           67.44           139.72
100.03          67.41           137.05
100.44          67.34           133.87
100.85          67.24           130.32
101.26          67.14           126.68
101.68          67.07           123.22
102.10          67.02           120.03
102.52          66.94           117.07
102.94          66.80           114.19
103.36          66.62           111.30
103.79          66.44           108.32
104.22          66.30           105.24
104.65          66.18           101.98
105.08          66.08           98.52
105.51          65.99           94.94
105.94          65.93           91.46
106.38          65.91           88.32
106.82          65.95           85.61
107.25          66.01           83.21
107.70          66.03           80.76
108.14          65.97           77.86
108.58          65.80           74.27
109.03          65.60           69.97
109.48          65.49           65.18
109.93          65.51           60.16
110.38          65.63           55.09
110.84          65.81           49.99
111.29          66.03           44.81
111.75          66.25           39.47
112.21          66.42           33.92
112.67          66.47           28.21
113.13          66.40           22.34
113.60          66.26           16.28
114.07          66.11           9.94
114.54          66.02           3.25
115.01          66.06           -3.64
115.48          66.23           -10.41
115.95          66.48           -16.76
116.43          66.74           -22.68
116.91          66.99           -28.38
117.39          67.23           -34.17
117.87          67.44           -40.14
118.36          67.61           -46.25
118.85          67.74           -52.39
119.33          67.87           -58.57
119.83          68.05           -64.90
120.32          68.30           -71.43
120.81          68.59           -77.99
121.31          68.90           -84.20
121.81          69.18           -89.79
122.31          69.40           -94.84
122.81          69.56           -99.77
123.32          69.67           -104.96
123.83          69.76           -110.47
124.34          69.83           -116.01
124.85          69.91           -121.30
125.36          69.99           -126.30
125.88          70.11           -131.14
126.39          70.26           -135.91
126.91          70.39           -140.60
127.44          70.47           -145.10
127.96          70.50           -149.37
128.49          70.51           -153.56
129.01          70.52           -157.91
129.55          70.55           -162.56
130.08          70.59           -167.45
130.61          70.64           -172.30
131.15          70.70           -176.87
131.69          70.76           178.86
132.23          70.79           174.70
132.78          70.81           170.43
133.32          70.78           165.99
133.87          70.70           161.47
134.42          70.59           156.98
134.97          70.48           152.57
135.53          70.41           148.28
136.09          70.40           144.18
136.65          70.38           140.31
137.21          70.33           136.66
137.77          70.22           133.18
138.34          70.05           129.76
138.91          69.84           126.31
139.48          69.63           122.79
140.05          69.45           119.24
140.63          69.30           115.75
141.21          69.16           112.41
141.79          68.99           109.29
142.37          68.81           106.47
142.96          68.61           103.99
143.55          68.40           101.71
144.14          68.16           99.30
144.73          67.89           96.54
145.32          67.61           93.60
145.92          67.37           90.84
146.52          67.16           88.48
147.13          66.97           86.52
147.73          66.76           84.87
148.34          66.53           83.37
148.95          66.26           81.80
149.56          65.95           80.04
150.18          65.65           78.10
150.79          65.42           76.13
151.41          65.24           74.28
152.04          65.08           72.56
152.66          64.91           70.92
153.29          64.71           69.40
153.92          64.47           68.00
154.55          64.19           66.55
155.19          63.88           64.92
155.83          63.61           63.32
156.47          63.45           62.00
157.11          63.35           61.00
157.76          63.23           60.20
158.41          63.11           59.30
159.06          63.00           58.19
159.71          62.89           57.13
160.37          62.77           56.36
161.03          62.65           55.87
161.69          62.55           55.52
162.36          62.46           55.26
163.03          62.35           55.02
163.70          62.24           54.75
164.37          62.18           54.44
165.05          62.15           54.03
165.72          62.13           53.44
166.41          62.05           52.67
167.09          61.99           51.72
167.78          61.95           50.64
168.47          61.94           49.51
169.16          61.94           48.53
169.86          61.94           47.90
170.56          61.92           47.61
171.26          61.86           47.35
171.96          61.78           46.81
172.67          61.79           45.82
173.38          61.94           44.02
174.09          62.03           40.63
174.81          61.98           35.92
175.53          61.90           32.14
176.25          62.00           30.54
176.97          62.23           29.78
177.70          62.40           28.46
178.43          62.57           26.74
179.17          62.75           25.28
179.90          62.88           24.17
180.64          62.96           22.95
181.39          63.04           21.24
182.13          63.17           19.06
182.88          63.28           16.59
183.63          63.33           14.17
184.39          63.35           12.62
185.15          63.48           12.98
185.91          63.65           14.98
186.67          63.77           16.08
187.44          63.76           14.58
188.21          63.70           11.93
188.99          63.74           9.83
189.76          63.78           8.08
190.55          63.74           6.13
191.33          63.69           4.05
192.12          63.65           1.99
192.91          63.60           -0.01
193.70          63.56           -1.87
194.50          63.56           -3.45
195.30          63.59           -4.87
196.10          63.58           -6.41
196.91          63.51           -8.11
197.72          63.48           -9.87
198.53          63.48           -11.58
199.35          63.43           -13.12
200.17          63.27           -14.65
200.99          63.05           -16.35
201.82          62.89           -17.87
202.65          62.79           -18.80
203.48          62.66           -19.42
204.32          62.48           -20.39
205.16          62.30           -21.43
206.00          62.22           -21.77
206.85          62.27           -21.59
207.70          62.35           -21.26
208.55          62.40           -20.79
209.41          62.48           -20.46
210.27          62.78           -20.54
211.14          63.17           -20.76
212.01          63.50           -20.91
212.88          63.86           -21.26
213.75          64.23           -22.06
214.63          64.53           -23.36
215.52          64.82           -25.01
216.40          65.10           -26.77
217.29          65.37           -28.46
218.19          65.62           -30.50
219.08          65.84           -33.52
219.99          65.97           -37.13
220.89          66.03           -40.95
221.80          66.11           -45.05
222.71          66.23           -48.96
223.63          66.28           -52.29
224.55          66.21           -55.39
225.47          66.15           -58.60
226.40          66.10           -61.71
227.33          65.99           -64.38
228.26          65.86           -66.68
229.20          65.71           -69.07
230.15          65.56           -71.79
231.09          65.47           -74.45
232.04          65.46           -76.71
233.00          65.37           -78.54
233.96          65.24           -80.41
234.92          65.16           -82.44
235.88          65.19           -84.21
236.86          65.15           -85.63
237.83          64.99           -87.10
238.81          64.92           -89.17
239.79          64.92           -91.10
240.78          64.94           -92.60
241.77          65.00           -94.40
242.76          65.08           -96.75
243.76          65.18           -99.06
244.76          65.35           -100.72
245.77          65.51           -102.10
246.78          65.50           -104.11
247.80          65.48           -106.83
248.81          65.57           -109.08
249.84          65.65           -111.20
250.87          65.63           -113.71
251.90          65.69           -116.60
252.93          65.82           -119.65
253.97          65.85           -122.35
255.02          65.82           -125.34
256.07          65.86           -128.72
257.12          65.87           -131.61
258.18          65.86           -134.14
259.24          65.87           -137.11
260.31          65.82           -140.68
261.38          65.66           -144.16
262.45          65.56           -147.16
263.53          65.56           -149.93
264.62          65.53           -152.84
265.70          65.44           -155.46
266.80          65.33           -158.00
267.90          65.14           -160.78
269.00          64.93           -163.24
270.10          64.80           -165.56
271.21          64.70           -168.12
272.33          64.45           -170.52
273.45          64.21           -172.41
274.58          64.01           -174.08
275.70          63.79           -175.25
276.84          63.59           -176.01
277.98          63.43           -177.36
279.12          63.27           -179.14
280.27          63.16           -179.89
281.42          62.94           179.01
282.58          62.84           177.50
283.74          62.90           176.61
284.91          62.98           176.19
286.08          63.06           175.23
287.26          63.32           174.19
288.44          63.49           174.30
289.63          63.61           173.97
290.82          63.86           171.83
292.01          64.22           169.60
293.21          64.56           168.13
294.42          64.82           166.26
295.63          65.19           164.52
296.85          65.55           163.13
298.07          65.82           160.74
299.29          66.19           158.24
300.53          66.52           155.82
301.76          66.76           153.08
303.00          67.05           149.86
304.25          67.35           146.69
305.50          67.55           143.42
306.76          67.78           139.42
308.02          68.02           135.57
309.29          68.22           132.44
310.56          68.45           129.23
311.84          68.60           125.35
313.12          68.75           121.17
314.41          68.88           117.14
315.70          69.00           113.01
317.00          69.13           108.83
318.30          69.23           104.69
319.61          69.36           100.48
320.93          69.48           96.19
322.25          69.54           92.07
323.57          69.58           87.99
324.90          69.62           84.12
326.24          69.69           80.35
327.58          69.69           76.31
328.93          69.72           72.53
330.28          69.70           68.66
331.64          69.68           64.25
333.00          69.71           60.40
334.37          69.69           56.57
335.75          69.69           52.44
337.13          69.65           48.75
338.52          69.60           45.04
339.91          69.57           41.23
341.31          69.47           37.51
342.71          69.43           33.47
344.12          69.40           29.90
345.54          69.35           26.05
346.96          69.24           21.76
348.38          69.22           17.79
349.82          69.15           13.89
351.26          69.07           9.91
352.70          69.06           6.23
354.15          68.95           2.22
355.61          68.91           -1.87
357.07          68.80           -5.56
358.54          68.74           -9.36
360.02          68.65           -13.05
361.50          68.51           -16.54
362.98          68.46           -20.69
364.48          68.38           -24.19
365.98          68.26           -28.00
367.48          68.16           -31.51
368.99          68.04           -35.14
370.51          67.93           -38.54
372.03          67.83           -41.76
373.56          67.72           -45.08
375.10          67.53           -48.10
376.64          67.44           -51.03
378.19          67.27           -54.24
379.75          67.18           -57.54
381.31          67.07           -60.96
382.88          66.98           -64.74
384.45          66.90           -68.26
386.04          66.75           -70.53
387.62          66.61           -73.57
389.22          66.52           -76.49
390.82          66.40           -79.96
392.43          66.34           -82.67
394.04          66.22           -85.86
395.66          66.08           -88.95
397.29          65.97           -92.15
398.92          65.90           -95.33
400.56          65.83           -98.73
402.21          65.74           -101.78
403.87          65.70           -104.88
405.53          65.50           -107.62
407.20          65.37           -109.12
408.87          65.28           -112.67
410.55          65.32           -116.14
412.24          65.25           -119.49
413.94          65.13           -123.07
415.64          65.10           -126.26
417.35          65.04           -129.50
419.07          64.96           -132.76
420.79          64.93           -136.52
422.52          64.93           -139.66
424.26          64.81           -142.94
426.00          64.74           -146.50
427.76          64.66           -149.87
429.51          64.55           -152.99
431.28          64.54           -156.13
433.06          64.48           -160.49
434.84          64.37           -162.88
436.63          64.20           -166.19
438.42          64.13           -169.09
440.22          64.17           -172.15
442.04          64.13           -175.06
443.85          64.12           -177.58
445.68          64.19           179.59
447.51          64.24           176.89
449.35          64.36           173.98
451.20          64.48           171.09
453.06          64.67           168.80
454.92          64.84           165.99
456.79          64.98           163.10
458.67          65.15           159.49
460.56          65.37           156.20
462.45          65.65           152.50
464.35          65.87           149.13
466.26          66.06           145.41
468.18          66.24           141.53
470.11          66.45           138.09
472.04          66.65           133.28
473.98          66.78           128.70
475.93          66.91           124.11
477.89          67.00           118.94
479.86          67.16           113.98
481.83          67.23           108.72
483.81          67.27           103.73
485.80          67.34           98.43
487.80          67.42           93.05
489.81          67.40           88.48
491.82          67.31           83.90
493.85          67.27           78.73
495.88          67.23           73.77
497.92          67.19           68.91
499.96          67.11           63.99
502.02          67.01           59.46
504.09          66.93           55.31
506.16          66.85           51.03
508.24          66.85           47.39
510.33          66.72           43.20
512.43          66.61           39.33
514.54          66.57           35.55
516.66          66.50           31.89
518.78          66.45           28.93
520.91          66.54           25.01
523.06          66.59           20.96
525.21          66.67           17.70
527.37          66.76           14.53
529.54          66.86           11.63
531.72          67.04           8.27
533.90          67.26           4.90
536.10          67.52           1.41
538.30          67.77           -2.19
540.52          68.00           -5.88
542.74          68.27           -9.87
544.97          68.53           -14.15
547.22          68.81           -18.44
549.47          69.12           -22.84
551.73          69.42           -27.94
554.00          69.66           -33.24
556.28          69.91           -38.21
558.56          70.11           -43.77
560.86          70.34           -49.74
563.17          70.54           -55.92
565.48          70.70           -62.25
567.81          70.86           -68.58
570.15          70.94           -75.02
572.49          71.05           -81.47
574.85          71.13           -87.92
577.21          71.22           -94.20
579.59          71.28           -100.51
581.97          71.31           -107.34
584.36          71.29           -113.85
586.77          71.23           -120.25
589.18          71.17           -126.50
591.60          71.11           -132.80
594.04          71.05           -138.93
596.48          70.97           -144.95
598.93          70.88           -150.99
601.40          70.78           -156.69
603.87          70.68           -162.03
606.36          70.64           -167.56
608.85          70.52           -172.72
611.35          70.42           -178.41
613.87          70.34           176.15
616.39          70.29           170.56
618.93          70.29           165.27
621.47          70.26           159.98
624.03          70.30           154.56
626.60          70.36           149.39
629.18          70.44           143.66
631.76          70.58           137.92
634.36          70.64           132.42
636.97          70.72           126.72
639.59          70.88           120.52
642.22          70.94           113.76
644.86          71.00           107.36
647.52          71.09           100.39
650.18          71.17           93.63
652.85          71.21           86.59
655.54          71.27           79.53
658.24          71.25           72.40
660.94          71.23           64.97
663.66          71.15           57.64
666.39          71.06           49.67
669.13          70.90           42.55
671.89          70.67           35.13
674.65          70.45           27.68
677.42          70.22           20.83
680.21          69.83           14.46
683.01          69.53           8.89
685.82          69.21           3.73
688.64          68.84           -0.77
691.47          68.44           -4.89
694.32          68.07           -8.86
697.17          67.65           -12.44
700.04          67.33           -15.55
702.92          67.15           -18.74
705.81          67.12           -22.20
708.71          67.16           -25.02
711.63          67.36           -28.51
714.56          67.59           -31.93
717.50          67.90           -35.67
720.45          68.19           -39.81
723.41          68.52           -44.50
726.39          68.81           -49.88
729.37          69.09           -55.85
732.37          69.35           -62.56
735.39          69.56           -69.48
738.41          69.78           -76.38
741.45          69.93           -83.48
744.50          70.09           -91.07
747.56          70.23           -98.39
750.64          70.31           -105.76
753.72          70.39           -113.69
756.82          70.41           -121.22
759.94          70.46           -128.70
763.06          70.48           -135.72
766.20          70.47           -143.13
769.35          70.50           -150.51
772.52          70.56           -157.58
775.69          70.57           -164.62
778.89          70.64           -171.46
782.09          70.72           -178.60
785.31          70.76           174.12
788.54          70.79           166.85
791.78          70.83           159.39
795.04          70.81           151.85
798.31          70.84           144.52
801.59          70.83           137.15
804.89          70.82           129.63
808.20          70.78           122.11
811.52          70.80           114.24
814.86          70.80           106.52
818.21          70.77           99.08
821.58          70.76           91.79
824.96          70.72           84.25
828.35          70.65           77.18
831.76          70.60           70.02
835.18          70.53           62.82
838.62          70.54           55.67
842.06          70.49           48.55
845.53          70.52           41.36
849.01          70.51           34.29
852.50          70.54           27.56
856.01          70.60           20.88
859.53          70.69           14.14
863.06          70.74           7.25
866.61          70.83           0.46
870.18          70.90           -6.62
873.76          70.95           -14.28
877.35          71.05           -21.62
880.96          71.13           -29.54
884.58          71.21           -37.35
888.22          71.30           -45.08
891.87          71.36           -52.84
895.54          71.45           -60.73
899.23          71.51           -68.63
902.93          71.60           -76.51
906.64          71.66           -84.57
910.37          71.70           -92.87
914.11          71.75           -101.04
917.87          71.81           -109.29
921.65          71.87           -117.53
925.44          71.93           -125.87
929.25          72.01           -134.08
933.07          72.06           -142.50
936.91          72.16           -150.68
940.76          72.23           -158.87
944.63          72.32           -167.20
948.52          72.40           -175.87
952.42          72.46           175.58
956.33          72.55           167.05
960.27          72.63           158.28
964.22          72.70           149.54
968.18          72.79           141.02
972.17          72.91           132.22
976.17          73.02           123.48
