Freq[Hz]        [dBSPL]         Phase[Deg]
24.17           65.33           -142.09
24.27           63.70           -151.03
24.37           61.77           -158.95
24.47           59.60           -165.69
24.57           57.25           -171.09
24.67           54.85           -175.03
24.77           52.60           -177.44
24.88           50.92           -178.26
24.98           50.43           -177.48
25.08           51.39           -175.12
25.18           53.39           -171.22
25.29           55.85           -165.89
25.39           58.42           -159.24
25.50           60.92           -151.45
25.60           63.23           -142.72
25.71           65.29           -133.29
25.81           67.07           -123.43
25.92           68.58           -113.37
26.02           69.84           -103.33
26.13           70.89           -93.51
26.24           71.74           -84.05
26.35           72.44           -75.09
26.45           73.00           -66.74
26.56           73.46           -59.05
26.67           73.83           -52.08
26.78           74.13           -45.82
26.89           74.37           -40.24
27.00           74.56           -35.30
27.11           74.69           -30.89
27.23           74.77           -26.89
27.34           74.78           -23.20
27.45           74.74           -19.70
27.56           74.64           -16.33
27.68           74.51           -13.01
27.79           74.35           -9.74
27.90           74.18           -6.51
28.02           74.04           -3.34
28.14           73.92           -0.31
28.25           73.83           2.51
28.37           73.78           5.00
28.48           73.75           7.01
28.60           73.72           8.37
28.72           73.69           8.93
28.84           73.63           8.53
28.96           73.55           7.06
29.07           73.43           4.44
29.19           73.28           0.64
29.31           73.08           -4.33
29.43           72.84           -10.41
29.56           72.54           -17.51
29.68           72.19           -25.48
29.80           71.77           -34.12
29.92           71.28           -43.18
30.04           70.72           -52.40
30.17           70.09           -61.49
30.29           69.38           -70.19
30.42           68.61           -78.26
30.54           67.79           -85.50
30.67           66.95           -91.75
30.79           66.09           -96.94
30.92           65.24           -101.04
31.05           64.42           -104.05
31.18           63.65           -106.08
31.30           62.96           -107.27
31.43           62.34           -107.82
31.56           61.83           -107.94
31.69           61.42           -107.88
31.82           61.11           -107.87
31.95           60.90           -108.15
32.08           60.80           -108.91
32.22           60.78           -110.27
32.35           60.85           -112.34
32.48           60.99           -115.14
32.62           61.19           -118.65
32.75           61.44           -122.81
32.88           61.74           -127.47
33.02           62.06           -132.50
33.16           62.40           -137.71
33.29           62.75           -142.90
33.43           63.11           -147.84
33.57           63.45           -152.33
33.70           63.78           -156.20
33.84           64.09           -159.29
33.98           64.37           -161.48
34.12           64.62           -162.68
34.26           64.83           -162.85
34.40           65.01           -161.96
34.54           65.14           -160.04
34.69           65.23           -157.17
34.83           65.29           -153.48
34.97           65.30           -149.14
35.12           65.27           -144.34
35.26           65.21           -139.28
35.41           65.12           -134.19
35.55           64.99           -129.31
35.70           64.83           -124.91
35.84           64.65           -121.21
35.99           64.44           -118.41
36.14           64.22           -116.62
36.29           63.98           -115.95
36.44           63.75           -116.42
36.59           63.53           -118.00
36.74           63.32           -120.61
36.89           63.14           -124.08
37.04           62.99           -128.18
37.19           62.87           -132.63
37.35           62.78           -137.18
37.50           62.71           -141.57
37.65           62.66           -145.58
37.81           62.63           -149.02
37.97           62.62           -151.71
38.12           62.61           -153.53
38.28           62.60           -154.49
38.44           62.60           -154.65
38.59           62.59           -154.16
38.75           62.58           -153.22
38.91           62.57           -152.02
39.07           62.56           -150.77
39.23           62.55           -149.71
39.39           62.54           -149.09
39.56           62.54           -149.14
39.72           62.55           -150.04
39.88           62.58           -151.88
40.05           62.63           -154.68
40.21           62.70           -158.42
40.38           62.81           -163.02
40.54           62.94           -168.37
40.71           63.11           -174.31
40.88           63.32           179.39
41.04           63.55           172.98
41.21           63.81           166.68
41.38           64.09           160.71
41.55           64.38           155.22
41.72           64.69           150.35
41.90           65.00           146.18
42.07           65.31           142.75
42.24           65.61           140.04
42.42           65.91           138.02
42.59           66.19           136.57
42.76           66.46           135.60
42.94           66.71           135.01
43.12           66.94           134.67
43.29           67.15           134.50
43.47           67.34           134.40
43.65           67.52           134.30
43.83           67.67           134.12
44.01           67.82           133.80
44.19           67.95           133.28
44.37           68.07           132.54
44.56           68.18           131.55
44.74           68.29           130.30
44.92           68.40           128.80
45.11           68.50           127.06
45.29           68.60           125.12
45.48           68.69           123.01
45.67           68.79           120.80
45.86           68.87           118.52
46.04           68.96           116.22
46.23           69.03           113.93
46.42           69.10           111.68
46.61           69.16           109.51
46.81           69.21           107.42
47.00           69.25           105.44
47.19           69.29           103.57
47.39           69.31           101.82
47.58           69.32           100.18
47.78           69.32           98.65
47.97           69.31           97.22
48.17           69.30           95.85
48.37           69.28           94.53
48.57           69.27           93.22
48.77           69.26           91.89
48.97           69.25           90.52
49.17           69.26           89.08
49.37           69.29           87.55
49.58           69.34           85.93
49.78           69.40           84.21
49.98           69.50           82.39
50.19           69.62           80.46
50.40           69.76           78.43
50.60           69.94           76.33
50.81           70.13           74.18
51.02           70.35           72.00
51.23           70.57           69.83
51.44           70.81           67.73
51.65           71.04           65.73
51.86           71.27           63.89
52.08           71.49           62.20
52.29           71.69           60.70
52.51           71.87           59.37
52.72           72.02           58.19
52.94           72.14           57.14
53.16           72.24           56.18
53.38           72.30           55.28
53.60           72.34           54.44
53.82           72.35           53.63
54.04           72.34           52.84
54.26           72.32           52.07
54.48           72.30           51.30
54.71           72.27           50.52
54.93           72.25           49.73
55.16           72.24           48.91
55.39           72.24           48.07
55.61           72.25           47.18
55.84           72.26           46.27
56.07           72.27           45.31
56.30           72.29           44.29
56.53           72.32           43.16
56.77           72.35           41.87
57.00           72.40           40.32
57.23           72.46           38.44
57.47           72.53           36.17
57.71           72.61           33.48
57.94           72.70           30.43
58.18           72.79           27.08
58.42           72.89           23.57
58.66           72.97           20.06
58.90           73.06           16.68
59.15           73.15           13.51
59.39           73.24           10.61
59.63           73.35           8.00
59.88           73.46           5.67
60.12           73.59           3.60
60.37           73.73           1.79
60.62           73.88           0.30
60.87           74.02           -0.82
61.12           74.15           -1.56
61.37           74.28           -1.91
61.62           74.39           -1.92
61.88           74.48           -1.68
62.13           74.57           -1.37
62.39           74.64           -1.14
62.64           74.70           -1.16
62.90           74.76           -1.53
63.16           74.82           -2.30
63.42           74.88           -3.48
63.68           74.94           -5.02
63.94           75.02           -6.80
64.21           75.11           -8.76
64.47           75.22           -10.82
64.74           75.35           -12.92
65.00           75.52           -15.05
65.27           75.71           -17.21
65.54           75.93           -19.42
65.81           76.17           -21.70
66.08           76.42           -24.05
66.35           76.67           -26.48
66.62           76.92           -28.98
66.90           77.16           -31.52
67.17           77.38           -34.10
67.45           77.58           -36.71
67.73           77.76           -39.35
68.00           77.91           -42.04
68.28           78.05           -44.80
68.56           78.18           -47.66
68.85           78.31           -50.61
69.13           78.42           -53.66
69.41           78.53           -56.82
69.70           78.61           -60.06
69.99           78.67           -63.37
70.27           78.70           -66.74
70.56           78.69           -70.17
70.85           78.67           -73.67
71.14           78.64           -77.28
71.44           78.62           -81.02
71.73           78.62           -84.92
72.03           78.64           -88.96
72.32           78.69           -93.12
72.62           78.73           -97.35
72.92           78.74           -101.57
73.22           78.72           -105.74
73.52           78.64           -109.81
73.82           78.52           -113.79
74.13           78.37           -117.68
74.43           78.22           -121.50
74.74           78.07           -125.27
75.04           77.92           -128.96
75.35           77.76           -132.56
75.66           77.59           -136.00
75.97           77.36           -139.24
76.29           77.07           -142.25
76.60           76.71           -145.03
76.92           76.27           -147.61
77.23           75.77           -150.04
77.55           75.24           -152.42
77.87           74.71           -154.79
78.19           74.20           -157.19
78.51           73.71           -159.64
78.83           73.23           -162.10
79.16           72.74           -164.52
79.48           72.22           -166.82
79.81           71.66           -168.93
80.14           71.10           -170.78
80.47           70.55           -172.31
80.80           70.06           -173.50
81.13           69.64           -174.32
81.47           69.29           -174.78
81.80           69.00           -174.91
82.14           68.74           -174.77
82.47           68.48           -174.45
82.81           68.22           -174.08
83.15           67.92           -173.76
83.50           67.59           -173.49
83.84           67.22           -173.25
84.19           66.81           -172.95
84.53           66.36           -172.53
84.88           65.88           -172.06
85.23           65.41           -171.73
85.58           64.94           -171.77
85.93           64.50           -172.39
86.28           64.08           -173.64
86.64           63.70           -175.39
87.00           63.38           -177.30
87.35           63.22           -179.01
87.71           63.28           179.74
88.07           63.61           179.09
88.44           64.11           178.98
88.80           64.65           179.22
89.16           65.12           179.56
89.53           65.50           179.72
89.90           65.79           179.45
90.27           66.02           178.68
90.64           66.19           177.50
91.01           66.34           176.19
91.39           66.47           175.11
91.76           66.61           174.41
92.14           66.74           174.06
92.52           66.88           173.81
92.90           66.99           173.33
93.28           67.04           172.40
93.67           67.00           170.93
94.05           66.85           168.98
94.44           66.60           166.65
94.83           66.31           164.09
95.22           66.02           161.50
95.61           65.79           159.09
96.00           65.63           157.03
96.40           65.56           155.29
96.79           65.54           153.72
97.19           65.54           152.00
97.59           65.50           149.95
97.99           65.41           147.52
98.40           65.30           144.85
98.80           65.18           142.12
99.21           65.08           139.44
99.62           65.02           136.82
100.03          64.98           134.19
100.44          64.96           131.54
100.85          64.96           128.88
101.26          64.95           126.25
101.68          64.92           123.64
102.10          64.85           120.97
102.52          64.74           118.17
102.94          64.60           115.18
103.36          64.47           112.06
103.79          64.36           108.86
104.22          64.30           105.60
104.65          64.22           102.24
105.08          64.10           98.69
105.51          63.87           95.01
105.94          63.56           91.29
106.38          63.27           87.66
106.82          63.08           84.09
107.25          63.04           80.40
107.70          63.12           76.44
108.14          63.30           72.17
108.58          63.51           67.74
109.03          63.73           63.35
109.48          63.93           59.15
109.93          64.10           55.18
110.38          64.23           51.35
110.84          64.33           47.49
111.29          64.42           43.42
111.75          64.50           39.00
112.21          64.61           34.20
112.67          64.77           29.09
113.13          64.97           23.83
113.60          65.21           18.56
114.07          65.47           13.35
114.54          65.71           8.10
115.01          65.93           2.64
115.48          66.09           -3.22
115.95          66.21           -9.59
116.43          66.31           -16.39
116.91          66.41           -23.41
117.39          66.56           -30.41
117.87          66.76           -37.24
118.36          67.00           -43.89
118.85          67.25           -50.40
119.33          67.49           -56.86
119.83          67.70           -63.33
120.32          67.87           -69.88
120.81          67.99           -76.50
121.31          68.07           -83.11
121.81          68.14           -89.55
122.31          68.20           -95.66
122.81          68.31           -101.28
123.32          68.48           -106.36
123.83          68.68           -111.01
124.34          68.88           -115.47
124.85          69.03           -119.99
125.36          69.13           -124.66
125.88          69.19           -129.42
126.39          69.23           -134.17
126.91          69.27           -138.86
127.44          69.31           -143.49
127.96          69.36           -148.12
128.49          69.43           -152.78
129.01          69.51           -157.42
129.55          69.60           -161.96
130.08          69.67           -166.36
130.61          69.70           -170.71
131.15          69.70           -175.17
131.69          69.66           -179.83
132.23          69.63           175.40
132.78          69.61           170.67
133.32          69.62           166.13
133.87          69.61           161.86
134.42          69.60           157.88
134.97          69.55           154.09
135.53          69.48           150.27
136.09          69.39           146.29
136.65          69.27           142.27
137.21          69.13           138.42
137.77          68.98           134.81
138.34          68.85           131.31
138.91          68.75           127.84
139.48          68.66           124.52
140.05          68.55           121.57
140.63          68.40           118.94
141.21          68.21           116.31
141.79          67.99           113.37
142.37          67.75           110.13
142.96          67.52           106.88
143.55          67.31           103.81
144.14          67.12           101.03
144.73          66.95           98.52
145.32          66.78           96.22
145.92          66.61           93.94
146.52          66.41           91.48
147.13          66.17           88.72
147.73          65.87           85.74
148.34          65.55           82.86
148.95          65.26           80.27
149.56          65.02           77.96
150.18          64.79           75.87
150.79          64.54           73.98
151.41          64.27           72.08
152.04          64.00           70.00
152.66          63.75           67.93
153.29          63.54           66.22
153.92          63.35           64.94
154.55          63.15           63.88
155.19          62.93           62.91
155.83          62.69           62.12
156.47          62.46           61.61
157.11          62.25           61.20
157.76          62.05           60.61
158.41          61.84           59.89
159.06          61.61           59.34
159.71          61.43           59.24
160.37          61.31           59.52
161.03          61.21           59.82
161.69          61.13           59.69
162.36          61.01           59.10
163.03          60.84           58.42
163.70          60.64           57.86
164.37          60.51           57.29
165.05          60.46           56.54
165.72          60.46           55.57
166.41          60.46           54.48
167.09          60.48           53.43
167.78          60.51           52.47
168.47          60.54           51.45
169.16          60.56           50.19
169.86          60.58           48.69
170.56          60.61           47.08
171.26          60.62           45.60
171.96          60.66           44.66
172.67          60.92           44.49
173.38          61.32           43.84
174.09          61.26           40.01
174.81          61.04           32.78
175.53          60.81           26.42
176.25          60.88           23.97
176.97          61.47           23.60
177.70          61.78           22.97
178.43          61.84           22.01
179.17          61.83           20.97
179.90          61.86           19.51
180.64          61.99           17.53
181.39          62.17           15.44
182.13          62.35           13.71
182.88          62.43           12.31
183.63          62.33           10.51
184.39          62.13           8.53
185.15          62.33           8.97
185.91          62.67           12.74
186.67          62.98           16.08
187.44          63.08           15.96
188.21          62.81           13.83
188.99          62.64           11.65
189.76          62.64           9.58
190.55          62.71           7.51
191.33          62.76           5.84
192.12          62.72           4.58
192.91          62.61           3.15
193.70          62.50           1.13
194.50          62.48           -1.39
195.30          62.51           -3.70
196.10          62.52           -5.12
196.91          62.46           -6.31
197.72          62.33           -8.07
198.53          62.20           -10.10
199.35          62.08           -12.14
200.17          61.97           -14.10
200.99          61.90           -15.54
201.82          61.86           -16.48
202.65          61.79           -17.71
203.48          61.68           -19.62
204.32          61.58           -21.66
205.16          61.48           -22.80
206.00          61.42           -22.48
206.85          61.36           -21.50
207.70          61.34           -21.01
208.55          61.43           -21.19
209.41          61.63           -21.25
210.27          61.87           -20.89
211.14          62.07           -21.04
212.01          62.29           -22.06
212.88          62.64           -23.12
213.75          63.03           -24.00
214.63          63.30           -25.00
215.52          63.48           -26.30
216.40          63.68           -27.76
217.29          64.01           -29.20
218.19          64.36           -31.00
219.08          64.60           -33.79
219.99          64.78           -37.54
220.89          64.94           -41.34
221.80          65.06           -44.72
222.71          65.09           -48.22
223.63          65.09           -52.09
224.55          65.11           -55.77
225.47          65.13           -58.83
226.40          65.06           -61.59
227.33          64.92           -64.40
228.26          64.80           -67.54
229.20          64.73           -70.44
230.15          64.69           -72.31
231.09          64.58           -73.79
232.04          64.41           -75.75
233.00          64.31           -78.42
233.96          64.23           -80.48
234.92          64.12           -81.65
235.88          63.99           -83.32
236.86          63.93           -85.63
237.83          63.91           -87.67
238.81          63.88           -88.52
239.79          63.84           -89.12
240.78          63.83           -90.57
241.77          63.93           -92.79
242.76          64.07           -94.79
243.76          64.16           -96.32
244.76          64.18           -98.31
245.77          64.25           -100.99
246.78          64.36           -103.36
247.80          64.39           -104.99
248.81          64.39           -107.49
249.84          64.45           -110.84
250.87          64.55           -113.71
251.90          64.61           -115.76
252.93          64.64           -117.94
253.97          64.69           -121.20
255.02          64.78           -124.77
256.07          64.82           -128.03
257.12          64.79           -130.89
258.18          64.78           -133.74
259.24          64.77           -136.72
260.31          64.68           -139.68
261.38          64.58           -142.84
262.45          64.53           -146.03
263.53          64.49           -149.04
264.62          64.43           -152.03
265.70          64.32           -155.05
266.80          64.15           -158.01
267.90          63.99           -160.75
269.00          63.85           -163.27
270.10          63.70           -165.63
271.21          63.45           -168.00
272.33          63.23           -170.20
273.45          63.04           -172.12
274.58          62.79           -173.53
275.70          62.53           -174.52
276.84          62.38           -176.24
277.98          62.16           -177.81
279.12          61.82           -178.47
280.27          61.59           -179.46
281.42          61.55           -179.87
282.58          61.49           -179.37
283.74          61.45           -179.33
284.91          61.56           179.70
286.08          61.77           179.61
287.26          61.85           179.71
288.44          61.99           178.70
289.63          62.26           177.68
290.82          62.65           177.02
292.01          63.09           175.57
293.21          63.39           173.75
294.42          63.74           172.36
295.63          64.08           171.34
296.85          64.36           169.05
298.07          64.65           166.48
299.29          64.98           163.98
300.53          65.32           160.53
301.76          65.58           157.02
303.00          65.83           154.25
304.25          66.10           150.40
305.50          66.40           146.36
306.76          66.64           143.17
308.02          66.84           139.66
309.29          66.99           135.75
310.56          67.10           131.99
311.84          67.27           127.64
313.12          67.46           123.74
314.41          67.59           119.63
315.70          67.77           115.32
317.00          67.88           111.25
318.30          67.98           107.11
319.61          68.06           102.99
320.93          68.16           98.94
322.25          68.24           94.79
323.57          68.30           90.79
324.90          68.33           86.57
326.24          68.36           82.30
327.58          68.42           78.49
328.93          68.42           74.39
330.28          68.47           70.13
331.64          68.49           66.34
333.00          68.45           62.00
334.37          68.49           57.77
335.75          68.46           54.00
337.13          68.49           49.87
338.52          68.48           46.08
339.91          68.40           42.51
341.31          68.34           38.93
342.71          68.28           34.99
344.12          68.23           30.98
345.54          68.17           27.20
346.96          68.13           23.38
348.38          68.07           19.72
349.82          68.02           15.65
351.26          67.92           11.62
352.70          67.81           7.41
354.15          67.77           3.68
355.61          67.62           -0.05
357.07          67.53           -3.79
358.54          67.35           -7.02
360.02          67.22           -11.02
361.50          67.20           -14.80
362.98          67.12           -18.60
364.48          67.01           -22.46
365.98          66.90           -25.69
367.48          66.75           -29.47
368.99          66.67           -32.67
370.51          66.54           -36.72
372.03          66.42           -39.89
373.56          66.36           -42.48
375.10          66.32           -45.28
376.64          66.20           -48.17
378.19          66.12           -51.46
379.75          65.99           -55.00
381.31          65.90           -58.97
382.88          65.86           -62.20
384.45          65.72           -65.43
386.04          65.62           -68.90
387.62          65.59           -71.79
389.22          65.43           -75.15
390.82          65.40           -78.32
392.43          65.29           -81.91
394.04          65.19           -84.67
395.66          65.14           -87.64
397.29          64.97           -91.18
398.92          64.86           -94.10
400.56          64.80           -97.73
402.21          64.73           -100.79
403.87          64.71           -104.27
405.53          64.83           -106.87
407.20          64.94           -110.34
408.87          64.84           -113.86
410.55          64.85           -117.80
412.24          64.69           -121.45
413.94          64.71           -125.39
415.64          64.58           -128.64
417.35          64.53           -132.01
419.07          64.41           -134.91
420.79          64.37           -138.98
422.52          64.32           -143.18
424.26          64.21           -147.43
426.00          64.07           -150.44
427.76          63.98           -153.89
429.51          63.91           -157.07
431.28          63.68           -160.47
433.06          63.22           -162.60
434.84          63.21           -165.68
436.63          63.09           -168.24
438.42          63.04           -171.50
440.22          62.86           -174.53
442.04          62.85           -177.75
443.85          62.75           179.62
445.68          62.80           175.99
447.51          62.80           173.58
449.35          62.77           171.30
451.20          62.84           168.55
453.06          62.82           165.71
454.92          62.93           162.77
456.79          63.07           159.40
458.67          63.19           155.79
460.56          63.38           151.83
462.45          63.48           148.47
464.35          63.64           145.36
466.26          63.80           142.31
468.18          64.03           138.59
470.11          64.19           134.96
472.04          64.28           130.56
473.98          64.40           126.07
475.93          64.47           121.27
477.89          64.64           116.93
479.86          64.78           112.24
481.83          64.87           107.29
483.81          64.92           102.82
485.80          64.88           98.65
487.80          64.86           94.06
489.81          64.82           89.15
491.82          64.85           84.53
493.85          64.78           79.87
495.88          64.78           74.91
497.92          64.66           70.41
499.96          64.58           66.27
502.02          64.56           61.65
504.09          64.55           57.89
506.16          64.55           54.38
508.24          64.45           50.24
510.33          64.34           46.75
512.43          64.24           43.11
514.54          64.16           39.08
516.66          64.20           35.52
518.78          64.18           32.17
520.91          64.11           29.48
523.06          64.03           25.86
525.21          64.05           22.12
527.37          64.12           19.21
529.54          64.26           16.56
531.72          64.33           12.93
533.90          64.51           9.77
536.10          64.61           6.33
538.30          64.88           2.88
540.52          65.19           -0.78
542.74          65.40           -4.63
544.97          65.75           -8.98
547.22          66.06           -12.90
549.47          66.34           -17.34
551.73          66.58           -21.94
554.00          66.90           -27.44
556.28          67.17           -32.55
558.56          67.40           -37.53
560.86          67.58           -43.25
563.17          67.82           -49.15
565.48          67.99           -55.15
567.81          68.08           -61.12
570.15          68.20           -67.04
572.49          68.25           -73.44
574.85          68.30           -79.50
577.21          68.40           -85.63
579.59          68.49           -91.66
581.97          68.51           -97.92
584.36          68.47           -104.01
586.77          68.48           -109.97
589.18          68.44           -116.07
591.60          68.39           -121.99
594.04          68.35           -127.99
596.48          68.29           -133.52
598.93          68.17           -139.43
601.40          68.12           -144.64
603.87          68.11           -149.83
606.36          68.05           -155.86
608.85          67.99           -161.46
611.35          67.92           -166.95
613.87          67.84           -172.18
616.39          67.75           -177.17
618.93          67.68           177.28
621.47          67.70           172.02
624.03          67.72           166.93
626.60          67.76           161.79
629.18          67.81           156.53
631.76          67.90           151.06
634.36          67.90           145.51
636.97          67.95           140.06
639.59          68.02           134.01
642.22          68.10           128.01
644.86          68.18           122.25
647.52          68.23           116.10
650.18          68.30           109.38
652.85          68.37           102.57
655.54          68.38           95.65
658.24          68.41           88.61
660.94          68.42           81.73
663.66          68.35           74.43
666.39          68.26           67.04
669.13          68.14           60.31
671.89          67.95           53.27
674.65          67.82           46.17
677.42          67.64           39.76
680.21          67.37           33.66
683.01          67.09           28.17
685.82          66.80           23.39
688.64          66.54           18.85
691.47          66.27           15.04
694.32          65.96           10.85
697.17          65.82           6.97
700.04          65.66           4.02
702.92          65.56           0.51
705.81          65.60           -3.11
708.71          65.77           -6.17
711.63          65.99           -10.21
714.56          66.29           -13.97
717.50          66.59           -17.85
720.45          66.95           -22.13
723.41          67.28           -26.76
726.39          67.68           -31.80
729.37          68.00           -37.60
732.37          68.33           -43.78
735.39          68.61           -50.27
738.41          68.92           -56.93
741.45          69.13           -63.80
744.50          69.34           -71.41
747.56          69.53           -78.62
750.64          69.69           -85.90
753.72          69.82           -93.19
756.82          69.94           -100.23
759.94          70.06           -107.57
763.06          70.17           -114.92
766.20          70.27           -122.49
769.35          70.39           -130.19
772.52          70.49           -138.16
775.69          70.57           -145.79
778.89          70.65           -153.36
782.09          70.76           -161.10
785.31          70.86           -168.56
788.54          70.96           -176.33
791.78          71.06           175.96
795.04          71.16           167.91
798.31          71.26           159.96
801.59          71.35           151.55
804.89          71.41           143.20
808.20          71.44           134.98
811.52          71.50           126.57
814.86          71.52           118.14
818.21          71.55           109.97
821.58          71.55           101.72
824.96          71.53           93.40
828.35          71.52           85.26
831.76          71.47           77.06
835.18          71.39           68.98
838.62          71.35           61.01
842.06          71.30           53.12
845.53          71.21           45.39
849.01          71.17           37.54
852.50          71.12           30.02
856.01          71.09           22.44
859.53          71.12           14.96
863.06          71.10           7.24
866.61          71.10           -0.52
870.18          71.12           -8.46
873.76          71.14           -16.26
877.35          71.17           -24.46
880.96          71.20           -32.75
884.58          71.22           -40.96
888.22          71.25           -49.42
891.87          71.21           -57.94
895.54          71.21           -66.45
899.23          71.20           -74.86
902.93          71.15           -83.32
906.64          71.09           -92.16
910.37          71.04           -101.01
914.11          70.92           -109.74
917.87          70.82           -118.46
921.65          70.72           -126.99
925.44          70.59           -135.36
929.25          70.44           -143.99
933.07          70.33           -152.47
936.91          70.19           -160.85
940.76          70.03           -169.43
944.63          69.90           -177.78
948.52          69.80           173.86
952.42          69.67           165.52
956.33          69.58           156.94
