Freq[Hz]        [dBSPL]         Phase[Deg]
47.39           70.92           92.13
47.58           70.88           90.68
47.78           70.81           89.60
47.97           70.71           88.86
48.17           70.59           88.40
48.37           70.45           88.11
48.57           70.32           87.91
48.77           70.19           87.67
48.97           70.10           87.32
49.17           70.05           86.79
49.37           70.05           86.03
49.58           70.11           85.02
49.78           70.22           83.77
49.98           70.38           82.30
50.19           70.58           80.65
50.40           70.81           78.87
50.60           71.06           77.02
50.81           71.32           75.13
51.02           71.58           73.27
51.23           71.82           71.48
51.44           72.04           69.81
51.65           72.24           68.31
51.86           72.41           66.99
52.08           72.54           65.84
52.29           72.64           64.83
52.51           72.71           63.91
52.72           72.74           63.01
52.94           72.74           62.05
53.16           72.72           60.96
53.38           72.67           59.70
53.60           72.59           58.26
53.82           72.50           56.63
54.04           72.40           54.83
54.26           72.31           52.91
54.48           72.24           50.90
54.71           72.20           48.81
54.93           72.22           46.63
55.16           72.31           44.34
55.39           72.47           41.92
55.61           72.70           39.36
55.84           72.98           36.63
56.07           73.30           33.78
56.30           73.64           30.90
56.53           73.97           28.09
56.77           74.27           25.47
57.00           74.54           23.16
57.23           74.75           21.27
57.47           74.92           19.85
57.71           75.03           18.86
57.94           75.11           18.22
58.18           75.14           17.83
58.42           75.13           17.55
58.66           75.10           17.25
58.90           75.04           16.84
59.15           74.95           16.31
59.39           74.85           15.70
59.63           74.73           15.02
59.88           74.60           14.32
60.12           74.47           13.62
60.37           74.35           12.89
60.62           74.27           12.05
60.87           74.23           10.98
61.12           74.25           9.61
61.37           74.32           7.90
61.62           74.46           5.85
61.88           74.65           3.52
62.13           74.87           1.05
62.39           75.12           -1.44
62.64           75.40           -3.80
62.90           75.68           -5.96
63.16           75.98           -7.87
63.42           76.27           -9.54
63.68           76.55           -11.01
63.94           76.82           -12.35
64.21           77.08           -13.62
64.47           77.30           -14.87
64.74           77.49           -16.14
65.00           77.66           -17.46
65.27           77.81           -18.85
65.54           77.95           -20.33
65.81           78.08           -21.92
66.08           78.20           -23.64
66.35           78.33           -25.51
66.62           78.46           -27.54
66.90           78.59           -29.72
67.17           78.71           -32.05
67.45           78.83           -34.52
67.73           78.93           -37.14
68.00           79.02           -39.91
68.28           79.10           -42.87
68.56           79.19           -46.04
68.85           79.29           -49.42
69.13           79.39           -53.00
69.41           79.50           -56.73
69.70           79.61           -60.51
69.99           79.72           -64.25
70.27           79.82           -67.87
70.56           79.92           -71.34
70.85           79.99           -74.66
71.14           80.04           -77.92
71.44           80.06           -81.20
71.73           80.03           -84.58
72.03           79.98           -88.10
72.32           79.89           -91.75
72.62           79.79           -95.48
72.92           79.66           -99.22
73.22           79.53           -102.90
73.52           79.38           -106.49
73.82           79.22           -110.00
74.13           79.03           -113.49
74.43           78.81           -117.02
74.74           78.56           -120.63
75.04           78.26           -124.33
75.35           77.92           -128.07
75.66           77.55           -131.76
75.97           77.18           -135.28
76.29           76.82           -138.57
76.60           76.48           -141.58
76.92           76.18           -144.35
77.23           75.89           -146.91
77.55           75.61           -149.34
77.87           75.31           -151.66
78.19           75.00           -153.86
78.51           74.65           -155.90
78.83           74.27           -157.75
79.16           73.87           -159.40
79.48           73.44           -160.91
79.81           73.00           -162.37
80.14           72.57           -163.90
80.47           72.15           -165.58
80.80           71.75           -167.41
81.13           71.36           -169.32
81.47           70.99           -171.19
81.80           70.62           -172.89
82.14           70.25           -174.35
82.47           69.85           -175.59
82.81           69.44           -176.66
83.15           69.04           -177.64
83.50           68.67           -178.53
83.84           68.36           -179.23
84.19           68.14           -179.51
84.53           68.00           -179.20
84.88           67.92           -178.24
85.23           67.86           -176.78
85.58           67.79           -175.19
85.93           67.66           -173.85
86.28           67.45           -172.98
86.64           67.18           -172.51
87.00           66.87           -172.11
87.35           66.55           -171.35
87.71           66.26           -170.04
88.07           66.06           -168.23
88.44           65.99           -166.30
88.80           66.11           -164.74
89.16           66.41           -163.95
89.53           66.82           -164.21
89.90           67.20           -165.51
90.27           67.45           -167.63
90.64           67.57           -170.23
91.01           67.61           -172.85
91.39           67.64           -175.13
91.76           67.70           -176.99
92.14           67.79           -178.54
92.52           67.89           179.87
92.90           68.01           177.88
93.28           68.13           175.40
93.67           68.24           172.51
94.05           68.31           169.52
94.44           68.32           166.76
94.83           68.22           164.37
95.22           68.01           162.33
95.61           67.76           160.47
96.00           67.56           158.60
96.40           67.42           156.66
96.79           67.35           154.67
97.19           67.31           152.79
97.59           67.28           151.06
97.99           67.25           149.43
98.40           67.22           147.68
98.80           67.19           145.56
99.21           67.17           142.95
99.62           67.13           139.87
100.03          67.04           136.49
100.44          66.91           133.02
100.85          66.74           129.62
101.26          66.57           126.43
101.68          66.43           123.49
102.10          66.34           120.82
102.52          66.30           118.36
102.94          66.29           115.97
103.36          66.28           113.46
103.79          66.27           110.65
104.22          66.25           107.43
104.65          66.21           103.83
105.08          66.16           100.01
105.51          66.08           96.22
105.94          66.02           92.63
106.38          66.00           89.27
106.82          66.03           86.00
107.25          66.08           82.65
107.70          66.12           79.04
108.14          66.14           75.07
108.58          66.12           70.70
109.03          66.09           65.95
109.48          66.07           60.97
109.93          66.03           56.00
110.38          65.99           51.25
110.84          65.95           46.72
111.29          65.91           42.21
111.75          65.91           37.45
112.21          65.95           32.38
112.67          66.04           27.21
113.13          66.16           22.23
113.60          66.30           17.45
114.07          66.43           12.48
114.54          66.55           6.90
115.01          66.66           0.68
115.48          66.78           -5.80
115.95          66.92           -12.05
116.43          67.12           -18.00
116.91          67.35           -23.96
117.39          67.60           -30.25
117.87          67.83           -36.88
118.36          68.03           -43.52
118.85          68.18           -49.85
119.33          68.31           -55.91
119.83          68.43           -62.10
120.32          68.56           -68.77
120.81          68.72           -75.86
121.31          68.89           -82.82
121.81          69.07           -89.08
122.31          69.23           -94.52
122.81          69.38           -99.48
123.32          69.52           -104.50
123.83          69.63           -109.83
124.34          69.72           -115.38
124.85          69.80           -120.87
125.36          69.89           -126.10
125.88          70.00           -130.96
126.39          70.13           -135.53
126.91          70.25           -139.96
127.44          70.36           -144.37
127.96          70.43           -148.79
128.49          70.48           -153.19
129.01          70.51           -157.57
129.55          70.56           -161.98
130.08          70.62           -166.52
130.61          70.68           -171.18
131.15          70.73           -175.89
131.69          70.77           179.51
132.23          70.79           175.12
132.78          70.79           170.93
133.32          70.77           166.82
133.87          70.72           162.66
134.42          70.65           158.40
134.97          70.57           154.12
135.53          70.48           149.90
136.09          70.38           145.80
136.65          70.29           141.80
137.21          70.19           137.91
137.77          70.08           134.16
138.34          69.93           130.55
138.91          69.73           127.00
139.48          69.49           123.45
140.05          69.26           119.88
140.63          69.06           116.36
141.21          68.91           113.04
141.79          68.77           110.01
142.37          68.62           107.20
142.96          68.44           104.43
143.55          68.23           101.59
144.14          68.02           98.70
144.73          67.82           95.81
145.32          67.64           92.99
145.92          67.44           90.29
146.52          67.22           87.78
147.13          67.00           85.51
147.73          66.81           83.51
148.34          66.64           81.64
148.95          66.44           79.74
149.56          66.19           77.81
150.18          65.89           75.89
150.79          65.60           73.94
151.41          65.34           71.88
152.04          65.14           69.89
152.66          64.98           68.29
153.29          64.82           67.19
153.92          64.62           66.32
154.55          64.37           65.26
155.19          64.10           63.95
155.83          63.85           62.60
156.47          63.65           61.33
157.11          63.53           60.09
157.76          63.43           59.04
158.41          63.32           58.46
159.06          63.19           58.31
159.71          63.03           58.07
160.37          62.88           57.38
161.03          62.78           56.47
161.69          62.72           55.69
162.36          62.65           55.08
163.03          62.55           54.54
163.70          62.44           54.04
164.37          62.32           53.40
165.05          62.24           52.54
165.72          62.17           51.55
166.41          62.12           50.60
167.09          62.09           49.85
167.78          62.09           49.20
168.47          62.13           48.21
169.16          62.17           46.70
169.86          62.19           45.13
170.56          62.16           43.92
171.26          62.11           42.95
171.96          62.07           41.98
172.67          62.09           41.21
173.38          62.23           40.49
174.09          62.65           39.02
174.81          63.43           36.86
175.53          64.00           35.44
176.25          64.18           35.26
176.97          64.20           35.01
177.70          64.19           33.68
178.43          64.19           31.78
179.17          64.26           30.14
179.90          64.39           29.00
180.64          64.51           28.07
181.39          64.58           26.90
182.13          64.60           25.40
182.88          64.62           23.65
183.63          64.67           21.43
184.39          64.69           18.89
185.15          64.54           17.03
185.91          64.07           16.13
186.67          63.65           14.86
187.44          63.55           12.45
188.21          63.60           9.92
188.99          63.69           8.21
189.76          63.77           7.07
190.55          63.78           5.89
191.33          63.68           4.11
192.12          63.57           1.87
192.91          63.56           -0.01
193.70          63.61           -1.39
194.50          63.59           -2.87
195.30          63.52           -4.67
196.10          63.51           -6.59
196.91          63.52           -8.33
197.72          63.46           -9.68
198.53          63.34           -10.86
199.35          63.25           -12.34
200.17          63.19           -14.41
200.99          63.08           -16.59
201.82          62.90           -18.41
202.65          62.69           -19.94
203.48          62.52           -21.09
204.32          62.35           -21.88
205.16          62.13           -22.66
206.00          61.98           -23.22
206.85          62.05           -23.00
207.70          62.22           -22.02
208.55          62.35           -20.91
209.41          62.45           -20.26
210.27          62.62           -20.36
211.14          62.91           -21.02
212.01          63.25           -21.72
212.88          63.48           -22.01
213.75          63.71           -22.51
214.63          64.08           -23.98
215.52          64.47           -25.65
216.40          64.76           -27.07
217.29          64.99           -28.97
218.19          65.24           -31.52
219.08          65.52           -34.50
219.99          65.69           -37.90
220.89          65.76           -41.73
221.80          65.81           -45.81
222.71          65.87           -49.87
223.63          65.93           -53.57
224.55          65.93           -56.75
225.47          65.86           -59.68
226.40          65.81           -62.68
227.33          65.81           -65.53
228.26          65.70           -67.74
229.20          65.50           -69.80
230.15          65.36           -72.18
231.09          65.33           -74.45
232.04          65.30           -76.61
233.00          65.13           -78.75
233.96          64.98           -80.73
234.92          64.95           -82.54
235.88          64.96           -84.41
236.86          64.93           -86.04
237.83          64.86           -87.34
238.81          64.84           -88.77
239.79          64.87           -90.55
240.78          64.91           -92.37
241.77          64.96           -93.86
242.76          65.02           -95.82
243.76          65.14           -98.43
244.76          65.31           -100.94
245.77          65.43           -103.00
246.78          65.49           -104.85
247.80          65.57           -106.98
248.81          65.64           -109.46
249.84          65.68           -112.16
250.87          65.68           -114.84
251.90          65.69           -117.82
252.93          65.76           -121.05
253.97          65.77           -124.39
255.02          65.74           -127.52
256.07          65.76           -130.33
257.12          65.71           -133.21
258.18          65.68           -136.14
259.24          65.67           -139.22
260.31          65.59           -142.38
261.38          65.45           -145.38
262.45          65.34           -148.38
263.53          65.28           -151.53
264.62          65.23           -154.53
265.70          65.11           -157.43
266.80          64.96           -160.13
267.90          64.83           -162.42
269.00          64.68           -164.49
270.10          64.52           -166.66
271.21          64.41           -168.82
272.33          64.25           -170.98
273.45          64.13           -172.89
274.58          64.00           -174.25
275.70          63.76           -175.66
276.84          63.49           -176.89
277.98          63.31           -178.05
279.12          63.22           -179.31
280.27          63.10           -179.93
281.42          62.95           179.47
282.58          62.87           178.88
283.74          62.97           178.36
284.91          63.16           177.68
286.08          63.21           176.78
287.26          63.34           175.92
288.44          63.41           174.96
289.63          63.50           174.02
290.82          63.88           172.65
292.01          64.35           170.75
293.21          64.61           169.78
294.42          64.98           167.90
295.63          65.35           165.79
296.85          65.65           163.90
298.07          65.97           161.29
299.29          66.33           158.53
300.53          66.64           155.78
301.76          66.88           152.67
303.00          67.16           149.61
304.25          67.43           146.49
305.50          67.66           143.35
306.76          67.95           140.31
308.02          68.19           136.80
309.29          68.31           133.02
310.56          68.42           129.47
311.84          68.67           125.54
313.12          68.85           121.98
314.41          68.99           118.00
315.70          69.13           114.04
317.00          69.22           110.13
318.30          69.28           106.07
319.61          69.36           101.96
320.93          69.45           97.97
322.25          69.47           93.77
323.57          69.49           89.60
324.90          69.53           85.51
326.24          69.55           81.43
327.58          69.56           77.30
328.93          69.64           73.33
330.28          69.66           69.50
331.64          69.63           65.25
333.00          69.62           61.15
334.37          69.56           57.30
335.75          69.55           53.18
337.13          69.52           49.24
338.52          69.54           45.53
339.91          69.53           41.74
341.31          69.46           37.99
342.71          69.43           33.76
344.12          69.39           29.83
345.54          69.36           26.01
346.96          69.33           21.85
348.38          69.27           17.71
349.82          69.11           13.89
351.26          69.03           9.68
352.70          68.94           6.04
354.15          68.85           2.14
355.61          68.84           -1.96
357.07          68.72           -5.89
358.54          68.63           -9.58
360.02          68.53           -13.53
361.50          68.36           -17.67
362.98          68.32           -21.82
364.48          68.25           -25.24
365.98          68.17           -28.93
367.48          68.03           -32.59
368.99          67.86           -35.86
370.51          67.80           -38.75
372.03          67.73           -42.09
373.56          67.58           -45.56
375.10          67.50           -49.32
376.64          67.37           -52.49
378.19          67.22           -55.50
379.75          67.11           -58.65
381.31          67.05           -62.14
382.88          66.86           -64.93
384.45          66.83           -68.09
386.04          66.69           -71.01
387.62          66.48           -74.12
389.22          66.37           -77.15
390.82          66.32           -80.54
392.43          66.27           -83.73
394.04          66.15           -87.19
395.66          66.05           -89.95
397.29          66.07           -92.69
398.92          66.02           -95.35
400.56          65.95           -98.73
402.21          65.87           -102.19
403.87          65.85           -105.26
405.53          65.62           -107.53
407.20          65.49           -109.66
408.87          65.41           -113.18
410.55          65.37           -116.55
412.24          65.35           -119.95
413.94          65.30           -123.83
415.64          65.24           -126.85
417.35          65.19           -129.74
419.07          65.03           -132.73
420.79          64.96           -136.40
422.52          64.87           -139.39
424.26          64.65           -142.86
426.00          64.55           -145.79
427.76          64.47           -148.79
429.51          64.37           -152.40
431.28          64.45           -156.29
433.06          64.51           -160.35
434.84          64.41           -162.65
436.63          64.34           -165.31
438.42          64.31           -168.51
440.22          64.22           -171.10
442.04          64.15           -173.93
443.85          64.12           -177.15
445.68          64.27           -179.83
447.51          64.34           177.31
449.35          64.40           173.95
451.20          64.55           171.30
453.06          64.82           168.11
454.92          64.99           164.98
456.79          65.20           162.30
458.67          65.36           158.94
460.56          65.57           155.46
462.45          65.82           151.93
464.35          65.99           148.24
466.26          66.14           144.92
468.18          66.36           140.94
470.11          66.53           136.74
472.04          66.73           132.59
473.98          66.82           127.88
475.93          67.01           123.33
477.89          67.10           118.21
479.86          67.27           113.31
481.83          67.29           108.51
483.81          67.30           103.74
485.80          67.29           98.57
487.80          67.34           93.92
489.81          67.33           88.54
491.82          67.31           83.73
493.85          67.25           79.14
495.88          67.25           74.24
497.92          67.22           70.01
499.96          67.17           65.31
502.02          67.11           60.55
504.09          67.08           56.35
506.16          66.98           52.13
508.24          66.94           48.70
510.33          66.80           44.95
512.43          66.73           41.07
514.54          66.73           37.28
516.66          66.64           33.74
518.78          66.60           30.26
520.91          66.63           27.25
523.06          66.57           23.29
525.21          66.75           19.75
527.37          66.82           16.60
529.54          66.88           13.20
531.72          67.01           10.10
533.90          67.14           6.56
536.10          67.35           2.65
538.30          67.54           -0.89
540.52          67.83           -4.89
542.74          68.13           -9.23
544.97          68.37           -13.26
547.22          68.68           -17.63
549.47          69.02           -22.14
551.73          69.34           -27.11
554.00          69.61           -32.57
556.28          69.88           -37.69
558.56          70.09           -43.30
560.86          70.29           -49.33
563.17          70.48           -55.61
565.48          70.68           -61.97
567.81          70.84           -68.02
570.15          70.94           -74.16
572.49          71.06           -80.81
574.85          71.11           -87.12
577.21          71.19           -93.47
579.59          71.25           -100.10
581.97          71.25           -106.75
584.36          71.22           -113.26
586.77          71.17           -119.76
589.18          71.09           -125.85
591.60          71.04           -132.26
594.04          70.94           -138.55
596.48          70.88           -144.38
598.93          70.78           -150.04
601.40          70.69           -155.80
603.87          70.58           -161.43
606.36          70.53           -167.09
608.85          70.44           -172.39
611.35          70.34           -178.00
613.87          70.24           176.39
616.39          70.18           171.07
618.93          70.14           165.62
621.47          70.14           160.13
624.03          70.17           154.86
626.60          70.22           149.30
629.18          70.28           143.96
631.76          70.40           138.18
634.36          70.50           132.35
636.97          70.61           126.28
639.59          70.73           119.96
642.22          70.83           113.69
644.86          70.89           107.12
647.52          71.00           100.19
650.18          71.08           93.40
652.85          71.14           86.15
655.54          71.19           78.93
658.24          71.21           71.60
660.94          71.16           64.45
663.66          71.07           56.94
666.39          70.98           49.31
669.13          70.81           41.93
671.89          70.62           34.78
674.65          70.35           27.70
677.42          70.10           20.92
680.21          69.74           14.84
683.01          69.40           8.82
685.82          69.06           3.71
688.64          68.64           -0.82
691.47          68.27           -4.69
694.32          67.89           -8.36
697.17          67.50           -11.94
700.04          67.19           -15.42
702.92          67.05           -18.86
705.81          67.08           -22.11
708.71          67.15           -25.27
711.63          67.37           -28.73
714.56          67.59           -32.32
717.50          67.90           -36.06
720.45          68.22           -40.32
723.41          68.55           -45.26
726.39          68.85           -50.33
729.37          69.11           -56.21
732.37          69.38           -62.55
735.39          69.61           -69.69
738.41          69.83           -76.82
741.45          69.98           -84.03
744.50          70.18           -91.20
747.56          70.30           -98.62
750.64          70.36           -106.09
753.72          70.39           -113.40
756.82          70.39           -120.61
759.94          70.42           -128.05
763.06          70.43           -135.44
766.20          70.46           -142.53
769.35          70.50           -149.75
772.52          70.53           -156.93
775.69          70.56           -163.94
778.89          70.60           -171.03
782.09          70.65           -178.19
785.31          70.68           174.66
788.54          70.76           167.48
791.78          70.80           160.26
795.04          70.85           152.78
798.31          70.91           145.43
801.59          70.96           137.79
804.89          71.02           129.99
808.20          71.03           122.37
811.52          71.04           114.81
814.86          71.02           107.26
818.21          70.99           99.86
821.58          70.96           92.44
824.96          70.92           84.96
828.35          70.88           77.60
831.76          70.84           70.32
835.18          70.81           63.18
838.62          70.74           55.86
842.06          70.67           48.80
845.53          70.66           41.91
849.01          70.62           34.73
852.50          70.61           27.95
856.01          70.65           21.24
859.53          70.71           14.62
863.06          70.77           7.63
866.61          70.86           0.54
870.18          70.91           -6.44
873.76          71.02           -13.96
877.35          71.15           -21.50
880.96          71.24           -29.00
884.58          71.32           -36.88
888.22          71.40           -44.76
891.87          71.47           -52.49
895.54          71.53           -60.46
899.23          71.56           -68.64
902.93          71.61           -76.64
906.64          71.68           -84.74
910.37          71.70           -93.00
914.11          71.75           -101.36
917.87          71.79           -109.57
921.65          71.84           -118.00
925.44          71.94           -126.23
929.25          71.97           -134.42
933.07          72.01           -142.71
936.91          72.06           -151.07
940.76          72.14           -159.29
944.63          72.20           -167.63
948.52          72.31           -176.19
952.42          72.41           175.42
956.33          72.52           166.90
960.27          72.62           158.39
