Freq[Hz]        [dBSPL]         Phase[Deg]
77.87           76.22           -156.87
78.19           75.87           -159.66
78.51           75.48           -162.13
78.83           75.03           -164.26
79.16           74.55           -166.03
79.48           74.04           -167.51
79.81           73.52           -168.76
80.14           72.99           -169.89
80.47           72.47           -170.99
80.80           71.96           -172.14
81.13           71.48           -173.35
81.47           71.02           -174.61
81.80           70.60           -175.85
82.14           70.21           -176.96
82.47           69.85           -177.84
82.81           69.52           -178.36
83.15           69.20           -178.45
83.50           68.88           -178.05
83.84           68.56           -177.16
84.19           68.22           -175.77
84.53           67.87           -173.96
84.88           67.52           -171.83
85.23           67.17           -169.60
85.58           66.85           -167.59
85.93           66.56           -166.12
86.28           66.31           -165.29
86.64           66.11           -165.04
87.00           65.95           -165.14
87.35           65.85           -165.31
87.71           65.80           -165.41
88.07           65.78           -165.43
88.44           65.78           -165.50
88.80           65.77           -165.76
89.16           65.78           -166.36
89.53           65.81           -167.45
89.90           65.90           -169.15
90.27           66.09           -171.42
90.64           66.39           -174.00
91.01           66.75           -176.43
91.39           67.08           -178.19
91.76           67.33           -179.06
92.14           67.48           -179.15
92.52           67.56           -178.98
92.90           67.61           -179.19
93.28           67.66           179.83
93.67           67.70           178.03
94.05           67.75           175.75
94.44           67.79           173.47
94.83           67.82           171.48
95.22           67.84           169.85
95.61           67.85           168.45
96.00           67.86           167.08
96.40           67.83           165.54
96.79           67.75           163.70
97.19           67.59           161.44
97.59           67.40           158.72
97.99           67.22           155.69
98.40           67.08           152.63
98.80           67.03           149.91
99.21           67.07           147.66
99.62           67.21           145.73
100.03          67.31           143.68
100.44          67.33           141.06
100.85          67.30           137.71
101.26          67.23           133.79
101.68          67.12           129.72
102.10          66.96           125.88
102.52          66.73           122.44
102.94          66.50           119.36
103.36          66.34           116.43
103.79          66.29           113.44
104.22          66.31           110.13
104.65          66.35           106.36
105.08          66.33           102.15
105.51          66.18           97.70
105.94          65.88           93.32
106.38          65.58           89.18
106.82          65.43           85.29
107.25          65.44           81.45
107.70          65.56           77.46
108.14          65.71           73.16
108.58          65.81           68.52
109.03          65.85           63.60
109.48          65.84           58.53
109.93          65.81           53.48
110.38          65.78           48.61
110.84          65.77           43.99
111.29          65.79           39.57
111.75          65.86           35.13
112.21          65.98           30.36
112.67          66.15           24.99
113.13          66.31           18.94
113.60          66.43           12.39
114.07          66.52           5.72
114.54          66.59           -0.76
115.01          66.66           -6.97
115.48          66.78           -13.05
115.95          66.95           -19.22
116.43          67.15           -25.59
116.91          67.37           -32.12
117.39          67.60           -38.70
117.87          67.82           -45.21
118.36          68.00           -51.60
118.85          68.13           -57.83
119.33          68.21           -63.88
119.83          68.29           -69.72
120.32          68.42           -75.35
120.81          68.59           -80.81
121.31          68.80           -86.18
121.81          69.01           -91.54
122.31          69.21           -96.94
122.81          69.39           -102.33
123.32          69.55           -107.60
123.83          69.70           -112.69
124.34          69.82           -117.64
124.85          69.91           -122.53
125.36          69.98           -127.43
125.88          70.06           -132.34
126.39          70.14           -137.18
126.91          70.24           -141.91
127.44          70.34           -146.47
127.96          70.42           -150.88
128.49          70.49           -155.20
129.01          70.54           -159.55
129.55          70.58           -164.00
130.08          70.60           -168.52
130.61          70.60           -173.00
131.15          70.60           -177.35
131.69          70.60           178.42
132.23          70.62           174.22
132.78          70.63           170.01
133.32          70.65           165.78
133.87          70.66           161.56
134.42          70.63           157.34
134.97          70.58           153.17
135.53          70.49           149.11
136.09          70.38           145.23
136.65          70.25           141.54
137.21          70.09           138.02
137.77          69.92           134.64
138.34          69.75           131.32
138.91          69.58           128.00
139.48          69.42           124.63
140.05          69.25           121.20
140.63          69.08           117.79
141.21          68.90           114.58
141.79          68.71           111.68
142.37          68.50           109.04
142.96          68.28           106.44
143.55          68.06           103.75
144.14          67.85           100.93
144.73          67.67           98.02
145.32          67.50           95.10
145.92          67.35           92.29
146.52          67.19           89.67
147.13          67.03           87.34
147.73          66.86           85.30
148.34          66.67           83.46
148.95          66.45           81.70
149.56          66.20           79.88
150.18          65.92           77.85
150.79          65.64           75.63
151.41          65.38           73.54
152.04          65.14           71.84
152.66          64.92           70.47
153.29          64.68           69.19
153.92          64.42           67.93
154.55          64.15           66.72
155.19          63.89           65.47
155.83          63.65           64.00
156.47          63.43           62.30
157.11          63.20           60.55
157.76          62.96           58.97
158.41          62.72           57.64
159.06          62.50           56.62
159.71          62.35           56.01
160.37          62.29           55.77
161.03          62.28           55.51
161.69          62.23           54.91
162.36          62.20           54.14
163.03          62.23           53.51
163.70          62.34           52.94
164.37          62.42           52.17
165.05          62.44           51.22
165.72          62.39           50.39
166.41          62.33           49.82
167.09          62.30           49.37
167.78          62.34           48.91
168.47          62.41           48.34
169.16          62.48           47.57
169.86          62.53           46.49
170.56          62.51           45.21
171.26          62.44           44.32
171.96          62.41           43.84
172.67          62.50           42.48
173.38          62.58           40.11
174.09          62.35           39.44
174.81          62.03           41.78
175.53          61.72           43.91
176.25          61.62           43.18
176.97          61.92           41.26
177.70          62.12           40.05
178.43          62.20           39.06
179.17          62.29           37.59
179.90          62.40           35.90
180.64          62.52           34.31
181.39          62.66           32.71
182.13          62.82           30.62
182.88          62.98           28.18
183.63          63.06           26.70
184.39          63.09           26.31
185.15          63.33           24.28
185.91          63.67           19.33
186.67          63.97           14.69
187.44          64.09           12.87
188.21          63.94           11.95
188.99          63.85           9.91
189.76          63.83           7.42
190.55          63.80           5.49
191.33          63.75           4.01
192.12          63.69           2.61
192.91          63.65           1.01
193.70          63.61           -0.81
194.50          63.56           -2.64
195.30          63.47           -4.27
196.10          63.36           -5.67
196.91          63.27           -7.21
197.72          63.19           -9.04
198.53          63.11           -11.01
199.35          63.05           -12.93
200.17          63.01           -14.53
200.99          62.95           -15.88
201.82          62.88           -17.24
202.65          62.79           -18.47
203.48          62.66           -19.41
204.32          62.46           -20.24
205.16          62.21           -20.86
206.00          61.97           -21.01
206.85          61.86           -20.64
207.70          61.92           -20.11
208.55          62.04           -19.93
209.41          62.17           -19.91
210.27          62.36           -19.72
211.14          62.63           -19.63
212.01          62.91           -19.90
212.88          63.21           -20.30
213.75          63.55           -20.86
214.63          63.91           -21.82
215.52          64.19           -23.22
216.40          64.42           -25.04
217.29          64.74           -27.24
218.19          65.08           -29.77
219.08          65.32           -32.76
219.99          65.49           -36.33
220.89          65.61           -40.29
221.80          65.70           -44.14
222.71          65.77           -47.83
223.63          65.79           -51.43
224.55          65.78           -54.68
225.47          65.75           -57.53
226.40          65.69           -60.41
227.33          65.57           -63.32
228.26          65.44           -65.96
229.20          65.37           -68.50
230.15          65.31           -70.87
231.09          65.18           -73.04
232.04          65.05           -75.28
233.00          65.00           -77.56
233.96          64.96           -79.64
234.92          64.89           -81.44
235.88          64.84           -83.09
236.86          64.81           -84.47
237.83          64.78           -85.77
238.81          64.78           -87.55
239.79          64.81           -89.64
240.78          64.88           -91.78
241.77          64.95           -93.93
242.76          65.03           -95.87
243.76          65.12           -97.81
244.76          65.24           -100.20
245.77          65.36           -102.74
246.78          65.43           -105.04
247.80          65.47           -107.19
248.81          65.51           -109.48
249.84          65.56           -112.05
250.87          65.64           -114.83
251.90          65.74           -117.84
252.93          65.78           -120.93
253.97          65.79           -123.73
255.02          65.80           -126.51
256.07          65.84           -129.49
257.12          65.88           -132.59
258.18          65.88           -135.71
259.24          65.83           -138.70
260.31          65.79           -141.59
261.38          65.76           -144.36
262.45          65.73           -147.21
263.53          65.68           -150.23
264.62          65.58           -153.27
265.70          65.55           -156.44
266.80          65.47           -159.55
267.90          65.29           -162.26
269.00          65.14           -164.61
270.10          64.99           -167.00
271.21          64.79           -169.34
272.33          64.59           -171.46
273.45          64.39           -173.23
274.58          64.18           -174.73
275.70          64.01           -176.32
276.84          63.80           -177.54
277.98          63.61           -178.59
279.12          63.42           -179.70
280.27          63.23           179.55
281.42          63.21           178.99
282.58          63.12           178.63
283.74          63.01           178.49
284.91          63.11           178.16
286.08          63.25           177.19
287.26          63.46           176.59
288.44          63.61           176.08
289.63          63.83           175.29
290.82          64.25           173.87
292.01          64.64           171.96
293.21          64.88           170.69
294.42          65.15           168.62
295.63          65.48           166.41
296.85          65.75           164.26
298.07          66.04           161.59
299.29          66.34           158.93
300.53          66.63           156.47
301.76          66.91           153.47
303.00          67.16           150.02
304.25          67.41           146.84
305.50          67.67           143.29
306.76          67.94           139.65
308.02          68.11           136.09
309.29          68.19           132.83
310.56          68.34           129.71
311.84          68.53           125.79
313.12          68.73           122.07
314.41          68.84           118.17
315.70          68.96           114.05
317.00          69.08           110.25
318.30          69.17           106.32
319.61          69.28           101.92
320.93          69.39           97.68
322.25          69.47           93.79
323.57          69.51           89.63
324.90          69.52           85.31
326.24          69.55           81.36
327.58          69.61           77.14
328.93          69.67           72.80
330.28          69.70           68.65
331.64          69.69           64.26
333.00          69.66           60.29
334.37          69.67           56.64
335.75          69.68           52.67
337.13          69.68           48.83
338.52          69.65           44.93
339.91          69.61           41.05
341.31          69.53           37.13
342.71          69.47           32.92
344.12          69.45           29.21
345.54          69.39           25.71
346.96          69.33           21.40
348.38          69.27           17.44
349.82          69.17           13.89
351.26          69.07           10.07
352.70          68.98           6.23
354.15          68.90           2.06
355.61          68.81           -2.49
357.07          68.73           -6.13
358.54          68.60           -9.90
360.02          68.53           -13.90
361.50          68.44           -17.65
362.98          68.35           -21.26
364.48          68.24           -25.14
365.98          68.13           -29.05
367.48          68.06           -32.74
368.99          67.99           -36.01
370.51          67.87           -39.27
372.03          67.77           -43.04
373.56          67.66           -46.55
375.10          67.57           -49.70
376.64          67.45           -52.72
378.19          67.34           -55.58
379.75          67.23           -59.01
381.31          67.12           -62.60
382.88          66.97           -65.55
384.45          66.85           -69.16
386.04          66.74           -72.38
387.62          66.61           -75.46
389.22          66.52           -78.11
390.82          66.40           -80.89
392.43          66.22           -83.97
394.04          66.12           -87.22
395.66          66.06           -90.06
397.29          65.93           -92.81
398.92          65.83           -95.74
400.56          65.75           -98.54
402.21          65.68           -101.89
403.87          65.53           -104.62
405.53          65.55           -108.19
407.20          65.56           -112.90
408.87          65.53           -115.34
410.55          65.47           -118.31
412.24          65.44           -121.41
413.94          65.34           -125.06
415.64          65.26           -128.84
417.35          65.24           -132.25
419.07          65.17           -135.65
420.79          65.07           -139.08
422.52          65.11           -142.32
424.26          65.03           -145.58
426.00          64.95           -148.61
427.76          64.88           -151.63
429.51          64.92           -155.29
431.28          64.83           -157.80
433.06          64.69           -159.22
434.84          64.59           -162.52
436.63          64.54           -165.81
438.42          64.53           -168.69
440.22          64.47           -171.09
442.04          64.45           -173.75
443.85          64.47           -176.47
445.68          64.52           -179.13
447.51          64.58           178.28
449.35          64.63           174.68
451.20          64.74           172.03
453.06          64.87           168.79
454.92          65.05           165.71
456.79          65.15           162.88
458.67          65.30           159.89
460.56          65.50           156.32
462.45          65.69           152.59
464.35          65.90           148.86
466.26          66.13           145.10
468.18          66.38           140.22
470.11          66.62           136.42
472.04          66.81           132.07
473.98          66.98           127.49
475.93          67.09           122.68
477.89          67.18           118.11
479.86          67.30           113.13
481.83          67.40           108.09
483.81          67.43           103.25
485.80          67.50           97.98
487.80          67.55           92.91
489.81          67.55           88.16
491.82          67.54           83.45
493.85          67.54           78.56
495.88          67.49           73.95
497.92          67.38           69.61
499.96          67.31           64.72
502.02          67.26           60.31
504.09          67.19           56.14
506.16          67.15           51.87
508.24          67.13           47.99
510.33          67.07           44.30
512.43          66.98           40.51
514.54          66.94           36.83
516.66          66.89           33.48
518.78          66.85           30.02
520.91          66.84           26.50
523.06          66.78           23.07
525.21          66.89           19.72
527.37          66.96           16.14
529.54          67.10           13.25
531.72          67.19           9.78
533.90          67.31           6.19
536.10          67.54           2.60
538.30          67.77           -1.02
540.52          67.94           -4.68
542.74          68.22           -9.08
544.97          68.52           -13.19
547.22          68.82           -17.55
549.47          69.12           -22.14
551.73          69.33           -27.32
554.00          69.61           -32.74
556.28          69.90           -38.08
558.56          70.12           -43.51
560.86          70.36           -49.40
563.17          70.57           -55.75
565.48          70.74           -61.92
567.81          70.86           -67.89
570.15          70.92           -74.01
572.49          71.01           -80.48
574.85          71.14           -87.07
577.21          71.19           -93.59
579.59          71.23           -100.35
581.97          71.23           -106.97
584.36          71.20           -113.33
586.77          71.17           -119.64
589.18          71.09           -125.89
591.60          71.03           -132.40
594.04          70.93           -138.41
596.48          70.80           -144.12
598.93          70.64           -150.03
601.40          70.56           -155.81
603.87          70.48           -161.58
606.36          70.46           -167.57
608.85          70.39           -172.88
611.35          70.30           -178.33
613.87          70.20           176.11
616.39          70.13           170.79
618.93          70.06           165.36
621.47          70.07           159.92
624.03          70.13           154.71
626.60          70.19           149.41
629.18          70.25           144.08
631.76          70.32           138.33
634.36          70.42           132.50
636.97          70.56           126.66
639.59          70.69           120.43
642.22          70.78           114.08
644.86          70.83           107.88
647.52          70.87           101.02
650.18          70.93           94.10
652.85          71.01           87.11
655.54          71.04           79.84
658.24          71.08           72.59
660.94          71.04           65.01
663.66          70.93           57.42
666.39          70.80           49.70
669.13          70.64           42.16
671.89          70.44           34.91
674.65          70.20           27.74
677.42          69.91           20.83
680.21          69.56           14.66
683.01          69.21           9.20
685.82          68.87           3.75
688.64          68.54           -1.01
691.47          68.14           -4.93
694.32          67.72           -8.64
697.17          67.35           -11.92
700.04          67.08           -15.12
702.92          66.89           -18.06
705.81          66.97           -21.17
708.71          67.11           -24.38
711.63          67.30           -27.46
714.56          67.59           -31.01
717.50          67.89           -34.65
720.45          68.17           -38.86
723.41          68.48           -43.56
726.39          68.82           -49.12
729.37          69.05           -54.95
732.37          69.28           -61.50
735.39          69.52           -68.62
738.41          69.74           -75.85
741.45          69.94           -83.16
744.50          70.07           -90.77
747.56          70.19           -98.36
750.64          70.25           -105.89
753.72          70.35           -113.34
756.82          70.37           -120.85
759.94          70.40           -128.49
763.06          70.41           -136.06
766.20          70.44           -143.18
769.35          70.46           -150.62
772.52          70.49           -157.83
775.69          70.52           -164.91
778.89          70.61           -171.72
782.09          70.65           -178.84
785.31          70.69           174.06
788.54          70.69           166.63
791.78          70.75           159.32
795.04          70.82           151.68
798.31          70.87           144.12
801.59          70.88           136.47
804.89          70.94           128.84
808.20          70.94           121.28
811.52          70.96           113.73
814.86          70.96           105.93
818.21          70.95           98.70
821.58          70.92           91.30
824.96          70.90           83.70
828.35          70.83           76.50
831.76          70.82           69.31
835.18          70.78           61.89
838.62          70.77           54.88
842.06          70.72           47.95
845.53          70.68           41.06
849.01          70.68           34.00
852.50          70.67           27.40
856.01          70.66           20.70
859.53          70.69           13.81
863.06          70.75           6.91
866.61          70.80           -0.10
870.18          70.90           -7.39
873.76          71.00           -14.78
877.35          71.11           -22.00
880.96          71.22           -29.73
884.58          71.28           -37.55
888.22          71.37           -45.07
891.87          71.46           -53.08
895.54          71.53           -61.01
899.23          71.62           -68.86
902.93          71.68           -76.79
906.64          71.76           -84.98
910.37          71.82           -93.30
914.11          71.89           -101.35
917.87          71.98           -109.60
921.65          72.07           -117.83
925.44          72.11           -126.08
929.25          72.16           -134.28
933.07          72.20           -142.62
936.91          72.27           -150.78
940.76          72.33           -159.01
944.63          72.41           -167.47
948.52          72.45           -175.71
952.42          72.55           175.77
956.33          72.62           167.21
