Freq[Hz]        [dBSPL]         Phase[Deg]
27.23           75.97           39.32
27.34           76.34           42.41
27.45           76.66           45.91
27.56           76.93           49.84
27.68           77.13           54.19
27.79           77.28           58.95
27.90           77.38           64.11
28.02           77.42           69.61
28.14           77.41           75.40
28.25           77.34           81.40
28.37           77.22           87.53
28.48           77.03           93.68
28.60           76.79           99.73
28.72           76.49           105.57
28.84           76.12           111.09
28.96           75.70           116.19
29.07           75.23           120.81
29.19           74.71           124.90
29.31           74.14           128.43
29.43           73.54           131.39
29.56           72.90           133.80
29.68           72.24           135.71
29.80           71.55           137.18
29.92           70.84           138.30
30.04           70.11           139.19
30.17           69.37           139.95
30.29           68.62           140.71
30.42           67.85           141.59
30.54           67.06           142.68
30.67           66.25           144.06
30.79           65.43           145.80
30.92           64.59           147.93
31.05           63.73           150.46
31.18           62.86           153.40
31.30           62.00           156.72
31.43           61.17           160.35
31.56           60.39           164.25
31.69           59.71           168.32
31.82           59.19           172.49
31.95           58.89           176.65
32.08           58.88           -179.28
32.22           59.16           -175.38
32.35           59.69           -171.72
32.48           60.42           -168.36
32.62           61.25           -165.34
32.75           62.11           -162.71
32.88           62.93           -160.49
33.02           63.69           -158.68
33.16           64.35           -157.27
33.29           64.93           -156.24
33.43           65.42           -155.54
33.57           65.83           -155.10
33.70           66.16           -154.85
33.84           66.43           -154.73
33.98           66.65           -154.64
34.12           66.80           -154.49
34.26           66.91           -154.17
34.40           66.97           -153.58
34.54           66.97           -152.66
34.69           66.91           -151.34
34.83           66.80           -149.59
34.97           66.64           -147.38
35.12           66.44           -144.71
35.26           66.22           -141.64
35.41           65.99           -138.22
35.55           65.77           -134.53
35.70           65.57           -130.72
35.84           65.42           -126.89
35.99           65.30           -123.17
36.14           65.24           -119.67
36.29           65.22           -116.51
36.44           65.24           -113.77
36.59           65.27           -111.56
36.74           65.32           -109.89
36.89           65.35           -108.79
37.04           65.37           -108.22
37.19           65.35           -108.14
37.35           65.30           -108.48
37.50           65.20           -109.19
37.65           65.07           -110.20
37.81           64.90           -111.45
37.97           64.68           -112.87
38.12           64.42           -114.44
38.28           64.11           -116.14
38.44           63.75           -118.00
38.59           63.33           -120.09
38.75           62.85           -122.46
38.91           62.31           -125.18
39.07           61.73           -128.30
39.23           61.13           -131.87
39.39           60.56           -135.94
39.56           60.06           -140.54
39.72           59.71           -145.67
39.88           59.54           -151.28
40.05           59.56           -157.30
40.21           59.77           -163.64
40.38           60.13           -170.19
40.54           60.60           -176.85
40.71           61.14           176.49
40.88           61.73           169.96
41.04           62.34           163.68
41.21           62.96           157.76
41.38           63.58           152.27
41.55           64.18           147.25
41.72           64.76           142.73
41.90           65.32           138.74
42.07           65.86           135.25
42.24           66.36           132.26
42.42           66.84           129.72
42.59           67.28           127.57
42.76           67.70           125.79
42.94           68.08           124.33
43.12           68.43           123.17
43.29           68.74           122.28
43.47           69.03           121.64
43.65           69.28           121.20
43.83           69.51           120.95
44.01           69.71           120.84
44.19           69.89           120.84
44.37           70.04           120.91
44.56           70.17           120.99
44.74           70.28           121.05
44.92           70.37           121.05
45.11           70.45           120.96
45.29           70.51           120.76
45.48           70.55           120.44
45.67           70.58           119.98
45.86           70.59           119.38
46.04           70.59           118.66
46.23           70.58           117.81
46.42           70.56           116.85
46.61           70.53           115.80
46.81           70.48           114.66
47.00           70.43           113.46
47.19           70.37           112.21
47.39           70.30           110.93
47.58           70.22           109.60
47.78           70.13           108.22
47.97           70.04           106.78
48.17           69.96           105.24
48.37           69.88           103.56
48.57           69.81           101.71
48.77           69.76           99.65
48.97           69.73           97.34
49.17           69.73           94.77
49.37           69.75           91.97
49.58           69.80           88.94
49.78           69.87           85.72
49.98           69.94           82.37
50.19           70.03           78.95
50.40           70.11           75.51
50.60           70.19           72.12
50.81           70.27           68.82
51.02           70.35           65.66
51.23           70.43           62.68
51.44           70.51           59.92
51.65           70.60           57.43
51.86           70.69           55.22
52.08           70.80           53.34
52.29           70.91           51.78
52.51           71.04           50.57
52.72           71.17           49.70
52.94           71.32           49.17
53.16           71.47           48.95
53.38           71.64           48.98
53.60           71.81           49.23
53.82           71.97           49.62
54.04           72.13           50.06
54.26           72.27           50.48
54.48           72.40           50.79
54.71           72.50           50.94
54.93           72.57           50.89
55.16           72.63           50.63
55.39           72.67           50.15
55.61           72.71           49.49
55.84           72.75           48.67
56.07           72.80           47.69
56.30           72.88           46.55
56.53           72.99           45.21
56.77           73.13           43.65
57.00           73.31           41.81
57.23           73.51           39.66
57.47           73.73           37.20
57.71           73.95           34.47
57.94           74.18           31.55
58.18           74.39           28.53
58.42           74.60           25.51
58.66           74.77           22.58
58.90           74.93           19.80
59.15           75.06           17.19
59.39           75.16           14.73
59.63           75.23           12.40
59.88           75.27           10.17
60.12           75.29           8.05
60.37           75.29           6.04
60.62           75.26           4.20
60.87           75.23           2.59
61.12           75.19           1.24
61.37           75.15           0.18
61.62           75.11           -0.62
61.88           75.08           -1.21
62.13           75.06           -1.67
62.39           75.05           -2.11
62.64           75.06           -2.60
62.90           75.06           -3.21
63.16           75.08           -3.99
63.42           75.09           -4.94
63.68           75.10           -6.08
63.94           75.12           -7.41
64.21           75.13           -8.93
64.47           75.16           -10.66
64.74           75.20           -12.60
65.00           75.26           -14.72
65.27           75.34           -17.02
65.54           75.45           -19.45
65.81           75.59           -21.96
66.08           75.74           -24.52
66.35           75.92           -27.10
66.62           76.12           -29.71
66.90           76.34           -32.35
67.17           76.59           -35.03
67.45           76.86           -37.77
67.73           77.14           -40.55
68.00           77.42           -43.36
68.28           77.68           -46.16
68.56           77.92           -48.92
68.85           78.11           -51.62
69.13           78.26           -54.27
69.41           78.37           -56.90
69.70           78.45           -59.55
69.99           78.51           -62.28
70.27           78.56           -65.14
70.56           78.60           -68.17
70.85           78.63           -71.40
71.14           78.65           -74.83
71.44           78.65           -78.46
71.73           78.63           -82.28
72.03           78.58           -86.27
72.32           78.52           -90.41
72.62           78.45           -94.65
72.92           78.37           -98.95
73.22           78.31           -103.26
73.52           78.25           -107.56
73.82           78.20           -111.81
74.13           78.14           -115.98
74.43           78.06           -120.05
74.74           77.95           -124.02
75.04           77.80           -127.87
75.35           77.61           -131.61
75.66           77.37           -135.26
75.97           77.11           -138.80
76.29           76.80           -142.24
76.60           76.47           -145.56
76.92           76.12           -148.75
77.23           75.73           -151.78
77.55           75.30           -154.66
77.87           74.83           -157.37
78.19           74.32           -159.91
78.51           73.79           -162.25
78.83           73.23           -164.39
79.16           72.68           -166.33
79.48           72.16           -168.05
79.81           71.67           -169.56
80.14           71.22           -170.86
80.47           70.81           -171.92
80.80           70.44           -172.72
81.13           70.11           -173.24
81.47           69.81           -173.47
81.80           69.54           -173.45
82.14           69.28           -173.29
82.47           69.02           -173.11
82.81           68.74           -173.09
83.15           68.41           -173.36
83.50           68.05           -173.95
83.84           67.63           -174.82
84.19           67.18           -175.84
84.53           66.70           -176.88
84.88           66.24           -177.83
85.23           65.82           -178.70
85.58           65.52           -179.53
85.93           65.36           179.59
86.28           65.38           178.65
86.64           65.54           177.71
87.00           65.71           176.96
87.35           65.82           176.61
87.71           65.86           176.84
88.07           65.86           177.79
88.44           65.87           179.45
88.80           65.89           -178.32
89.16           65.93           -175.81
89.53           65.98           -173.45
89.90           66.03           -171.74
90.27           66.06           -171.01
90.64           66.06           -171.31
91.01           66.03           -172.44
91.39           65.95           -174.00
91.76           65.84           -175.66
92.14           65.71           -177.29
92.52           65.63           -178.88
92.90           65.65           179.47
93.28           65.73           177.66
93.67           65.84           175.65
94.05           65.97           173.41
94.44           66.10           170.95
94.83           66.23           168.35
95.22           66.34           165.80
95.61           66.42           163.53
96.00           66.47           161.71
96.40           66.49           160.34
96.79           66.48           159.21
97.19           66.45           157.97
97.59           66.39           156.36
97.99           66.31           154.29
98.40           66.23           151.88
98.80           66.19           149.33
99.21           66.18           146.74
99.62           66.15           144.13
100.03          66.05           141.43
100.44          65.87           138.58
100.85          65.65           135.51
101.26          65.42           132.14
101.68          65.22           128.42
102.10          65.10           124.42
102.52          65.07           120.34
102.94          65.09           116.44
103.36          65.12           112.92
103.79          65.13           109.86
104.22          65.09           107.13
104.65          64.99           104.49
105.08          64.85           101.66
105.51          64.67           98.48
105.94          64.53           94.88
106.38          64.47           90.88
106.82          64.49           86.48
107.25          64.57           81.65
107.70          64.68           76.56
108.14          64.79           71.52
108.58          64.90           66.84
109.03          65.00           62.67
109.48          65.09           58.88
109.93          65.15           55.26
110.38          65.18           51.54
110.84          65.14           47.50
111.29          65.04           42.90
111.75          64.90           37.57
112.21          64.77           31.47
112.67          64.72           24.67
113.13          64.81           17.42
113.60          65.03           10.14
114.07          65.33           3.35
114.54          65.65           -2.62
115.01          65.91           -7.84
115.48          66.09           -12.73
115.95          66.17           -17.79
116.43          66.20           -23.35
116.91          66.22           -29.59
117.39          66.28           -36.54
117.87          66.42           -43.91
118.36          66.66           -51.16
118.85          66.96           -57.74
119.33          67.28           -63.42
119.83          67.55           -68.33
120.32          67.74           -72.75
120.81          67.85           -77.04
121.31          67.89           -81.60
121.81          67.92           -86.74
122.31          67.98           -92.55
122.81          68.10           -98.83
123.32          68.28           -105.24
123.83          68.51           -111.36
124.34          68.73           -116.81
124.85          68.92           -121.38
125.36          69.04           -125.29
125.88          69.10           -129.08
126.39          69.10           -133.27
126.91          69.09           -138.07
127.44          69.10           -143.35
127.96          69.18           -148.82
128.49          69.30           -154.15
129.01          69.43           -159.13
129.55          69.54           -163.64
130.08          69.60           -167.70
130.61          69.60           -171.48
131.15          69.55           -175.26
131.69          69.48           -179.39
132.23          69.42           176.00
132.78          69.40           171.03
133.32          69.43           166.00
133.87          69.48           161.28
134.42          69.52           157.07
134.97          69.51           153.36
135.53          69.43           149.93
136.09          69.28           146.49
136.65          69.08           142.75
137.21          68.88           138.62
137.77          68.70           134.19
138.34          68.59           129.82
138.91          68.53           125.91
139.48          68.47           122.69
140.05          68.38           120.18
140.63          68.22           118.05
141.21          67.99           115.72
141.79          67.70           112.73
142.37          67.39           109.15
142.96          67.14           105.42
143.55          66.97           101.98
144.14          66.88           99.16
144.73          66.81           97.03
145.32          66.72           95.30
145.92          66.55           93.47
146.52          66.31           91.30
147.13          66.02           88.80
147.73          65.75           86.02
148.34          65.53           83.11
148.95          65.38           80.35
149.56          65.23           78.00
150.18          65.04           76.32
150.79          64.81           75.25
151.41          64.54           74.23
152.04          64.25           72.67
152.66          63.98           70.55
153.29          63.76           68.27
153.92          63.58           66.40
154.55          63.40           65.47
155.19          63.24           65.40
155.83          63.07           65.36
156.47          62.85           64.67
157.11          62.58           63.42
157.76          62.31           61.96
158.41          62.14           60.72
159.06          62.08           59.99
159.71          62.07           59.76
160.37          62.05           59.80
161.03          62.00           59.71
161.69          61.91           59.00
162.36          61.78           57.86
163.03          61.65           56.99
163.70          61.58           56.42
164.37          61.54           55.61
165.05          61.53           54.37
165.72          61.55           52.89
166.41          61.60           51.42
167.09          61.64           50.32
167.78          61.64           49.70
168.47          61.58           49.28
169.16          61.53           48.63
169.86          61.50           47.40
170.56          61.49           45.72
171.26          61.51           44.42
171.96          61.58           43.96
172.67          61.74           43.27
173.38          61.89           42.27
174.09          61.72           44.43
174.81          61.49           50.82
175.53          61.37           55.65
176.25          61.46           55.17
176.97          61.83           53.07
177.70          62.17           52.75
178.43          62.30           53.33
179.17          62.22           53.03
179.90          62.08           51.12
180.64          62.04           48.11
181.39          62.16           45.26
182.13          62.39           43.22
182.88          62.54           42.15
183.63          62.48           42.04
184.39          62.29           40.88
185.15          62.35           34.80
185.91          62.66           24.02
186.67          63.03           15.73
187.44          63.22           14.52
188.21          63.07           15.84
188.99          62.76           14.52
189.76          62.56           10.88
190.55          62.62           7.19
191.33          62.86           5.08
192.12          63.03           4.63
192.91          62.99           4.23
193.70          62.81           2.66
194.50          62.71           -0.13
195.30          62.81           -2.99
196.10          62.97           -4.47
196.91          62.95           -4.79
197.72          62.73           -5.36
198.53          62.42           -7.48
199.35          62.22           -10.87
200.17          62.30           -13.59
200.99          62.43           -14.82
201.82          62.40           -15.54
202.65          62.19           -16.71
203.48          61.87           -18.69
204.32          61.66           -20.80
205.16          61.64           -21.68
206.00          61.66           -20.79
206.85          61.56           -19.25
207.70          61.29           -18.53
208.55          61.14           -18.81
209.41          61.43           -19.24
210.27          61.80           -19.04
211.14          62.08           -18.62
212.01          62.26           -18.96
212.88          62.48           -20.21
213.75          62.81           -21.53
214.63          63.11           -22.29
215.52          63.35           -23.21
216.40          63.62           -24.78
217.29          63.97           -26.56
218.19          64.25           -28.66
219.08          64.38           -31.71
219.99          64.50           -35.85
220.89          64.67           -39.92
221.80          64.84           -43.11
222.71          64.86           -46.23
223.63          64.82           -50.31
224.55          64.78           -54.82
225.47          64.78           -58.14
226.40          64.75           -60.34
227.33          64.62           -62.60
228.26          64.52           -65.42
229.20          64.46           -67.94
230.15          64.41           -69.38
231.09          64.21           -71.00
232.04          63.99           -73.82
233.00          63.99           -77.56
233.96          64.13           -80.24
234.92          64.17           -81.42
235.88          63.98           -82.71
236.86          63.83           -85.01
237.83          63.92           -87.42
238.81          64.07           -88.27
239.79          64.06           -89.31
240.78          63.93           -91.80
241.77          63.96           -94.52
242.76          64.07           -96.54
243.76          64.13           -98.32
244.76          64.11           -100.94
245.77          64.19           -103.73
246.78          64.37           -105.57
247.80          64.43           -106.58
248.81          64.33           -108.58
249.84          64.31           -111.63
250.87          64.49           -114.39
251.90          64.55           -116.09
252.93          64.49           -118.33
253.97          64.46           -121.58
255.02          64.52           -124.00
256.07          64.53           -125.79
257.12          64.49           -129.08
258.18          64.51           -132.82
259.24          64.55           -135.38
260.31          64.52           -137.85
261.38          64.49           -141.11
262.45          64.48           -144.77
263.53          64.44           -148.06
264.62          64.39           -150.89
265.70          64.34           -153.99
266.80          64.22           -157.16
267.90          64.10           -160.50
269.00          63.97           -163.81
270.10          63.85           -165.97
271.21          63.70           -168.22
272.33          63.57           -171.10
273.45          63.43           -173.07
274.58          63.26           -174.06
275.70          63.01           -175.55
276.84          62.85           -177.64
277.98          62.69           -178.93
279.12          62.43           -178.75
280.27          62.26           -179.68
281.42          62.25           179.18
282.58          62.14           179.46
283.74          61.96           179.19
284.91          62.00           177.64
286.08          62.28           177.80
287.26          62.31           177.91
288.44          62.34           176.61
289.63          62.64           175.45
290.82          62.80           175.41
292.01          62.72           174.44
293.21          63.13           172.05
294.42          63.58           171.49
295.63          63.85           170.57
296.85          64.16           167.23
298.07          64.52           164.48
299.29          64.74           162.23
300.53          65.06           158.68
301.76          65.52           155.59
303.00          65.77           153.37
304.25          66.01           150.05
305.50          66.38           146.17
306.76          66.61           142.86
308.02          66.81           139.42
309.29          67.14           135.43
310.56          67.39           131.44
311.84          67.60           127.65
313.12          67.71           123.49
314.41          67.80           119.31
315.70          67.93           115.61
317.00          68.08           111.88
318.30          68.20           108.19
319.61          68.34           104.61
320.93          68.36           100.43
322.25          68.45           96.08
323.57          68.56           92.12
324.90          68.55           88.27
326.24          68.64           83.66
327.58          68.69           79.49
328.93          68.62           75.23
330.28          68.67           70.71
331.64          68.65           67.22
333.00          68.64           62.57
334.37          68.75           58.30
335.75          68.70           54.60
337.13          68.64           50.23
338.52          68.68           46.21
339.91          68.57           42.33
341.31          68.54           38.28
342.71          68.50           34.82
344.12          68.34           30.67
345.54          68.30           26.45
346.96          68.22           22.91
348.38          68.13           19.57
349.82          68.10           15.33
351.26          68.06           11.49
352.70          67.91           6.99
354.15          67.89           3.36
355.61          67.73           -0.16
357.07          67.66           -4.78
358.54          67.57           -8.08
360.02          67.34           -11.90
361.50          67.37           -15.73
362.98          67.26           -19.05
364.48          67.14           -23.32
365.98          67.10           -26.17
367.48          66.93           -29.80
368.99          66.85           -33.85
370.51          66.75           -37.43
372.03          66.63           -40.88
373.56          66.47           -43.97
375.10          66.39           -46.92
376.64          66.31           -50.18
378.19          66.23           -53.72
379.75          66.15           -56.05
381.31          66.01           -59.98
382.88          66.05           -63.71
384.45          65.80           -65.77
386.04          65.66           -69.30
387.62          65.64           -71.79
389.22          65.55           -75.71
390.82          65.60           -78.61
392.43          65.47           -81.32
394.04          65.43           -84.30
395.66          65.36           -87.00
397.29          65.37           -90.34
398.92          65.31           -93.30
400.56          65.11           -96.85
402.21          65.00           -99.96
403.87          64.97           -103.56
405.53          65.02           -105.97
407.20          65.25           -108.64
408.87          65.15           -112.85
410.55          65.20           -116.90
412.24          65.10           -121.07
413.94          65.12           -123.97
415.64          64.91           -128.01
417.35          64.93           -131.16
419.07          64.81           -134.94
420.79          64.78           -138.54
422.52          64.56           -141.81
424.26          64.60           -145.48
426.00          64.48           -148.66
427.76          64.42           -152.40
429.51          64.26           -156.25
431.28          64.15           -159.73
433.06          63.51           -163.22
434.84          63.56           -166.42
436.63          63.40           -169.16
438.42          63.25           -171.43
440.22          63.08           -175.23
442.04          63.11           -177.92
443.85          63.04           178.66
445.68          63.07           176.58
447.51          62.96           173.78
449.35          63.04           170.68
451.20          63.06           167.86
453.06          63.07           165.20
454.92          63.14           162.56
456.79          63.27           159.45
458.67          63.28           156.49
460.56          63.46           153.28
462.45          63.52           150.10
464.35          63.59           146.72
466.26          63.79           142.73
468.18          63.96           140.07
470.11          64.09           135.82
472.04          64.14           132.27
473.98          64.37           126.61
475.93          64.50           122.42
477.89          64.61           118.24
479.86          64.60           112.68
481.83          64.71           107.83
483.81          64.76           103.18
485.80          64.76           98.93
487.80          64.75           94.15
489.81          64.81           89.53
491.82          64.78           84.94
493.85          64.84           80.55
495.88          64.79           76.25
497.92          64.63           71.24
499.96          64.54           66.90
502.02          64.47           61.63
504.09          64.25           57.98
506.16          64.16           53.88
508.24          64.05           49.96
510.33          63.99           47.51
512.43          63.91           43.87
514.54          63.79           39.74
516.66          63.88           36.65
518.78          63.97           33.04
520.91          63.81           30.23
523.06          63.82           27.38
525.21          63.88           23.67
527.37          63.94           20.37
529.54          64.27           17.42
531.72          64.41           14.43
533.90          64.60           11.85
536.10          64.77           8.48
538.30          65.03           5.13
540.52          65.23           1.27
542.74          65.49           -3.17
544.97          65.87           -7.17
547.22          66.20           -10.67
549.47          66.43           -15.56
551.73          66.58           -20.08
554.00          66.87           -25.56
556.28          67.14           -31.84
558.56          67.30           -36.78
560.86          67.48           -42.71
563.17          67.63           -48.71
565.48          67.81           -54.56
567.81          67.88           -60.16
570.15          68.04           -65.90
572.49          68.10           -72.28
574.85          68.18           -78.53
577.21          68.21           -84.61
579.59          68.19           -90.88
581.97          68.19           -96.82
584.36          68.18           -102.56
586.77          68.20           -108.86
589.18          68.16           -115.09
591.60          68.10           -120.53
594.04          68.07           -126.26
596.48          68.03           -131.81
598.93          67.92           -137.73
601.40          67.85           -143.47
603.87          67.86           -149.38
606.36          67.76           -155.19
608.85          67.77           -160.52
611.35          67.72           -165.94
613.87          67.68           -170.94
616.39          67.67           -175.95
618.93          67.61           178.20
621.47          67.68           172.67
624.03          67.71           167.53
626.60          67.75           162.43
629.18          67.84           156.91
631.76          67.90           151.00
634.36          67.94           144.98
636.97          68.07           139.47
639.59          68.14           133.69
642.22          68.24           127.68
644.86          68.33           121.34
647.52          68.39           115.00
650.18          68.47           108.26
652.85          68.55           100.99
655.54          68.52           93.60
658.24          68.53           86.81
660.94          68.45           79.83
663.66          68.44           72.56
666.39          68.36           65.15
669.13          68.22           58.09
671.89          68.06           51.64
674.65          67.89           45.19
677.42          67.66           38.40
680.21          67.41           32.45
683.01          67.10           26.79
685.82          66.82           22.03
688.64          66.49           17.65
691.47          66.22           13.89
694.32          65.93           10.56
697.17          65.82           7.41
700.04          65.72           4.04
702.92          65.61           0.62
705.81          65.57           -2.97
708.71          65.72           -6.15
711.63          65.96           -9.88
714.56          66.22           -13.60
717.50          66.54           -17.54
720.45          66.83           -21.30
723.41          67.17           -25.94
726.39          67.53           -30.91
729.37          67.82           -36.60
732.37          68.07           -43.04
735.39          68.36           -49.83
738.41          68.66           -57.08
741.45          68.92           -64.38
744.50          69.13           -71.52
747.56          69.36           -78.68
750.64          69.56           -85.82
753.72          69.74           -93.09
756.82          69.86           -100.30
759.94          70.02           -107.91
763.06          70.19           -115.50
766.20          70.30           -123.18
769.35          70.44           -130.78
772.52          70.56           -138.44
775.69          70.66           -146.06
778.89          70.77           -153.65
782.09          70.89           -161.16
785.31          70.96           -168.53
788.54          71.04           -176.03
791.78          71.17           175.95
795.04          71.25           167.77
798.31          71.35           159.74
801.59          71.38           151.33
804.89          71.48           143.05
808.20          71.53           134.82
811.52          71.55           126.73
814.86          71.58           118.43
818.21          71.57           110.18
821.58          71.57           101.80
824.96          71.54           93.54
828.35          71.52           85.31
831.76          71.47           77.34
835.18          71.43           69.35
838.62          71.41           61.13
842.06          71.37           53.29
845.53          71.32           45.65
849.01          71.28           38.00
852.50          71.28           30.66
856.01          71.24           23.05
859.53          71.20           15.52
863.06          71.17           7.77
866.61          71.18           0.06
870.18          71.18           -7.81
873.76          71.18           -15.76
877.35          71.24           -24.02
880.96          71.26           -32.26
884.58          71.28           -40.69
888.22          71.30           -49.34
891.87          71.28           -57.79
895.54          71.22           -66.17
899.23          71.15           -74.85
902.93          71.07           -83.85
906.64          71.00           -92.48
910.37          70.92           -101.10
914.11          70.84           -109.83
917.87          70.75           -118.54
921.65          70.62           -127.16
925.44          70.52           -135.95
929.25          70.38           -144.36
933.07          70.24           -152.70
936.91          70.13           -160.83
940.76          69.98           -169.41
944.63          69.84           -177.61
948.52          69.71           174.02
952.42          69.60           165.43
956.33          69.53           157.24
960.27          69.44           149.12
