Freq[Hz]        [dBSPL]         Phase[Deg]
16.98           92.27           178.58
17.05           92.12           -175.34
17.12           91.98           -168.86
17.19           91.88           -161.98
17.26           91.80           -154.71
17.33           91.76           -147.06
17.40           91.74           -139.05
17.48           91.76           -130.71
17.55           91.81           -122.05
17.62           91.88           -113.11
17.69           91.99           -103.92
17.77           92.12           -94.50
17.84           92.27           -84.91
17.91           92.44           -75.18
17.99           92.63           -65.37
18.06           92.82           -55.52
18.13           93.03           -45.69
18.21           93.23           -35.94
18.28           93.43           -26.34
18.36           93.63           -16.94
18.43           93.81           -7.83
18.51           93.98           0.95
18.59           94.13           9.31
18.66           94.26           17.19
18.74           94.36           24.55
18.82           94.44           31.35
18.89           94.48           37.53
18.97           94.50           43.08
19.05           94.49           47.99
19.13           94.45           52.24
19.21           94.37           55.83
19.29           94.26           58.77
19.37           94.12           61.10
19.44           93.95           62.83
19.52           93.75           64.01
19.61           93.51           64.70
19.69           93.24           64.96
19.77           92.94           64.86
19.85           92.62           64.49
19.93           92.27           63.91
20.01           91.90           63.21
20.09           91.50           62.46
20.18           91.09           61.73
20.26           90.67           61.07
20.34           90.23           60.54
20.43           89.78           60.18
20.51           89.32           60.02
20.59           88.86           60.09
20.68           88.39           60.40
20.76           87.92           60.96
20.85           87.45           61.77
20.94           86.98           62.82
21.02           86.50           64.08
21.11           86.03           65.54
21.20           85.55           67.14
21.28           85.07           68.84
21.37           84.58           70.58
21.46           84.09           72.32
21.55           83.58           74.01
21.63           83.07           75.60
21.72           82.54           77.07
21.81           82.01           78.38
21.90           81.46           79.51
21.99           80.90           80.45
22.08           80.33           81.19
22.17           79.74           81.72
22.27           79.15           82.05
22.36           78.55           82.19
22.45           77.94           82.16
22.54           77.34           81.99
22.63           76.74           81.69
22.73           76.17           81.33
22.82           75.62           80.95
22.91           75.11           80.58
23.01           74.65           80.28
23.10           74.27           80.07
23.20           73.96           80.00
23.29           73.74           80.09
23.39           73.60           80.35
23.49           73.54           80.82
23.58           73.55           81.50
23.68           73.62           82.40
23.78           73.72           83.52
23.87           73.84           84.85
23.97           73.95           86.40
24.07           74.04           88.13
24.17           74.10           90.04
24.27           74.11           92.09
24.37           74.06           94.25
24.47           73.97           96.50
24.57           73.81           98.80
24.67           73.61           101.13
24.77           73.34           103.46
24.88           73.02           105.75
24.98           72.62           107.99
25.08           72.14           110.15
25.18           71.58           112.19
25.29           70.91           114.09
25.39           70.13           115.83
25.50           69.22           117.37
25.60           68.19           118.71
25.71           67.03           119.80
25.81           65.76           120.64
25.92           64.44           121.18
26.02           63.09           121.42
26.13           61.81           121.32
26.24           60.67           120.85
26.35           59.78           119.99
26.45           59.26           118.71
26.56           59.17           116.98
26.67           59.50           114.78
26.78           60.16           112.06
26.89           61.05           108.79
27.00           62.06           104.95
27.11           63.10           100.51
27.23           64.12           95.42
27.34           65.08           89.68
27.45           65.95           83.27
27.56           66.72           76.20
27.68           67.40           68.47
27.79           67.98           60.11
27.90           68.46           51.16
28.02           68.84           41.65
28.14           69.13           31.64
28.25           69.34           21.20
28.37           69.46           10.41
28.48           69.50           -0.65
28.60           69.47           -11.86
28.72           69.36           -23.12
28.84           69.17           -34.33
28.96           68.90           -45.38
29.07           68.54           -56.17
29.19           68.08           -66.60
29.31           67.52           -76.59
29.43           66.85           -86.07
29.56           66.05           -94.96
29.68           65.13           -103.20
29.80           64.07           -110.74
29.92           62.88           -117.54
30.04           61.57           -123.55
30.17           60.18           -128.75
30.29           58.76           -133.12
30.42           57.44           -136.65
30.54           56.40           -139.33
30.67           55.85           -141.14
30.79           55.93           -142.08
30.92           56.59           -142.13
31.05           57.60           -141.28
31.18           58.74           -139.52
31.30           59.82           -136.83
31.43           60.75           -133.22
31.56           61.50           -128.69
31.69           62.06           -123.31
31.82           62.48           -117.15
31.95           62.77           -110.33
32.08           62.96           -103.01
32.22           63.09           -95.39
32.35           63.15           -87.69
32.48           63.16           -80.19
32.62           63.12           -73.18
32.75           63.02           -67.03
32.88           62.82           -62.09
33.02           62.52           -58.68
33.16           62.08           -57.07
33.29           61.48           -57.42
33.43           60.74           -59.87
33.57           59.91           -64.44
33.70           59.03           -71.04
33.84           58.19           -79.50
33.98           57.46           -89.50
34.12           56.89           -100.65
34.26           56.51           -112.43
34.40           56.28           -124.31
34.54           56.17           -135.79
34.69           56.13           -146.40
34.83           56.13           -155.71
34.97           56.15           -163.33
35.12           56.16           -169.00
35.26           56.17           -172.62
35.41           56.16           -174.21
35.55           56.14           -173.95
35.70           56.11           -172.17
35.84           56.08           -169.25
35.99           56.04           -165.58
36.14           56.02           -161.58
36.29           56.03           -157.70
36.44           56.10           -154.38
36.59           56.25           -151.99
36.74           56.48           -150.79
36.89           56.80           -150.87
37.04           57.19           -152.21
37.19           57.63           -154.68
37.35           58.10           -158.10
37.50           58.57           -162.24
37.65           59.04           -166.83
37.81           59.50           -171.55
37.97           59.93           -176.08
38.12           60.34           179.90
38.28           60.72           176.57
38.44           61.08           174.05
38.59           61.41           172.35
38.75           61.73           171.43
38.91           62.02           171.21
39.07           62.30           171.55
39.23           62.57           172.28
39.39           62.83           173.17
39.56           63.08           173.97
39.72           63.35           174.48
39.88           63.62           174.54
40.05           63.91           174.04
40.21           64.22           172.94
40.38           64.55           171.20
40.54           64.90           168.87
40.71           65.26           166.01
40.88           65.63           162.74
41.04           66.00           159.24
41.21           66.35           155.65
41.38           66.67           152.14
41.55           66.96           148.83
41.72           67.21           145.83
41.90           67.42           143.23
42.07           67.59           141.08
42.24           67.73           139.39
42.42           67.84           138.15
42.59           67.93           137.32
42.76           67.99           136.86
42.94           68.04           136.67
43.12           68.08           136.69
43.29           68.11           136.84
43.47           68.15           137.04
43.65           68.18           137.21
43.83           68.22           137.27
44.01           68.28           137.14
44.19           68.34           136.75
44.37           68.42           136.05
44.56           68.49           134.99
44.74           68.56           133.57
44.92           68.63           131.77
45.11           68.69           129.64
45.29           68.73           127.20
45.48           68.77           124.53
45.67           68.79           121.68
45.86           68.80           118.75
46.04           68.80           115.78
46.23           68.78           112.84
46.42           68.75           109.95
46.61           68.71           107.17
46.81           68.66           104.51
47.00           68.63           101.99
47.19           68.61           99.61
47.39           68.62           97.38
47.58           68.66           95.29
47.78           68.73           93.34
47.97           68.84           91.53
48.17           68.97           89.83
48.37           69.11           88.25
48.57           69.28           86.75
48.77           69.44           85.32
48.97           69.61           83.94
49.17           69.77           82.59
49.37           69.92           81.24
49.58           70.07           79.87
49.78           70.21           78.45
49.98           70.34           76.97
50.19           70.47           75.41
50.40           70.59           73.76
50.60           70.71           72.04
50.81           70.83           70.25
51.02           70.94           68.43
51.23           71.06           66.60
51.44           71.17           64.83
51.65           71.29           63.13
51.86           71.41           61.55
52.08           71.53           60.09
52.29           71.65           58.77
52.51           71.77           57.61
52.72           71.87           56.60
52.94           71.96           55.73
53.16           72.04           55.01
53.38           72.09           54.42
53.60           72.14           53.94
53.82           72.16           53.54
54.04           72.18           53.15
54.26           72.19           52.73
54.48           72.20           52.20
54.71           72.21           51.48
54.93           72.23           50.53
55.16           72.26           49.32
55.39           72.31           47.83
55.61           72.36           46.08
55.84           72.44           44.09
56.07           72.54           41.92
56.30           72.65           39.61
56.53           72.80           37.23
56.77           72.96           34.85
57.00           73.15           32.52
57.23           73.36           30.32
57.47           73.59           28.31
57.71           73.82           26.51
57.94           74.05           24.94
58.18           74.26           23.59
58.42           74.45           22.41
58.66           74.61           21.36
58.90           74.74           20.36
59.15           74.83           19.39
59.39           74.88           18.39
59.63           74.91           17.35
59.88           74.92           16.25
60.12           74.90           15.10
60.37           74.88           13.87
60.62           74.84           12.55
60.87           74.78           11.10
61.12           74.72           9.51
61.37           74.64           7.76
61.62           74.56           5.86
61.88           74.49           3.83
62.13           74.43           1.74
62.39           74.39           -0.35
62.64           74.40           -2.38
62.90           74.45           -4.30
63.16           74.54           -6.08
63.42           74.68           -7.74
63.68           74.86           -9.33
63.94           75.06           -10.91
64.21           75.27           -12.55
64.47           75.50           -14.32
64.74           75.72           -16.24
65.00           75.94           -18.33
65.27           76.15           -20.54
65.54           76.35           -22.82
65.81           76.52           -25.10
66.08           76.68           -27.34
66.35           76.82           -29.54
66.62           76.95           -31.70
66.90           77.07           -33.87
67.17           77.20           -36.09
67.45           77.33           -38.39
67.73           77.47           -40.79
68.00           77.62           -43.27
68.28           77.77           -45.81
68.56           77.90           -48.39
68.85           78.00           -51.02
69.13           78.08           -53.68
69.41           78.13           -56.42
69.70           78.18           -59.28
69.99           78.22           -62.30
70.27           78.27           -65.50
70.56           78.33           -68.90
70.85           78.40           -72.47
71.14           78.48           -76.19
71.44           78.54           -79.99
71.73           78.57           -83.84
72.03           78.58           -87.69
72.32           78.56           -91.53
72.62           78.50           -95.36
72.92           78.44           -99.18
73.22           78.37           -103.01
73.52           78.30           -106.83
73.82           78.23           -110.64
74.13           78.16           -114.43
74.43           78.08           -118.18
74.74           77.99           -121.89
75.04           77.86           -125.54
75.35           77.69           -129.13
75.66           77.48           -132.67
75.97           77.22           -136.15
76.29           76.91           -139.58
76.60           76.57           -142.93
76.92           76.21           -146.20
77.23           75.82           -149.36
77.55           75.43           -152.37
77.87           75.02           -155.20
78.19           74.60           -157.85
78.51           74.17           -160.30
78.83           73.72           -162.58
79.16           73.24           -164.68
79.48           72.72           -166.58
79.81           72.19           -168.27
80.14           71.66           -169.71
80.47           71.17           -170.92
80.80           70.74           -171.94
81.13           70.38           -172.86
81.47           70.06           -173.78
81.80           69.77           -174.76
82.14           69.49           -175.78
82.47           69.18           -176.78
82.81           68.85           -177.64
83.15           68.49           -178.24
83.50           68.11           -178.57
83.84           67.72           -178.63
84.19           67.34           -178.55
84.53           66.97           -178.43
84.88           66.63           -178.29
85.23           66.32           -178.08
85.58           66.04           -177.64
85.93           65.79           -176.79
86.28           65.56           -175.45
86.64           65.40           -173.68
87.00           65.30           -171.70
87.35           65.30           -169.82
87.71           65.38           -168.29
88.07           65.53           -167.22
88.44           65.72           -166.58
88.80           65.90           -166.25
89.16           66.05           -166.09
89.53           66.14           -166.01
89.90           66.18           -166.02
90.27           66.16           -166.21
90.64           66.09           -166.69
91.01           65.99           -167.62
91.39           65.91           -169.07
91.76           65.84           -171.03
92.14           65.81           -173.36
92.52           65.80           -175.84
92.90           65.81           -178.30
93.28           65.81           179.40
93.67           65.79           177.36
94.05           65.75           175.64
94.44           65.69           174.29
94.83           65.62           173.22
95.22           65.55           172.22
95.61           65.52           170.95
96.00           65.53           169.15
96.40           65.58           166.79
96.79           65.64           164.05
97.19           65.71           161.28
97.59           65.77           158.72
97.99           65.79           156.43
98.40           65.78           154.31
98.80           65.74           152.23
99.21           65.68           150.09
99.62           65.59           147.80
100.03          65.49           145.28
100.44          65.40           142.38
100.85          65.32           139.10
101.26          65.25           135.58
101.68          65.18           132.12
102.10          65.09           128.95
102.52          65.00           126.03
102.94          64.92           123.06
103.36          64.86           119.68
103.79          64.82           115.77
104.22          64.79           111.61
104.65          64.72           107.58
105.08          64.63           103.90
105.51          64.54           100.48
105.94          64.47           97.01
106.38          64.46           93.21
106.82          64.49           88.99
107.25          64.53           84.43
107.70          64.56           79.69
108.14          64.59           74.94
108.58          64.63           70.36
109.03          64.68           66.07
109.48          64.73           62.12
109.93          64.75           58.38
110.38          64.76           54.59
110.84          64.77           50.34
111.29          64.84           45.37
111.75          64.96           39.64
112.21          65.10           33.42
112.67          65.16           27.11
113.13          65.14           21.00
113.60          65.05           15.18
114.07          64.99           9.56
114.54          65.03           4.02
115.01          65.21           -1.63
115.48          65.48           -7.58
115.95          65.73           -13.98
116.43          65.92           -20.80
116.91          66.10           -27.85
117.39          66.28           -34.85
117.87          66.49           -41.64
118.36          66.69           -48.11
118.85          66.87           -54.23
119.33          67.02           -60.08
119.83          67.19           -65.81
120.32          67.39           -71.56
120.81          67.62           -77.40
121.31          67.84           -83.31
121.81          68.04           -89.22
122.31          68.18           -95.05
122.81          68.29           -100.70
123.32          68.41           -106.04
123.83          68.55           -111.02
124.34          68.71           -115.64
124.85          68.85           -120.06
125.36          68.96           -124.45
125.88          69.04           -128.98
126.39          69.09           -133.70
126.91          69.14           -138.57
127.44          69.21           -143.49
127.96          69.29           -148.32
128.49          69.40           -152.96
129.01          69.50           -157.40
129.55          69.59           -161.75
130.08          69.64           -166.13
130.61          69.65           -170.56
131.15          69.62           -174.97
131.69          69.59           -179.30
132.23          69.54           176.38
132.78          69.49           172.01
133.32          69.46           167.62
133.87          69.44           163.35
134.42          69.40           159.25
134.97          69.35           155.35
135.53          69.27           151.62
136.09          69.18           147.97
136.65          69.06           144.26
137.21          68.90           140.40
137.77          68.72           136.41
138.34          68.53           132.44
138.91          68.36           128.58
139.48          68.20           124.87
140.05          68.06           121.32
140.63          67.91           117.93
141.21          67.72           114.67
141.79          67.47           111.49
142.37          67.19           108.42
142.96          66.95           105.51
143.55          66.76           102.76
144.14          66.57           100.06
144.73          66.34           97.32
145.32          66.10           94.55
145.92          65.88           91.85
146.52          65.70           89.32
147.13          65.56           87.13
147.73          65.40           85.27
148.34          65.21           83.60
148.95          64.98           81.89
149.56          64.73           80.00
150.18          64.52           77.96
150.79          64.39           75.89
151.41          64.28           73.91
152.04          64.13           72.09
152.66          63.92           70.48
153.29          63.69           69.19
153.92          63.47           68.27
154.55          63.23           67.66
155.19          62.95           67.15
155.83          62.64           66.46
156.47          62.36           65.41
157.11          62.11           64.11
157.76          61.90           62.89
158.41          61.74           62.13
159.06          61.60           61.96
159.71          61.45           62.01
160.37          61.27           61.79
161.03          61.11           61.28
161.69          60.99           60.70
162.36          60.91           60.06
163.03          60.86           59.17
163.70          60.84           58.02
164.37          60.87           56.75
165.05          60.92           55.45
165.72          60.94           54.14
166.41          60.95           52.90
167.09          61.00           51.91
167.78          61.13           51.15
168.47          61.26           50.23
169.16          61.30           48.92
169.86          61.29           47.40
170.56          61.26           46.02
171.26          61.31           44.86
171.96          61.46           43.81
172.67          61.53           42.98
173.38          61.52           42.74
174.09          61.67           43.40
174.81          62.33           44.68
175.53          62.73           45.56
176.25          62.73           45.48
176.97          62.69           44.78
177.70          62.71           43.77
178.43          62.78           42.59
179.17          62.83           41.32
179.90          62.89           39.91
180.64          62.97           38.42
181.39          63.06           37.07
182.13          63.11           35.75
182.88          63.12           34.15
183.63          63.18           32.12
184.39          63.27           29.58
185.15          63.22           26.26
185.91          62.77           22.24
186.67          62.48           18.61
187.44          62.59           16.23
188.21          62.74           14.76
188.99          62.76           13.50
189.76          62.67           11.87
190.55          62.60           9.76
191.33          62.58           7.65
192.12          62.60           5.85
192.91          62.64           4.18
193.70          62.65           2.45
194.50          62.64           0.67
195.30          62.63           -1.02
196.10          62.67           -2.59
196.91          62.70           -4.11
197.72          62.65           -5.63
198.53          62.58           -7.35
199.35          62.55           -9.32
200.17          62.54           -11.38
200.99          62.51           -13.43
201.82          62.44           -15.34
202.65          62.38           -17.18
203.48          62.33           -18.98
204.32          62.19           -20.43
205.16          62.00           -21.08
206.00          61.85           -20.82
206.85          61.78           -20.22
207.70          61.74           -19.89
208.55          61.79           -19.75
209.41          61.99           -19.62
210.27          62.21           -19.56
211.14          62.36           -19.73
212.01          62.50           -20.30
212.88          62.72           -21.20
213.75          63.03           -22.19
214.63          63.32           -23.08
215.52          63.61           -23.98
216.40          63.92           -25.12
217.29          64.24           -26.75
218.19          64.54           -29.11
219.08          64.79           -32.31
219.99          65.00           -36.08
220.89          65.16           -39.85
221.80          65.21           -43.52
222.71          65.22           -47.38
223.63          65.29           -51.41
224.55          65.33           -55.28
225.47          65.34           -58.55
226.40          65.29           -61.28
227.33          65.14           -63.86
228.26          65.02           -66.38
229.20          64.93           -68.71
230.15          64.76           -70.95
231.09          64.57           -73.26
232.04          64.42           -75.72
233.00          64.27           -78.30
233.96          64.11           -80.43
234.92          64.01           -82.04
235.88          63.99           -83.73
236.86          63.92           -85.48
237.83          63.79           -87.04
238.81          63.78           -88.38
239.79          63.81           -89.93
240.78          63.87           -91.84
241.77          64.03           -93.82
242.76          64.18           -95.84
243.76          64.25           -98.02
244.76          64.40           -100.25
245.77          64.57           -102.34
246.78          64.69           -104.24
247.80          64.75           -106.08
248.81          64.79           -108.36
249.84          64.85           -110.92
250.87          64.95           -113.48
251.90          65.01           -116.20
252.93          65.09           -119.06
253.97          65.16           -121.84
255.02          65.18           -124.37
256.07          65.14           -126.93
257.12          65.11           -129.87
258.18          65.07           -132.97
259.24          64.99           -135.91
260.31          64.87           -138.83
261.38          64.75           -141.77
262.45          64.65           -145.00
263.53          64.60           -148.44
264.62          64.60           -151.60
265.70          64.49           -154.84
266.80          64.29           -158.08
267.90          64.14           -161.06
269.00          63.99           -163.93
270.10          63.78           -166.43
271.21          63.59           -169.11
272.33          63.43           -171.50
273.45          63.19           -173.05
274.58          62.98           -174.77
275.70          62.79           -176.49
276.84          62.62           -177.57
277.98          62.44           -178.53
279.12          62.33           -179.38
280.27          62.18           -179.44
281.42          62.00           -179.70
282.58          61.93           179.83
283.74          61.94           179.46
284.91          61.95           179.35
286.08          61.97           179.57
287.26          62.09           179.61
288.44          62.15           179.01
289.63          62.31           177.90
290.82          62.58           176.17
292.01          62.76           174.45
293.21          63.16           173.25
294.42          63.52           171.69
295.63          63.84           169.61
296.85          64.12           167.27
298.07          64.41           164.44
299.29          64.70           161.74
300.53          65.05           158.98
301.76          65.37           156.12
303.00          65.68           152.85
304.25          66.00           149.18
305.50          66.33           145.21
306.76          66.58           141.96
308.02          66.75           138.98
309.29          66.95           135.85
310.56          67.13           132.66
311.84          67.27           128.68
313.12          67.42           124.64
314.41          67.56           120.77
315.70          67.70           116.86
317.00          67.85           112.86
318.30          68.02           108.86
319.61          68.12           105.09
320.93          68.19           100.98
322.25          68.27           96.70
323.57          68.31           92.61
324.90          68.28           88.59
326.24          68.31           84.36
327.58          68.37           79.99
328.93          68.42           75.73
330.28          68.50           71.48
331.64          68.53           67.35
333.00          68.53           63.21
334.37          68.54           59.00
335.75          68.51           54.75
337.13          68.46           50.74
338.52          68.37           46.78
339.91          68.33           42.60
341.31          68.26           38.66
342.71          68.17           34.82
344.12          68.13           30.71
345.54          68.06           26.83
346.96          68.02           22.75
348.38          67.94           19.04
349.82          67.87           14.97
351.26          67.77           10.96
352.70          67.65           6.91
354.15          67.62           2.78
355.61          67.53           -1.13
357.07          67.42           -4.72
358.54          67.33           -8.65
360.02          67.24           -12.54
361.50          67.08           -16.65
362.98          67.00           -20.14
364.48          66.96           -23.85
365.98          66.82           -27.27
367.48          66.73           -30.90
368.99          66.64           -34.29
370.51          66.61           -37.80
372.03          66.49           -41.24
373.56          66.35           -44.05
375.10          66.29           -47.19
376.64          66.13           -50.35
378.19          65.99           -53.36
379.75          65.91           -56.37
381.31          65.84           -59.90
382.88          65.77           -63.14
384.45          65.68           -66.23
386.04          65.60           -69.54
387.62          65.53           -72.30
389.22          65.42           -75.43
390.82          65.36           -78.37
392.43          65.25           -81.27
394.04          65.12           -84.39
395.66          65.05           -87.56
397.29          65.01           -90.67
398.92          64.88           -93.70
400.56          64.82           -96.55
402.21          64.75           -99.71
403.87          64.76           -103.05
405.53          64.73           -106.43
407.20          64.69           -111.18
408.87          64.73           -113.87
410.55          64.63           -117.22
412.24          64.53           -121.14
413.94          64.53           -124.60
415.64          64.50           -128.23
417.35          64.45           -132.23
419.07          64.36           -135.59
420.79          64.23           -139.49
422.52          64.16           -143.74
424.26          64.12           -147.41
426.00          64.00           -151.29
427.76          63.89           -154.99
429.51          63.70           -158.68
431.28          63.55           -161.42
433.06          63.33           -163.22
434.84          63.08           -166.82
436.63          63.06           -170.52
438.42          62.90           -173.18
440.22          62.73           -175.95
442.04          62.59           -178.99
443.85          62.50           178.51
445.68          62.45           175.85
447.51          62.50           173.62
449.35          62.55           170.92
451.20          62.56           167.90
453.06          62.64           164.97
454.92          62.81           162.02
456.79          62.91           158.92
458.67          63.09           156.15
460.56          63.28           152.67
462.45          63.48           149.53
464.35          63.63           146.51
466.26          63.82           142.75
468.18          64.07           138.25
470.11          64.25           134.03
472.04          64.37           129.65
473.98          64.52           124.69
475.93          64.61           120.24
477.89          64.68           116.14
479.86          64.77           111.69
481.83          64.82           107.14
483.81          64.87           102.60
485.80          64.91           98.02
487.80          64.95           92.75
489.81          64.96           88.45
491.82          64.96           83.47
493.85          64.96           78.21
495.88          64.90           73.72
497.92          64.83           69.69
499.96          64.76           65.70
502.02          64.68           60.85
504.09          64.62           56.49
506.16          64.54           52.17
508.24          64.57           47.89
510.33          64.54           44.11
512.43          64.45           39.82
514.54          64.34           35.91
516.66          64.30           32.38
518.78          64.20           28.89
520.91          64.26           25.81
523.06          64.13           22.75
525.21          64.10           20.18
527.37          64.22           16.88
529.54          64.32           14.10
531.72          64.44           10.77
533.90          64.63           7.93
536.10          64.79           4.90
538.30          65.03           1.71
540.52          65.17           -1.57
542.74          65.39           -5.06
544.97          65.72           -8.44
547.22          66.01           -12.50
549.47          66.32           -16.77
551.73          66.57           -21.46
554.00          66.80           -26.74
556.28          67.15           -32.01
558.56          67.39           -37.45
560.86          67.57           -43.04
563.17          67.72           -49.11
565.48          67.87           -55.03
567.81          68.03           -60.76
570.15          68.12           -66.49
572.49          68.20           -72.54
574.85          68.24           -78.72
577.21          68.30           -84.96
579.59          68.35           -91.01
581.97          68.37           -96.91
584.36          68.32           -103.22
586.77          68.31           -108.91
589.18          68.26           -114.89
591.60          68.20           -120.67
594.04          68.13           -126.43
596.48          68.06           -132.22
598.93          67.99           -138.13
601.40          67.94           -143.77
603.87          67.83           -149.27
606.36          67.80           -155.04
608.85          67.76           -160.24
611.35          67.73           -165.97
613.87          67.70           -171.51
616.39          67.61           -176.88
618.93          67.58           177.78
621.47          67.60           173.15
624.03          67.58           167.68
626.60          67.64           162.42
629.18          67.68           156.98
631.76          67.81           151.15
634.36          67.87           145.84
636.97          67.97           140.37
639.59          68.06           134.72
642.22          68.15           128.75
644.86          68.21           122.47
647.52          68.27           115.84
650.18          68.35           109.41
652.85          68.42           102.71
655.54          68.43           95.92
658.24          68.45           88.82
660.94          68.46           81.49
663.66          68.42           74.41
666.39          68.35           67.32
669.13          68.25           60.57
671.89          68.03           54.13
674.65          67.84           47.22
677.42          67.61           40.81
680.21          67.33           34.87
683.01          67.06           29.52
685.82          66.77           24.92
688.64          66.48           20.20
691.47          66.17           15.91
694.32          65.86           12.04
697.17          65.75           8.38
700.04          65.58           5.16
702.92          65.45           1.83
705.81          65.52           -1.65
708.71          65.59           -5.15
711.63          65.86           -9.23
714.56          66.12           -13.06
717.50          66.49           -17.24
720.45          66.86           -21.75
723.41          67.24           -26.58
726.39          67.59           -31.86
729.37          67.92           -37.76
732.37          68.22           -43.67
735.39          68.51           -50.00
738.41          68.79           -56.90
741.45          69.02           -63.89
744.50          69.22           -71.31
747.56          69.42           -78.86
750.64          69.58           -86.12
753.72          69.74           -93.51
756.82          69.88           -100.39
759.94          70.05           -107.84
763.06          70.15           -115.11
766.20          70.22           -122.59
769.35          70.32           -130.30
772.52          70.46           -137.92
775.69          70.56           -145.53
778.89          70.64           -153.16
782.09          70.77           -160.59
785.31          70.88           -168.08
788.54          71.00           -175.55
791.78          71.10           176.73
795.04          71.22           168.75
798.31          71.34           160.75
801.59          71.44           152.50
804.89          71.49           143.83
808.20          71.52           135.48
811.52          71.58           127.20
814.86          71.62           119.16
818.21          71.63           110.93
821.58          71.63           102.66
824.96          71.59           94.33
828.35          71.58           86.22
831.76          71.53           77.96
835.18          71.47           69.91
838.62          71.43           61.53
842.06          71.38           53.47
845.53          71.30           45.84
849.01          71.23           38.15
852.50          71.19           30.76
856.01          71.14           23.27
859.53          71.14           15.61
863.06          71.12           7.90
866.61          71.13           0.16
870.18          71.17           -7.57
873.76          71.18           -15.59
877.35          71.23           -23.58
880.96          71.24           -31.74
884.58          71.24           -40.23
888.22          71.26           -48.73
891.87          71.22           -57.28
895.54          71.22           -65.89
899.23          71.20           -74.58
902.93          71.17           -83.41
906.64          71.09           -92.42
910.37          70.99           -101.24
914.11          70.89           -109.75
917.87          70.78           -118.50
921.65          70.67           -127.45
925.44          70.54           -136.24
929.25          70.42           -144.87
933.07          70.34           -153.14
936.91          70.22           -161.46
940.76          70.13           -169.75
944.63          70.00           -178.10
948.52          69.88           173.71
952.42          69.75           165.35
956.33          69.62           156.93
960.27          69.51           148.73
964.22          69.49           140.59
968.18          69.48           132.78
972.17          69.46           124.52
976.17          69.44           116.62
980.18          69.39           108.28
984.21          69.35           100.37
988.26          69.28           92.25
992.33          69.23           84.02
