Freq[Hz]        [dBSPL]         Phase[Deg]
23.58           74.34           -105.61
23.68           74.57           -101.82
23.78           74.83           -97.81
23.87           75.10           -93.61
23.97           75.35           -89.25
24.07           75.58           -84.77
24.17           75.76           -80.21
24.27           75.89           -75.63
24.37           75.95           -71.07
24.47           75.95           -66.58
24.57           75.89           -62.20
24.67           75.78           -57.96
24.77           75.60           -53.90
24.88           75.37           -50.04
24.98           75.07           -46.40
25.08           74.69           -42.99
25.18           74.23           -39.84
25.29           73.68           -36.94
25.39           73.02           -34.29
25.50           72.25           -31.89
25.60           71.36           -29.72
25.71           70.35           -27.78
25.81           69.25           -26.03
25.92           68.10           -24.45
26.02           66.94           -23.04
26.13           65.85           -21.78
26.24           64.91           -20.65
26.35           64.24           -19.65
26.45           63.93           -18.77
26.56           64.04           -18.01
26.67           64.56           -17.37
26.78           65.42           -16.85
26.89           66.53           -16.47
27.00           67.77           -16.24
27.11           69.09           -16.16
27.23           70.41           -16.26
27.34           71.71           -16.51
27.45           72.95           -16.92
27.56           74.11           -17.44
27.68           75.18           -18.02
27.79           76.14           -18.59
27.90           76.99           -19.09
28.02           77.72           -19.39
28.14           78.33           -19.39
28.25           78.83           -18.94
28.37           79.20           -17.90
28.48           79.47           -16.08
28.60           79.64           -13.30
28.72           79.72           -9.42
28.84           79.73           -4.30
28.96           79.66           2.14
29.07           79.52           9.91
29.19           79.31           19.02
29.31           79.01           29.37
29.43           78.61           40.84
29.56           78.09           53.26
29.68           77.45           66.39
29.80           76.65           79.93
29.92           75.70           93.53
30.04           74.57           106.79
30.17           73.28           119.33
30.29           71.85           130.78
30.42           70.34           140.77
30.54           68.83           149.00
30.67           67.45           155.23
30.79           66.34           159.29
30.92           65.63           161.06
31.05           65.36           160.51
31.18           65.45           157.65
31.30           65.75           152.59
31.43           66.11           145.49
31.56           66.46           136.55
31.69           66.75           126.01
31.82           66.96           114.14
31.95           67.11           101.23
32.08           67.18           87.52
32.22           67.21           73.24
32.35           67.18           58.57
32.48           67.09           43.64
32.62           66.94           28.58
32.75           66.72           13.44
32.88           66.41           -1.74
33.02           65.99           -16.93
33.16           65.44           -32.11
33.29           64.74           -47.25
33.43           63.93           -62.34
33.57           63.03           -77.32
33.70           62.09           -92.10
33.84           61.18           -106.54
33.98           60.36           -120.47
34.12           59.72           -133.67
34.26           59.30           -145.88
34.40           59.13           -156.86
34.54           59.20           -166.40
34.69           59.47           -174.32
34.83           59.89           179.51
34.97           60.43           175.19
35.12           61.02           172.73
35.26           61.64           172.06
35.41           62.25           173.04
35.55           62.83           175.43
35.70           63.37           178.93
35.84           63.84           -176.79
35.99           64.24           -172.06
36.14           64.58           -167.18
36.29           64.86           -162.47
36.44           65.09           -158.21
36.59           65.27           -154.63
36.74           65.39           -151.87
36.89           65.48           -149.97
37.04           65.53           -148.88
37.19           65.54           -148.47
37.35           65.52           -148.60
37.50           65.47           -149.13
37.65           65.40           -149.87
37.81           65.31           -150.66
37.97           65.22           -151.31
38.12           65.15           -151.69
38.28           65.10           -151.76
38.44           65.09           -151.56
38.59           65.11           -151.21
38.75           65.16           -150.85
38.91           65.24           -150.61
39.07           65.34           -150.64
39.23           65.45           -151.06
39.39           65.57           -152.03
39.56           65.69           -153.67
39.72           65.81           -156.02
39.88           65.92           -159.03
40.05           66.03           -162.59
40.21           66.14           -166.56
40.38           66.24           -170.82
40.54           66.33           -175.21
40.71           66.40           -179.58
40.88           66.46           176.22
41.04           66.50           172.36
41.21           66.51           168.90
41.38           66.49           165.86
41.55           66.44           163.18
41.72           66.35           160.83
41.90           66.23           158.71
42.07           66.07           156.74
42.24           65.89           154.81
42.42           65.68           152.79
42.59           65.43           150.55
42.76           65.16           148.04
42.94           64.86           145.24
43.12           64.54           142.15
43.29           64.22           138.81
43.47           63.91           135.28
43.65           63.65           131.63
43.83           63.47           127.97
44.01           63.42           124.44
44.19           63.53           121.13
44.37           63.79           118.13
44.56           64.17           115.49
44.74           64.65           113.23
44.92           65.18           111.35
45.11           65.74           109.82
45.29           66.29           108.59
45.48           66.82           107.57
45.67           67.33           106.67
45.86           67.79           105.81
46.04           68.20           104.93
46.23           68.57           103.97
46.42           68.90           102.93
46.61           69.18           101.78
46.81           69.41           100.54
47.00           69.60           99.24
47.19           69.75           97.91
47.39           69.87           96.58
47.58           69.95           95.28
47.78           70.00           94.00
47.97           70.02           92.75
48.17           70.02           91.52
48.37           70.00           90.26
48.57           69.98           88.95
48.77           69.96           87.56
48.97           69.95           86.07
49.17           69.95           84.48
49.37           69.98           82.81
49.58           70.02           81.07
49.78           70.09           79.31
49.98           70.16           77.58
50.19           70.24           75.93
50.40           70.32           74.39
50.60           70.40           72.95
50.81           70.48           71.61
51.02           70.55           70.34
51.23           70.61           69.11
51.44           70.67           67.85
51.65           70.73           66.53
51.86           70.77           65.14
52.08           70.82           63.67
52.29           70.85           62.14
52.51           70.88           60.55
52.72           70.91           58.95
52.94           70.95           57.36
53.16           70.99           55.79
53.38           71.05           54.21
53.60           71.13           52.62
53.82           71.23           51.00
54.04           71.36           49.34
54.26           71.51           47.64
54.48           71.69           45.93
54.71           71.89           44.25
54.93           72.10           42.68
55.16           72.32           41.26
55.39           72.52           40.04
55.61           72.71           39.05
55.84           72.86           38.30
56.07           72.98           37.72
56.30           73.07           37.24
56.53           73.12           36.74
56.77           73.14           36.13
57.00           73.14           35.29
57.23           73.12           34.13
57.47           73.07           32.61
57.71           73.01           30.75
57.94           72.92           28.61
58.18           72.82           26.27
58.42           72.71           23.85
58.66           72.59           21.44
58.90           72.48           19.11
59.15           72.39           16.87
59.39           72.33           14.71
59.63           72.33           12.58
59.88           72.37           10.46
60.12           72.46           8.31
60.37           72.59           6.16
60.62           72.76           4.07
60.87           72.95           2.14
61.12           73.16           0.43
61.37           73.38           -0.98
61.62           73.61           -2.08
61.88           73.85           -2.92
62.13           74.08           -3.58
62.39           74.32           -4.19
62.64           74.56           -4.88
62.90           74.78           -5.73
63.16           74.99           -6.78
63.42           75.19           -8.05
63.68           75.38           -9.49
63.94           75.55           -11.01
64.21           75.72           -12.55
64.47           75.89           -14.06
64.74           76.05           -15.52
65.00           76.21           -16.96
65.27           76.37           -18.46
65.54           76.52           -20.10
65.81           76.67           -21.97
66.08           76.82           -24.12
66.35           76.96           -26.54
66.62           77.10           -29.19
66.90           77.24           -32.00
67.17           77.39           -34.87
67.45           77.55           -37.74
67.73           77.71           -40.57
68.00           77.87           -43.38
68.28           78.03           -46.22
68.56           78.18           -49.14
68.85           78.32           -52.19
69.13           78.44           -55.38
69.41           78.56           -58.69
69.70           78.66           -62.09
69.99           78.76           -65.50
70.27           78.87           -68.89
70.56           78.96           -72.24
70.85           79.05           -75.59
71.14           79.12           -78.97
71.44           79.15           -82.48
71.73           79.13           -86.16
72.03           79.07           -90.02
72.32           78.98           -94.04
72.62           78.86           -98.15
72.92           78.73           -102.24
73.22           78.60           -106.26
73.52           78.46           -110.16
73.82           78.33           -113.95
74.13           78.17           -117.69
74.43           77.99           -121.44
74.74           77.77           -125.22
75.04           77.50           -129.02
75.35           77.19           -132.80
75.66           76.86           -136.45
75.97           76.53           -139.91
76.29           76.22           -143.12
76.60           75.94           -146.11
76.92           75.68           -148.93
77.23           75.42           -151.68
77.55           75.14           -154.42
77.87           74.83           -157.15
78.19           74.46           -159.80
78.51           74.04           -162.22
78.83           73.58           -164.26
79.16           73.10           -165.86
79.48           72.62           -167.05
79.81           72.15           -167.98
80.14           71.70           -168.86
80.47           71.27           -169.85
80.80           70.85           -170.97
81.13           70.42           -172.15
81.47           69.97           -173.19
81.80           69.51           -173.94
82.14           69.04           -174.31
82.47           68.57           -174.39
82.81           68.13           -174.40
83.15           67.72           -174.53
83.50           67.35           -174.92
83.84           67.03           -175.53
84.19           66.73           -176.13
84.53           66.44           -176.46
84.88           66.14           -176.30
85.23           65.80           -175.54
85.58           65.43           -174.34
85.93           65.05           -172.97
86.28           64.69           -171.73
86.64           64.39           -170.89
87.00           64.19           -170.60
87.35           64.09           -170.78
87.71           64.05           -171.19
88.07           64.05           -171.39
88.44           64.04           -170.91
88.80           64.03           -169.52
89.16           64.00           -167.39
89.53           64.00           -165.12
89.90           64.03           -163.57
90.27           64.12           -163.38
90.64           64.25           -164.62
91.01           64.39           -166.88
91.39           64.53           -169.32
91.76           64.64           -171.30
92.14           64.73           -172.57
92.52           64.81           -173.32
92.90           64.91           -174.03
93.28           65.04           -175.18
93.67           65.21           -177.13
94.05           65.42           179.93
94.44           65.64           175.99
94.83           65.85           171.30
95.22           66.03           166.37
95.61           66.16           161.91
96.00           66.26           158.49
96.40           66.32           156.22
96.79           66.37           154.81
97.19           66.44           153.53
97.59           66.52           151.81
97.99           66.60           149.42
98.40           66.65           146.52
98.80           66.62           143.55
99.21           66.51           140.86
99.62           66.33           138.65
100.03          66.08           136.93
100.44          65.81           135.51
100.85          65.55           134.18
101.26          65.31           132.65
101.68          65.11           130.69
102.10          64.95           128.20
102.52          64.83           125.13
102.94          64.70           121.59
103.36          64.55           117.71
103.79          64.38           113.65
104.22          64.19           109.54
104.65          64.05           105.47
105.08          64.00           101.50
105.51          64.03           97.64
105.94          64.13           93.84
106.38          64.23           89.97
106.82          64.32           85.92
107.25          64.37           81.63
107.70          64.38           77.17
108.14          64.36           72.65
108.58          64.35           68.17
109.03          64.37           63.75
109.48          64.42           59.35
109.93          64.48           54.88
110.38          64.54           50.28
110.84          64.60           45.52
111.29          64.68           40.67
111.75          64.78           35.79
112.21          64.88           30.90
112.67          64.95           25.97
113.13          64.95           20.96
113.60          64.92           15.79
114.07          64.90           10.33
114.54          64.95           4.47
115.01          65.09           -1.79
115.48          65.26           -8.25
115.95          65.41           -14.68
116.43          65.52           -20.93
116.91          65.63           -26.93
117.39          65.77           -32.75
117.87          65.95           -38.50
118.36          66.14           -44.35
118.85          66.30           -50.44
119.33          66.44           -56.82
119.83          66.60           -63.46
120.32          66.82           -70.27
120.81          67.08           -77.09
121.31          67.35           -83.70
121.81          67.59           -89.91
122.31          67.79           -95.68
122.81          67.96           -101.10
123.32          68.13           -106.36
123.83          68.30           -111.61
124.34          68.47           -116.93
124.85          68.63           -122.26
125.36          68.77           -127.46
125.88          68.90           -132.39
126.39          69.05           -137.03
126.91          69.19           -141.50
127.44          69.32           -145.96
127.96          69.42           -150.49
128.49          69.52           -155.02
129.01          69.62           -159.49
129.55          69.70           -163.87
130.08          69.75           -168.21
130.61          69.77           -172.58
131.15          69.78           -176.98
131.69          69.79           178.65
132.23          69.82           174.42
132.78          69.83           170.32
133.32          69.80           166.27
133.87          69.73           162.18
134.42          69.65           158.05
134.97          69.57           154.00
135.53          69.48           150.11
136.09          69.38           146.39
136.65          69.25           142.74
137.21          69.09           139.08
137.77          68.92           135.38
138.34          68.76           131.63
138.91          68.61           127.84
139.48          68.44           124.07
140.05          68.25           120.43
140.63          68.04           117.03
141.21          67.84           114.00
141.79          67.65           111.34
142.37          67.46           108.79
142.96          67.23           105.96
143.55          66.96           102.78
144.14          66.70           99.57
144.73          66.48           96.65
145.32          66.31           94.02
145.92          66.12           91.53
146.52          65.91           89.12
147.13          65.69           86.88
147.73          65.49           84.86
148.34          65.29           83.01
148.95          65.05           81.23
149.56          64.78           79.40
150.18          64.49           77.43
150.79          64.24           75.34
151.41          64.03           73.35
152.04          63.86           71.80
152.66          63.69           70.83
153.29          63.51           70.10
153.92          63.28           69.12
154.55          63.04           67.71
155.19          62.80           66.11
155.83          62.58           64.73
156.47          62.36           63.76
157.11          62.15           63.25
157.76          61.97           63.07
158.41          61.82           62.89
159.06          61.67           62.41
159.71          61.53           61.58
160.37          61.40           60.55
161.03          61.32           59.63
161.69          61.29           58.96
162.36          61.25           58.31
163.03          61.15           57.28
163.70          61.00           56.10
164.37          60.90           55.32
165.05          60.89           54.93
165.72          60.93           54.35
166.41          60.96           53.32
167.09          61.01           52.15
167.78          61.08           51.06
168.47          61.12           49.93
169.16          61.12           48.80
169.86          61.11           47.99
170.56          61.15           47.70
171.26          61.20           47.73
171.96          61.21           47.45
172.67          61.25           46.07
173.38          61.33           44.44
174.09          61.36           45.48
174.81          61.29           49.73
175.53          61.13           52.92
176.25          61.04           52.26
176.97          61.10           50.05
177.70          61.18           48.48
178.43          61.24           47.07
179.17          61.31           45.45
179.90          61.43           44.09
180.64          61.55           42.84
181.39          61.58           41.04
182.13          61.55           38.45
182.88          61.56           35.69
183.63          61.65           33.91
184.39          61.79           32.77
185.15          61.98           29.30
185.91          62.16           22.51
186.67          62.32           16.54
187.44          62.47           14.46
188.21          62.54           14.08
188.99          62.52           12.83
189.76          62.48           10.88
190.55          62.48           8.88
191.33          62.49           6.85
192.12          62.49           4.72
192.91          62.54           2.69
193.70          62.62           1.04
194.50          62.65           -0.17
195.30          62.61           -1.42
196.10          62.56           -3.18
196.91          62.52           -5.09
197.72          62.52           -6.68
198.53          62.45           -8.03
199.35          62.29           -9.45
200.17          62.13           -11.24
200.99          62.09           -13.14
201.82          62.10           -14.51
202.65          62.06           -15.33
203.48          61.93           -16.11
204.32          61.75           -17.05
205.16          61.56           -17.70
206.00          61.43           -17.72
206.85          61.42           -17.57
207.70          61.48           -17.33
208.55          61.54           -16.74
209.41          61.60           -16.39
210.27          61.70           -16.91
211.14          61.89           -17.70
212.01          62.14           -18.23
212.88          62.43           -18.98
213.75          62.76           -20.22
214.63          63.11           -21.76
215.52          63.44           -23.45
216.40          63.74           -25.22
217.29          64.05           -27.12
218.19          64.36           -29.51
219.08          64.60           -32.76
219.99          64.77           -36.47
220.89          64.90           -40.25
221.80          65.01           -44.14
222.71          65.10           -47.99
223.63          65.17           -51.38
224.55          65.21           -54.51
225.47          65.21           -57.86
226.40          65.17           -60.85
227.33          65.10           -63.20
228.26          64.99           -65.57
229.20          64.84           -68.20
230.15          64.70           -70.94
231.09          64.55           -73.56
232.04          64.42           -75.81
233.00          64.28           -77.65
233.96          64.13           -79.33
234.92          64.01           -81.04
235.88          63.95           -82.73
236.86          63.90           -84.32
237.83          63.80           -85.85
238.81          63.75           -87.42
239.79          63.77           -89.04
240.78          63.84           -90.80
241.77          63.89           -92.91
242.76          63.95           -95.26
243.76          64.04           -97.54
244.76          64.15           -99.56
245.77          64.30           -101.37
246.78          64.42           -103.47
247.80          64.50           -106.09
248.81          64.57           -108.74
249.84          64.62           -111.40
250.87          64.63           -114.26
251.90          64.70           -117.28
252.93          64.82           -120.26
253.97          64.88           -123.37
255.02          64.88           -126.45
256.07          64.87           -129.26
257.12          64.83           -131.99
258.18          64.81           -134.61
259.24          64.85           -137.25
260.31          64.84           -140.33
261.38          64.76           -143.65
262.45          64.66           -146.96
263.53          64.61           -150.09
264.62          64.56           -152.96
265.70          64.48           -155.75
266.80          64.35           -158.38
267.90          64.14           -160.63
269.00          63.87           -162.82
270.10          63.64           -165.57
271.21          63.49           -168.28
272.33          63.31           -170.59
273.45          63.12           -172.56
274.58          62.84           -174.37
275.70          62.48           -176.07
276.84          62.18           -176.84
277.98          61.91           -177.56
279.12          61.72           -178.88
280.27          61.51           -179.54
281.42          61.26           -179.99
282.58          61.16           179.34
283.74          61.27           178.78
284.91          61.38           178.47
286.08          61.48           177.79
287.26          61.74           177.55
288.44          61.91           177.64
289.63          62.11           176.98
290.82          62.53           175.11
292.01          62.95           172.95
293.21          63.29           171.58
294.42          63.59           169.46
295.63          63.95           167.37
296.85          64.27           166.13
298.07          64.55           164.03
299.29          64.90           161.13
300.53          65.26           158.35
301.76          65.51           155.12
303.00          65.84           151.42
304.25          66.16           148.14
305.50          66.44           144.70
306.76          66.68           140.76
308.02          66.83           137.17
309.29          66.95           134.32
310.56          67.18           131.40
311.84          67.36           127.50
313.12          67.52           123.62
314.41          67.70           119.72
315.70          67.85           115.39
317.00          68.00           111.10
318.30          68.11           107.10
319.61          68.16           102.90
320.93          68.25           98.80
322.25          68.33           94.86
323.57          68.36           90.70
324.90          68.38           86.65
326.24          68.42           82.75
327.58          68.51           78.35
328.93          68.61           74.17
330.28          68.55           70.31
331.64          68.56           66.33
333.00          68.58           62.52
334.37          68.56           58.46
335.75          68.52           54.51
337.13          68.51           50.69
338.52          68.50           46.51
339.91          68.53           42.81
341.31          68.48           39.24
342.71          68.41           35.41
344.12          68.37           31.78
345.54          68.31           27.73
346.96          68.27           23.57
348.38          68.18           19.63
349.82          68.06           15.87
351.26          68.03           11.56
352.70          67.96           7.80
354.15          67.85           3.40
355.61          67.76           -0.40
357.07          67.65           -4.05
358.54          67.51           -7.95
360.02          67.36           -11.27
361.50          67.24           -15.52
362.98          67.20           -19.78
364.48          67.12           -23.50
365.98          67.04           -27.22
367.48          66.92           -30.44
368.99          66.77           -33.79
370.51          66.68           -36.97
372.03          66.57           -40.14
373.56          66.43           -43.19
375.10          66.34           -46.54
376.64          66.24           -49.05
378.19          66.10           -52.19
379.75          66.00           -55.80
381.31          65.94           -58.95
382.88          65.83           -62.12
384.45          65.69           -65.21
386.04          65.53           -68.09
387.62          65.33           -70.69
389.22          65.16           -73.41
390.82          65.08           -76.62
392.43          64.98           -79.94
394.04          64.88           -83.05
395.66          64.78           -86.04
397.29          64.74           -88.73
398.92          64.61           -91.97
400.56          64.60           -96.01
402.21          64.57           -99.57
403.87          64.52           -102.32
405.53          64.42           -106.15
407.20          64.28           -110.46
408.87          64.30           -113.76
410.55          64.21           -116.26
412.24          64.22           -120.17
413.94          64.15           -124.45
415.64          64.20           -128.22
417.35          64.15           -131.03
419.07          64.10           -135.25
420.79          64.01           -138.73
422.52          63.94           -143.03
424.26          63.79           -146.19
426.00          63.77           -149.03
427.76          63.63           -152.67
429.51          63.59           -156.35
431.28          63.50           -158.69
433.06          63.53           -161.01
434.84          63.33           -164.00
436.63          63.27           -168.01
438.42          63.12           -170.83
440.22          63.13           -173.28
442.04          62.98           -175.93
443.85          63.01           -179.01
445.68          63.02           178.82
447.51          63.03           175.21
449.35          63.04           172.74
451.20          63.15           169.51
453.06          63.10           166.26
454.92          63.20           163.64
456.79          63.23           160.31
458.67          63.37           156.49
460.56          63.58           153.22
462.45          63.76           149.94
464.35          64.01           146.40
466.26          64.20           142.53
468.18          64.29           138.33
470.11          64.54           134.33
472.04          64.63           129.60
473.98          64.77           125.62
475.93          64.87           121.75
477.89          64.95           117.20
479.86          65.00           112.70
481.83          65.03           108.21
483.81          65.03           103.20
485.80          65.08           98.58
487.80          65.10           93.68
489.81          65.11           88.75
491.82          65.06           83.69
493.85          64.96           79.26
495.88          64.94           74.82
497.92          64.95           70.16
499.96          64.80           65.55
502.02          64.71           61.60
504.09          64.61           57.37
506.16          64.52           53.40
508.24          64.55           49.09
510.33          64.53           44.98
512.43          64.49           41.16
514.54          64.51           38.03
516.66          64.48           34.42
518.78          64.47           31.73
520.91          64.45           27.98
523.06          64.54           25.64
525.21          64.55           22.30
527.37          64.62           19.12
529.54          64.70           15.99
531.72          64.82           13.08
533.90          64.98           9.66
536.10          65.22           6.00
538.30          65.41           2.27
540.52          65.51           -0.88
542.74          65.70           -4.30
544.97          65.93           -8.21
547.22          66.20           -12.51
549.47          66.43           -16.57
551.73          66.77           -21.53
554.00          66.96           -26.45
556.28          67.12           -32.13
558.56          67.38           -37.35
560.86          67.54           -43.29
563.17          67.70           -48.86
565.48          67.85           -54.94
567.81          67.97           -60.89
570.15          68.01           -66.39
572.49          68.08           -72.45
574.85          68.16           -78.20
577.21          68.23           -84.58
579.59          68.29           -90.98
581.97          68.32           -96.98
584.36          68.30           -102.80
586.77          68.21           -108.91
589.18          68.20           -114.55
591.60          68.18           -120.75
594.04          68.09           -126.53
596.48          68.06           -132.21
598.93          67.98           -137.83
601.40          67.92           -143.33
603.87          67.87           -148.77
606.36          67.86           -154.94
608.85          67.82           -160.73
611.35          67.78           -166.57
613.87          67.74           -171.56
616.39          67.70           -176.70
618.93          67.65           177.60
621.47          67.66           172.19
624.03          67.70           166.85
626.60          67.74           161.72
629.18          67.79           156.48
631.76          67.89           150.85
634.36          67.94           145.68
636.97          68.05           139.96
639.59          68.14           133.78
642.22          68.22           127.68
644.86          68.29           121.65
647.52          68.39           115.39
650.18          68.45           108.83
652.85          68.48           101.90
655.54          68.50           95.13
658.24          68.50           88.32
660.94          68.53           81.20
663.66          68.46           74.28
666.39          68.38           66.98
669.13          68.26           59.77
671.89          68.09           52.87
674.65          67.89           45.99
677.42          67.68           39.44
680.21          67.45           33.98
683.01          67.18           28.39
685.82          66.90           23.20
688.64          66.60           18.44
691.47          66.31           14.15
694.32          66.10           10.02
697.17          65.96           6.20
700.04          65.88           2.82
702.92          65.75           -0.67
705.81          65.81           -4.15
708.71          65.94           -7.63
711.63          66.15           -10.91
714.56          66.37           -14.64
717.50          66.68           -18.88
720.45          67.03           -22.93
723.41          67.33           -27.74
726.39          67.65           -32.98
729.37          67.98           -38.41
732.37          68.28           -44.40
735.39          68.56           -51.01
738.41          68.81           -57.75
741.45          69.01           -64.40
744.50          69.21           -71.45
747.56          69.44           -78.80
750.64          69.61           -86.24
753.72          69.73           -93.73
756.82          69.82           -101.16
759.94          69.92           -108.63
763.06          70.04           -115.89
766.20          70.10           -123.58
769.35          70.23           -131.36
772.52          70.38           -138.62
775.69          70.46           -146.25
778.89          70.57           -153.65
782.09          70.69           -161.16
785.31          70.79           -168.87
788.54          70.93           -176.78
791.78          71.04           175.23
795.04          71.07           167.30
798.31          71.17           159.40
801.59          71.28           151.56
804.89          71.38           143.34
808.20          71.46           135.13
811.52          71.54           126.80
814.86          71.59           118.48
818.21          71.58           110.33
821.58          71.54           101.86
824.96          71.54           93.65
828.35          71.50           85.67
831.76          71.47           77.54
835.18          71.44           69.50
838.62          71.39           61.41
842.06          71.34           53.49
845.53          71.32           45.68
849.01          71.29           37.93
852.50          71.26           30.24
856.01          71.23           22.61
859.53          71.25           15.13
863.06          71.22           7.66
866.61          71.22           0.06
870.18          71.26           -7.82
873.76          71.28           -15.68
877.35          71.32           -23.90
880.96          71.35           -32.43
884.58          71.37           -40.67
888.22          71.38           -48.84
891.87          71.36           -57.40
895.54          71.33           -66.08
899.23          71.28           -74.68
902.93          71.22           -83.43
906.64          71.12           -92.30
910.37          71.05           -101.19
914.11          70.93           -110.05
917.87          70.83           -118.96
921.65          70.76           -127.80
925.44          70.63           -136.38
929.25          70.50           -144.90
933.07          70.33           -153.36
936.91          70.21           -161.41
940.76          70.04           -169.99
944.63          69.88           -178.46
948.52          69.72           173.31
