Freq[Hz]        [dBSPL]         Phase[Deg]
17.99           95.28           -41.81
18.06           95.15           -48.82
18.13           95.00           -56.45
18.21           94.83           -64.56
18.28           94.63           -73.03
18.36           94.42           -81.71
18.43           94.18           -90.45
18.51           93.91           -99.10
18.59           93.63           -107.53
18.66           93.32           -115.58
18.74           92.98           -123.14
18.82           92.62           -130.09
18.89           92.24           -136.34
18.97           91.83           -141.81
19.05           91.40           -146.43
19.13           90.95           -150.15
19.21           90.48           -152.94
19.29           89.98           -154.78
19.37           89.47           -155.66
19.44           88.94           -155.61
19.52           88.39           -154.65
19.61           87.83           -152.84
19.69           87.26           -150.24
19.77           86.69           -146.95
19.85           86.12           -143.04
19.93           85.56           -138.61
20.01           85.01           -133.76
20.09           84.48           -128.56
20.18           83.98           -123.11
20.26           83.51           -117.47
20.34           83.08           -111.72
20.43           82.70           -105.91
20.51           82.36           -100.10
20.59           82.08           -94.34
20.68           81.85           -88.67
20.76           81.67           -83.12
20.85           81.54           -77.71
20.94           81.46           -72.47
21.02           81.41           -67.39
21.11           81.40           -62.49
21.20           81.41           -57.75
21.28           81.43           -53.16
21.37           81.46           -48.70
21.46           81.50           -44.35
21.55           81.52           -40.11
21.63           81.54           -35.95
21.72           81.54           -31.87
21.81           81.53           -27.85
21.90           81.49           -23.90
21.99           81.44           -19.99
22.08           81.36           -16.13
22.17           81.25           -12.32
22.27           81.12           -8.55
22.36           80.96           -4.82
22.45           80.78           -1.15
22.54           80.56           2.46
22.63           80.33           6.01
22.73           80.06           9.48
22.82           79.78           12.87
22.91           79.48           16.15
23.01           79.17           19.32
23.10           78.84           22.38
23.20           78.51           25.30
23.29           78.17           28.10
23.39           77.84           30.76
23.49           77.50           33.28
23.58           77.17           35.66
23.68           76.84           37.91
23.78           76.52           40.03
23.87           76.21           42.02
23.97           75.92           43.90
24.07           75.63           45.67
24.17           75.35           47.34
24.27           75.09           48.93
24.37           74.83           50.45
24.47           74.57           51.91
24.57           74.33           53.30
24.67           74.09           54.61
24.77           73.85           55.83
24.88           73.62           56.93
24.98           73.40           57.88
25.08           73.18           58.66
25.18           72.97           59.20
25.29           72.78           59.47
25.39           72.59           59.39
25.50           72.42           58.90
25.60           72.27           57.92
25.71           72.14           56.37
25.81           72.04           54.17
25.92           71.97           51.28
26.02           71.94           47.66
26.13           71.95           43.31
26.24           72.01           38.26
26.35           72.11           32.54
26.45           72.25           26.24
26.56           72.44           19.47
26.67           72.67           12.34
26.78           72.93           5.02
26.89           73.24           -2.31
27.00           73.57           -9.42
27.11           73.92           -16.06
27.23           74.29           -22.00
27.34           74.67           -27.01
27.45           75.05           -30.90
27.56           75.43           -33.55
27.68           75.80           -34.86
27.79           76.15           -34.81
27.90           76.46           -33.42
28.02           76.75           -30.76
28.14           76.99           -26.96
28.25           77.19           -22.21
28.37           77.34           -16.75
28.48           77.43           -10.89
28.60           77.47           -4.97
28.72           77.45           0.65
28.84           77.38           5.63
28.96           77.24           9.66
29.07           77.05           12.46
29.19           76.81           13.85
29.31           76.50           13.69
29.43           76.13           11.90
29.56           75.69           8.46
29.68           75.18           3.42
29.80           74.59           -3.10
29.92           73.93           -10.93
30.04           73.20           -19.82
30.17           72.40           -29.51
30.29           71.54           -39.70
30.42           70.66           -50.11
30.54           69.78           -60.44
30.67           68.94           -70.48
30.79           68.17           -80.02
30.92           67.51           -88.90
31.05           66.99           -97.03
31.18           66.60           -104.32
31.30           66.36           -110.74
31.43           66.23           -116.31
31.56           66.20           -121.08
31.69           66.25           -125.11
31.82           66.33           -128.51
31.95           66.44           -131.40
32.08           66.56           -133.88
32.22           66.69           -136.03
32.35           66.81           -137.94
32.48           66.92           -139.66
32.62           67.01           -141.24
32.75           67.10           -142.69
32.88           67.17           -144.02
33.02           67.23           -145.24
33.16           67.28           -146.31
33.29           67.32           -147.21
33.43           67.36           -147.90
33.57           67.40           -148.34
33.70           67.45           -148.47
33.84           67.50           -148.28
33.98           67.57           -147.72
34.12           67.65           -146.78
34.26           67.75           -145.43
34.40           67.86           -143.67
34.54           67.98           -141.50
34.69           68.11           -138.96
34.83           68.25           -136.10
34.97           68.38           -132.98
35.12           68.51           -129.69
35.26           68.61           -126.33
35.41           68.70           -123.01
35.55           68.76           -119.88
35.70           68.78           -117.07
35.84           68.76           -114.71
35.99           68.70           -112.91
36.14           68.60           -111.75
36.29           68.46           -111.27
36.44           68.27           -111.48
36.59           68.04           -112.36
36.74           67.76           -113.84
36.89           67.43           -115.79
37.04           67.05           -118.06
37.19           66.62           -120.44
37.35           66.14           -122.77
37.50           65.60           -124.89
37.65           65.02           -126.67
37.81           64.40           -128.00
37.97           63.77           -128.81
38.12           63.14           -129.09
38.28           62.56           -128.87
38.44           62.04           -128.29
38.59           61.63           -127.53
38.75           61.36           -126.78
38.91           61.25           -126.24
39.07           61.32           -126.07
39.23           61.55           -126.47
39.39           61.92           -127.59
39.56           62.39           -129.58
39.72           62.92           -132.50
39.88           63.44           -136.34
40.05           63.94           -141.02
40.21           64.38           -146.42
40.38           64.76           -152.42
40.54           65.09           -158.85
40.71           65.37           -165.53
40.88           65.61           -172.25
41.04           65.82           -178.79
41.21           66.01           175.03
41.38           66.20           169.34
41.55           66.39           164.21
41.72           66.60           159.69
41.90           66.84           155.79
42.07           67.13           152.48
42.24           67.47           149.71
42.42           67.87           147.37
42.59           68.30           145.35
42.76           68.74           143.55
42.94           69.15           141.87
43.12           69.52           140.27
43.29           69.84           138.69
43.47           70.10           137.10
43.65           70.32           135.50
43.83           70.49           133.91
44.01           70.62           132.34
44.19           70.73           130.83
44.37           70.80           129.42
44.56           70.84           128.11
44.74           70.85           126.91
44.92           70.82           125.82
45.11           70.76           124.82
45.29           70.66           123.86
45.48           70.54           122.91
45.67           70.42           121.90
45.86           70.30           120.79
46.04           70.20           119.53
46.23           70.12           118.11
46.42           70.06           116.50
46.61           70.01           114.70
46.81           69.98           112.74
47.00           69.94           110.63
47.19           69.89           108.41
47.39           69.82           106.12
47.58           69.73           103.78
47.78           69.62           101.39
47.97           69.48           98.97
48.17           69.33           96.51
48.37           69.18           93.98
48.57           69.03           91.37
48.77           68.91           88.65
48.97           68.84           85.83
49.17           68.85           82.92
49.37           68.93           79.92
49.58           69.10           76.88
49.78           69.33           73.84
49.98           69.60           70.85
50.19           69.89           67.94
50.40           70.18           65.16
50.60           70.45           62.54
50.81           70.70           60.09
51.02           70.93           57.84
51.23           71.15           55.82
51.44           71.35           54.03
51.65           71.54           52.52
51.86           71.72           51.31
52.08           71.89           50.43
52.29           72.04           49.87
52.51           72.17           49.61
52.72           72.29           49.64
52.94           72.38           49.90
53.16           72.46           50.31
53.38           72.53           50.78
53.60           72.60           51.23
53.82           72.67           51.59
54.04           72.75           51.79
54.26           72.84           51.80
54.48           72.92           51.57
54.71           73.01           51.09
54.93           73.10           50.36
55.16           73.18           49.38
55.39           73.26           48.11
55.61           73.33           46.56
55.84           73.39           44.70
56.07           73.44           42.52
56.30           73.49           40.05
56.53           73.55           37.30
56.77           73.63           34.35
57.00           73.72           31.30
57.23           73.85           28.26
57.47           74.00           25.34
57.71           74.18           22.60
57.94           74.38           20.10
58.18           74.59           17.86
58.42           74.79           15.84
58.66           74.97           14.01
58.90           75.12           12.33
59.15           75.25           10.79
59.39           75.35           9.40
59.63           75.44           8.16
59.88           75.51           7.10
60.12           75.58           6.22
60.37           75.65           5.50
60.62           75.71           4.88
60.87           75.78           4.28
61.12           75.85           3.64
61.37           75.91           2.92
61.62           75.96           2.09
61.88           76.01           1.15
62.13           76.05           0.13
62.39           76.11           -0.94
62.64           76.19           -2.04
62.90           76.27           -3.20
63.16           76.37           -4.42
63.42           76.48           -5.76
63.68           76.58           -7.24
63.94           76.68           -8.89
64.21           76.77           -10.70
64.47           76.85           -12.67
64.74           76.93           -14.77
65.00           76.99           -16.97
65.27           77.06           -19.27
65.54           77.13           -21.65
65.81           77.22           -24.09
66.08           77.32           -26.58
66.35           77.44           -29.09
66.62           77.58           -31.57
66.90           77.75           -33.99
67.17           77.93           -36.29
67.45           78.12           -38.48
67.73           78.32           -40.58
68.00           78.52           -42.63
68.28           78.71           -44.71
68.56           78.90           -46.92
68.85           79.07           -49.32
69.13           79.23           -51.94
69.41           79.36           -54.79
69.70           79.48           -57.83
69.99           79.58           -61.03
70.27           79.66           -64.32
70.56           79.72           -67.70
70.85           79.77           -71.16
71.14           79.81           -74.72
71.44           79.85           -78.42
71.73           79.89           -82.30
72.03           79.94           -86.33
72.32           79.99           -90.49
72.62           80.03           -94.73
72.92           80.03           -98.96
73.22           80.00           -103.12
73.52           79.94           -107.17
73.82           79.84           -111.07
74.13           79.73           -114.82
74.43           79.61           -118.45
74.74           79.48           -121.98
75.04           79.34           -125.45
75.35           79.17           -128.91
75.66           78.97           -132.38
75.97           78.71           -135.90
76.29           78.38           -139.42
76.60           77.99           -142.92
76.92           77.52           -146.33
77.23           77.01           -149.58
77.55           76.48           -152.64
77.87           75.96           -155.50
78.19           75.48           -158.19
78.51           75.02           -160.75
78.83           74.57           -163.25
79.16           74.11           -165.68
79.48           73.63           -168.05
79.81           73.13           -170.27
80.14           72.62           -172.26
80.47           72.15           -173.91
80.80           71.73           -175.11
81.13           71.37           -175.83
81.47           71.05           -176.06
81.80           70.74           -175.87
82.14           70.44           -175.42
82.47           70.12           -174.91
82.81           69.79           -174.54
83.15           69.43           -174.45
83.50           69.05           -174.64
83.84           68.66           -175.05
84.19           68.25           -175.53
84.53           67.85           -175.94
84.88           67.46           -176.21
85.23           67.13           -176.33
85.58           66.85           -176.34
85.93           66.63           -176.29
86.28           66.48           -176.23
86.64           66.42           -176.15
87.00           66.43           -176.02
87.35           66.51           -175.75
87.71           66.64           -175.25
88.07           66.79           -174.40
88.44           66.96           -173.21
88.80           67.13           -171.78
89.16           67.28           -170.31
89.53           67.39           -169.10
89.90           67.44           -168.45
90.27           67.40           -168.57
90.64           67.26           -169.52
91.01           67.05           -171.22
91.39           66.83           -173.48
91.76           66.67           -176.10
92.14           66.65           -178.94
92.52           66.79           178.11
92.90           67.04           175.12
93.28           67.32           172.19
93.67           67.57           169.39
94.05           67.77           166.80
94.44           67.92           164.46
94.83           68.03           162.40
95.22           68.11           160.63
95.61           68.17           159.09
96.00           68.22           157.75
96.40           68.26           156.54
96.79           68.30           155.39
97.19           68.31           154.20
97.59           68.29           152.92
97.99           68.21           151.52
98.40           68.06           149.99
98.80           67.88           148.36
99.21           67.71           146.59
99.62           67.55           144.60
100.03          67.38           142.31
100.44          67.18           139.64
100.85          66.96           136.54
101.26          66.75           133.02
101.68          66.56           129.14
102.10          66.40           125.07
102.52          66.29           120.97
102.94          66.25           117.04
103.36          66.30           113.35
103.79          66.42           109.96
104.22          66.53           106.85
104.65          66.54           103.91
105.08          66.43           100.97
105.51          66.23           97.79
105.94          66.00           94.21
106.38          65.82           90.19
106.82          65.73           85.74
107.25          65.72           80.97
107.70          65.77           76.08
108.14          65.86           71.35
108.58          66.00           67.02
109.03          66.17           63.16
109.48          66.35           59.60
109.93          66.46           56.06
110.38          66.45           52.26
110.84          66.37           47.96
111.29          66.27           43.00
111.75          66.18           37.37
112.21          66.14           31.21
112.67          66.16           24.72
113.13          66.34           18.10
113.60          66.71           11.61
114.07          67.19           5.53
114.54          67.61           0.01
115.01          67.88           -5.08
115.48          68.01           -10.16
115.95          68.03           -15.64
116.43          67.96           -21.68
116.91          67.88           -28.26
117.39          67.86           -35.19
117.87          67.94           -42.26
118.36          68.14           -49.19
118.85          68.43           -55.74
119.33          68.75           -61.78
119.83          69.01           -67.25
120.32          69.15           -72.27
120.81          69.14           -77.08
121.31          69.01           -82.10
121.81          68.89           -87.62
122.31          68.86           -93.67
122.81          68.96           -99.92
123.32          69.19           -105.98
123.83          69.51           -111.59
124.34          69.82           -116.61
124.85          70.05           -121.09
125.36          70.19           -125.20
125.88          70.23           -129.22
126.39          70.21           -133.47
126.91          70.17           -138.21
127.44          70.17           -143.52
127.96          70.26           -149.22
128.49          70.42           -154.89
129.01          70.61           -160.10
129.55          70.77           -164.65
130.08          70.88           -168.64
130.61          70.91           -172.40
131.15          70.86           -176.26
131.69          70.75           179.48
132.23          70.63           174.78
132.78          70.55           169.85
133.32          70.56           164.95
133.87          70.62           160.36
134.42          70.69           156.24
134.97          70.71           152.65
135.53          70.64           149.46
136.09          70.48           146.31
136.65          70.24           142.85
137.21          69.99           138.91
137.77          69.81           134.58
138.34          69.72           130.26
138.91          69.71           126.34
139.48          69.69           123.02
140.05          69.61           120.30
140.63          69.47           117.86
141.21          69.27           115.16
141.79          69.03           111.83
142.37          68.76           107.97
142.96          68.52           104.06
143.55          68.33           100.54
144.14          68.20           97.71
144.73          68.10           95.65
145.32          67.98           94.03
145.92          67.80           92.33
146.52          67.50           90.21
147.13          67.11           87.52
147.73          66.71           84.32
148.34          66.41           81.03
148.95          66.28           78.18
149.56          66.20           76.05
150.18          66.06           74.69
150.79          65.83           73.82
151.41          65.53           72.73
152.04          65.18           70.86
152.66          64.87           68.45
153.29          64.67           66.07
153.92          64.58           64.04
154.55          64.53           62.62
155.19          64.46           61.99
155.83          64.34           61.96
156.47          64.16           62.12
157.11          63.90           61.91
157.76          63.60           61.09
158.41          63.32           60.00
159.06          63.12           59.18
159.71          63.03           58.89
160.37          62.97           59.10
161.03          62.89           59.60
161.69          62.76           59.82
162.36          62.57           59.42
163.03          62.34           58.56
163.70          62.18           57.66
164.37          62.13           57.08
165.05          62.13           56.53
165.72          62.13           55.23
166.41          62.12           53.18
167.09          62.12           51.40
167.78          62.17           50.53
168.47          62.24           50.17
169.16          62.23           49.62
169.86          62.18           48.42
170.56          62.12           46.43
171.26          62.14           43.90
171.96          62.29           41.67
172.67          62.59           40.80
173.38          62.92           41.04
174.09          63.32           40.44
174.81          63.81           37.77
175.53          64.15           34.41
176.25          64.36           32.47
176.97          64.56           32.17
177.70          64.78           32.34
178.43          64.88           32.09
179.17          64.83           31.02
179.90          64.80           28.96
180.64          64.84           26.32
181.39          65.00           23.97
182.13          65.22           22.76
182.88          65.32           22.66
183.63          65.24           22.07
184.39          65.04           19.70
185.15          64.73           16.87
185.91          64.41           15.27
186.67          64.32           14.51
187.44          64.37           13.66
188.21          64.30           12.38
188.99          64.08           10.47
189.76          63.89           7.85
190.55          63.91           4.99
191.33          64.08           2.85
192.12          64.20           1.68
192.91          64.10           0.56
193.70          63.84           -1.28
194.50          63.68           -4.02
195.30          63.75           -6.83
196.10          63.87           -8.46
196.91          63.84           -9.00
197.72          63.59           -9.61
198.53          63.22           -11.34
199.35          63.03           -14.01
200.17          63.13           -16.22
200.99          63.22           -17.37
201.82          63.15           -17.95
202.65          62.90           -18.89
203.48          62.56           -20.70
204.32          62.31           -22.32
205.16          62.28           -22.55
206.00          62.29           -21.38
206.85          62.21           -19.90
207.70          62.02           -19.22
208.55          62.11           -19.38
209.41          62.54           -19.74
210.27          62.85           -19.77
211.14          63.04           -19.52
212.01          63.19           -19.55
212.88          63.50           -20.15
213.75          63.97           -21.21
214.63          64.33           -22.46
215.52          64.62           -23.59
216.40          64.92           -24.70
217.29          65.25           -26.52
218.19          65.54           -29.33
219.08          65.74           -32.98
219.99          65.88           -37.31
220.89          66.01           -41.29
221.80          66.10           -44.39
222.71          66.03           -47.51
223.63          65.98           -51.39
224.55          66.02           -55.53
225.47          66.11           -59.06
226.40          66.06           -61.98
227.33          65.82           -64.55
228.26          65.67           -67.53
229.20          65.61           -70.78
230.15          65.62           -72.72
231.09          65.50           -74.21
232.04          65.27           -76.60
233.00          65.16           -79.54
233.96          65.20           -81.45
234.92          65.20           -82.36
235.88          65.00           -83.85
236.86          64.93           -86.34
237.83          65.11           -88.74
238.81          65.22           -89.55
239.79          65.09           -90.27
240.78          64.92           -92.24
241.77          64.99           -94.75
242.76          65.19           -96.03
243.76          65.28           -96.51
244.76          65.19           -98.65
245.77          65.26           -101.37
246.78          65.47           -103.14
247.80          65.55           -104.47
248.81          65.48           -106.77
249.84          65.49           -109.92
250.87          65.71           -112.61
251.90          65.83           -114.28
252.93          65.76           -116.71
253.97          65.76           -120.40
255.02          65.89           -123.42
256.07          65.92           -125.69
257.12          65.91           -128.74
258.18          65.91           -132.52
259.24          65.92           -135.95
260.31          65.89           -139.00
261.38          65.82           -142.27
262.45          65.76           -145.54
263.53          65.70           -148.44
264.62          65.65           -151.17
265.70          65.59           -154.10
266.80          65.45           -156.82
267.90          65.27           -159.45
269.00          65.10           -162.08
270.10          64.97           -164.19
271.21          64.72           -166.15
272.33          64.55           -168.69
273.45          64.40           -171.39
274.58          64.18           -172.69
275.70          63.85           -173.55
276.84          63.64           -175.00
277.98          63.52           -176.63
279.12          63.33           -177.60
280.27          63.14           -179.06
281.42          63.20           179.45
282.58          63.24           178.95
283.74          63.16           178.06
284.91          63.31           176.28
286.08          63.67           175.91
287.26          63.73           175.95
288.44          63.85           174.27
289.63          64.17           172.78
290.82          64.50           173.45
292.01          64.70           173.02
293.21          65.04           170.04
294.42          65.45           168.71
295.63          65.66           167.56
296.85          65.94           164.86
298.07          66.35           162.65
299.29          66.61           160.83
300.53          66.85           157.65
301.76          67.18           154.64
303.00          67.41           151.89
304.25          67.59           148.32
305.50          67.84           144.67
306.76          68.02           141.46
308.02          68.18           137.91
309.29          68.40           133.53
310.56          68.52           128.80
311.84          68.71           125.42
313.12          68.88           121.61
314.41          68.99           117.54
315.70          69.12           113.72
317.00          69.19           109.84
318.30          69.26           105.50
319.61          69.37           101.74
320.93          69.42           97.73
322.25          69.47           93.60
323.57          69.58           89.95
324.90          69.57           85.79
326.24          69.61           81.36
327.58          69.70           77.73
328.93          69.67           73.46
330.28          69.77           69.14
331.64          69.77           65.45
333.00          69.70           61.22
334.37          69.77           57.23
335.75          69.71           53.64
337.13          69.71           48.99
338.52          69.78           45.55
339.91          69.66           41.89
341.31          69.65           37.68
342.71          69.62           34.10
344.12          69.49           29.93
345.54          69.52           26.03
346.96          69.51           22.14
348.38          69.41           18.32
349.82          69.31           14.25
351.26          69.24           10.43
352.70          69.09           6.36
354.15          69.11           2.27
355.61          68.96           -1.19
357.07          68.89           -5.57
358.54          68.83           -8.80
360.02          68.62           -12.95
361.50          68.61           -17.14
362.98          68.44           -20.32
364.48          68.35           -24.83
365.98          68.33           -27.94
367.48          68.12           -31.91
368.99          68.04           -35.21
370.51          67.91           -38.12
372.03          67.83           -41.65
373.56          67.66           -44.79
375.10          67.52           -48.42
376.64          67.39           -51.60
378.19          67.30           -54.96
379.75          67.20           -57.99
381.31          66.96           -61.54
382.88          66.98           -64.92
384.45          66.78           -67.36
386.04          66.72           -71.02
387.62          66.64           -73.08
389.22          66.34           -76.23
390.82          66.34           -79.17
392.43          66.17           -82.23
394.04          66.10           -85.89
395.66          65.98           -88.73
397.29          65.93           -92.09
398.92          65.93           -94.64
400.56          65.76           -97.83
402.21          65.71           -101.18
403.87          65.70           -103.92
405.53          65.72           -105.96
407.20          65.80           -108.23
408.87          65.66           -111.32
410.55          65.61           -114.92
412.24          65.48           -119.02
413.94          65.60           -122.71
415.64          65.40           -125.78
417.35          65.39           -129.50
419.07          65.28           -132.24
420.79          65.28           -135.40
422.52          65.14           -139.05
424.26          65.20           -142.45
426.00          65.01           -145.71
427.76          64.93           -149.05
429.51          64.74           -152.69
431.28          64.72           -156.36
433.06          64.28           -160.13
434.84          64.43           -163.17
436.63          64.27           -165.90
438.42          64.29           -168.26
440.22          64.14           -170.99
442.04          64.29           -173.52
443.85          64.31           -175.99
445.68          64.37           -178.47
447.51          64.44           178.88
449.35          64.46           176.20
451.20          64.53           173.01
453.06          64.68           170.22
454.92          64.91           167.52
456.79          65.11           164.03
458.67          65.23           160.64
460.56          65.49           157.37
462.45          65.57           153.69
464.35          65.81           150.02
466.26          66.01           146.09
468.18          66.27           142.37
470.11          66.44           137.53
472.04          66.59           133.44
473.98          66.83           127.92
475.93          66.93           122.88
477.89          67.12           118.48
479.86          67.15           113.70
481.83          67.27           108.89
483.81          67.38           103.54
485.80          67.43           99.04
487.80          67.43           93.85
489.81          67.41           88.32
491.82          67.45           83.20
493.85          67.43           78.74
495.88          67.37           73.87
497.92          67.27           69.17
499.96          67.22           64.78
502.02          67.12           60.00
504.09          67.03           56.25
506.16          66.96           51.95
508.24          66.84           47.43
510.33          66.83           43.84
512.43          66.81           39.54
514.54          66.68           36.08
516.66          66.69           32.74
518.78          66.70           28.97
520.91          66.62           26.28
523.06          66.65           22.64
525.21          66.71           18.96
527.37          66.78           15.53
529.54          66.96           12.44
531.72          67.07           9.31
533.90          67.28           5.93
536.10          67.47           1.91
538.30          67.72           -1.38
540.52          67.96           -5.12
542.74          68.17           -9.37
544.97          68.48           -13.10
547.22          68.80           -17.66
549.47          69.06           -22.38
551.73          69.31           -26.89
554.00          69.68           -32.31
556.28          69.97           -37.66
558.56          70.21           -43.11
560.86          70.42           -48.81
563.17          70.65           -55.25
565.48          70.82           -61.68
567.81          70.92           -68.16
570.15          71.03           -74.55
572.49          71.11           -81.11
574.85          71.22           -87.17
577.21          71.29           -93.65
579.59          71.31           -100.38
581.97          71.29           -106.82
584.36          71.29           -113.41
586.77          71.25           -120.05
589.18          71.14           -126.42
591.60          71.02           -132.13
594.04          70.90           -138.39
596.48          70.80           -144.30
598.93          70.63           -150.70
601.40          70.52           -156.36
603.87          70.45           -161.75
606.36          70.35           -167.44
608.85          70.28           -172.76
611.35          70.18           -178.22
613.87          70.11           176.35
616.39          70.04           171.09
618.93          70.01           165.76
621.47          70.03           160.51
624.03          70.07           155.28
626.60          70.12           149.92
629.18          70.22           144.05
631.76          70.35           138.50
634.36          70.40           132.56
636.97          70.52           127.15
639.59          70.64           120.97
642.22          70.74           114.76
644.86          70.84           108.32
647.52          70.93           101.42
650.18          70.99           94.27
652.85          71.05           87.27
655.54          71.06           79.79
658.24          71.04           72.43
660.94          70.97           64.89
663.66          70.91           57.44
666.39          70.80           49.72
669.13          70.65           42.22
671.89          70.45           35.15
674.65          70.27           28.07
677.42          70.01           21.13
680.21          69.68           14.65
683.01          69.37           8.57
685.82          68.98           3.41
688.64          68.57           -1.13
691.47          68.17           -5.05
694.32          67.78           -8.70
697.17          67.49           -12.00
700.04          67.31           -15.00
702.92          67.17           -18.19
705.81          67.18           -21.54
708.71          67.27           -24.68
711.63          67.46           -28.05
714.56          67.68           -31.68
717.50          67.96           -35.62
720.45          68.26           -39.91
723.41          68.59           -44.38
726.39          68.92           -49.20
729.37          69.20           -55.15
732.37          69.50           -61.83
735.39          69.74           -68.77
738.41          69.95           -76.03
741.45          70.07           -83.20
744.50          70.21           -90.85
747.56          70.30           -98.20
750.64          70.34           -105.75
753.72          70.42           -113.00
756.82          70.45           -120.31
759.94          70.47           -127.87
763.06          70.52           -135.11
766.20          70.57           -142.22
769.35          70.59           -149.77
772.52          70.61           -157.07
775.69          70.64           -164.07
778.89          70.63           -170.90
782.09          70.70           -178.04
785.31          70.74           174.74
788.54          70.82           167.31
791.78          70.86           159.83
795.04          70.94           152.35
798.31          71.01           144.93
801.59          71.01           137.27
804.89          71.05           129.52
808.20          71.06           121.84
811.52          71.06           114.26
814.86          71.05           106.77
818.21          71.00           99.18
821.58          70.95           91.55
824.96          70.97           83.99
828.35          70.94           76.76
831.76          70.92           69.65
835.18          70.87           62.23
838.62          70.83           55.09
842.06          70.81           47.93
845.53          70.76           40.81
849.01          70.77           33.93
852.50          70.77           26.96
856.01          70.79           20.18
859.53          70.87           13.46
863.06          70.92           6.50
866.61          70.98           -0.56
870.18          71.08           -7.75
873.76          71.18           -15.12
877.35          71.22           -22.37
880.96          71.31           -30.20
884.58          71.34           -37.90
888.22          71.42           -45.46
891.87          71.49           -53.19
895.54          71.56           -60.93
899.23          71.63           -68.81
902.93          71.69           -77.00
906.64          71.76           -84.88
910.37          71.82           -93.07
914.11          71.87           -101.36
917.87          71.92           -109.60
921.65          71.99           -117.92
925.44          72.05           -125.83
929.25          72.09           -134.12
933.07          72.15           -142.37
936.91          72.22           -150.40
940.76          72.31           -159.01
944.63          72.38           -167.43
948.52          72.48           -175.85
952.42          72.55           175.72
956.33          72.61           167.19
