Freq[Hz]        [dBSPL]         Phase[Deg]
988.26          69.08           92.25
992.33          69.05           84.29
996.41          69.00           75.91
1000.51         68.96           67.75
1004.62         68.96           60.09
1008.75         69.03           52.20
1012.90         69.11           43.79
1017.07         69.16           35.30
1021.25         69.25           27.11
1025.45         69.40           18.55
1029.67         69.51           9.61
1033.91         69.63           0.89
1038.16         69.78           -8.05
1042.43         69.89           -16.98
1046.72         69.99           -26.21
1051.02         70.12           -35.52
1055.35         70.23           -45.04
1059.69         70.33           -54.56
1064.05         70.41           -64.55
1068.42         70.49           -74.40
1072.82         70.54           -84.42
1077.23         70.59           -94.29
1081.66         70.62           -104.31
1086.11         70.71           -114.55
1090.58         70.73           -124.97
1095.06         70.81           -135.33
1099.57         70.81           -145.82
1104.09         70.86           -156.60
1108.63         70.90           -167.06
1113.19         70.91           -177.72
1117.77         70.91           171.22
1122.37         70.88           160.05
1126.99         70.87           149.21
1131.62         70.85           138.43
1136.28         70.79           127.17
1140.95         70.71           116.14
1145.64         70.59           104.98
1150.36         70.46           93.87
1155.09         70.29           83.06
1159.84         70.12           72.42
1164.61         69.92           61.97
1169.40         69.78           51.36
1174.21         69.54           41.27
1179.04         69.32           30.73
1183.89         69.09           20.49
1188.76         68.93           10.15
1193.65         68.70           0.50
1198.56         68.48           -9.58
1203.49         68.29           -19.26
1208.44         68.15           -28.84
1213.41         68.05           -38.26
1218.40         67.94           -47.54
1223.41         67.85           -56.86
1228.45         67.76           -66.42
1233.50         67.68           -76.27
1238.57         67.62           -86.13
1243.67         67.49           -95.80
1248.78         67.41           -105.50
1253.92         67.37           -115.30
1259.08         67.43           -125.19
1264.26         67.43           -134.68
1269.46         67.47           -144.78
1274.68         67.56           -154.76
1279.92         67.63           -164.78
1285.19         67.73           -175.27
1290.47         67.89           174.24
1295.78         68.06           163.46
1301.11         68.22           152.51
1306.46         68.38           141.62
1311.84         68.60           130.67
1317.23         68.74           119.35
1322.65         68.90           107.96
1328.09         69.07           96.31
1333.55         69.23           84.86
1339.04         69.35           73.35
1344.55         69.46           61.67
1350.08         69.60           49.73
1355.63         69.73           37.92
1361.21         69.87           25.76
1366.81         69.99           13.54
1372.43         70.11           1.13
1378.07         70.25           -11.42
1383.74         70.39           -24.16
1389.43         70.54           -37.25
1395.15         70.63           -50.34
1400.89         70.69           -63.41
1406.65         70.77           -76.35
1412.44         70.80           -89.55
1418.25         70.84           -102.63
1424.08         70.84           -115.88
1429.94         70.89           -129.03
1435.82         70.91           -142.21
1441.73         70.95           -155.60
1447.66         70.96           -169.31
1453.61         71.00           177.29
1459.59         70.99           163.63
1465.59         70.95           150.09
1471.62         70.91           136.52
1477.68         70.86           122.98
1483.75         70.82           109.56
1489.86         70.81           96.07
1495.98         70.79           82.22
1502.14         70.78           68.41
1508.32         70.78           54.55
1514.52         70.81           40.66
1520.75         70.80           26.51
1527.01         70.79           12.36
1533.29         70.73           -1.72
1539.59         70.67           -15.98
1545.93         70.58           -30.48
1552.29         70.46           -44.63
1558.67         70.39           -59.25
1565.08         70.24           -73.43
1571.52         70.06           -87.42
1577.98         69.91           -101.39
1584.47         69.70           -115.34
1590.99         69.54           -128.96
1597.54         69.41           -142.57
1604.11         69.29           -156.61
1610.71         69.13           -170.76
1617.33         68.93           175.01
1623.98         68.72           160.67
1630.66         68.56           146.20
1637.37         68.37           131.98
1644.11         68.19           118.23
1650.87         68.06           104.44
1657.66         67.84           90.64
1664.48         67.73           77.29
1671.32         67.66           63.65
1678.20         67.59           49.82
1685.10         67.64           36.07
1692.03         67.61           22.07
1698.99         67.54           7.75
1705.98         67.41           -6.24
1713.00         67.29           -20.20
1720.05         67.24           -34.18
1727.12         67.14           -48.31
1734.22         67.11           -62.22
1741.36         67.12           -76.14
1748.52         67.12           -90.39
1755.71         67.14           -105.05
1762.93         67.19           -119.37
1770.19         67.28           -134.43
1777.47         67.33           -149.86
1784.78         67.37           -164.96
1792.12         67.40           179.61
1799.49         67.42           164.17
1806.89         67.44           148.71
1814.33         67.49           133.11
1821.79         67.55           117.47
1829.28         67.56           101.79
1836.81         67.61           86.19
1844.36         67.61           70.35
1851.95         67.60           54.15
1859.57         67.60           37.85
1867.22         67.57           21.68
1874.90         67.51           5.53
1882.61         67.41           -10.43
1890.35         67.33           -25.90
1898.13         67.26           -41.62
1905.93         67.10           -57.41
1913.77         67.02           -73.13
1921.65         66.99           -88.43
1929.55         66.98           -104.07
1937.49         67.05           -119.98
1945.46         67.16           -136.03
1953.46         67.21           -152.02
1961.49         67.34           -168.23
1969.56         67.48           175.52
1977.66         67.62           159.23
1985.80         67.77           142.64
1993.97         67.96           125.86
2002.17         68.11           108.74
2010.40         68.24           91.49
2018.67         68.36           73.85
2026.98         68.52           56.35
2035.32         68.62           38.50
2043.69         68.77           20.37
2052.09         68.86           2.07
2060.53         68.91           -16.22
2069.01         68.97           -34.52
2077.52         69.03           -52.95
2086.07         69.03           -71.17
2094.65         69.03           -89.57
2103.26         68.98           -108.19
2111.91         68.96           -126.33
2120.60         68.93           -144.85
2129.32         68.93           -163.44
2138.08         68.94           177.94
2146.88         68.94           159.32
2155.71         68.92           140.81
2164.57         68.91           122.65
2173.48         68.86           104.15
2182.42         68.80           85.90
2191.40         68.81           67.66
2200.41         68.76           49.29
2209.46         68.75           30.91
2218.55         68.75           12.16
2227.67         68.79           -6.07
2236.84         68.85           -24.66
2246.04         68.94           -43.63
2255.28         69.04           -62.49
2264.55         69.13           -81.52
2273.87         69.24           -100.85
2283.22         69.34           -120.54
2292.61         69.45           -140.57
2302.04         69.51           -161.00
2311.51         69.55           178.58
2321.02         69.55           158.54
2330.57         69.51           138.26
2340.15         69.50           118.12
2349.78         69.51           97.92
2359.44         69.52           78.02
2369.15         69.51           57.90
2378.89         69.54           37.85
2388.68         69.50           17.70
2398.51         69.50           -2.75
2408.37         69.45           -23.23
2418.28         69.38           -43.56
2428.22         69.34           -63.59
2438.21         69.28           -83.93
2448.24         69.30           -104.31
2458.31         69.33           -124.38
2468.42         69.41           -145.14
2478.58         69.52           -166.04
2488.77         69.63           172.62
2499.01         69.69           151.34
2509.29         69.77           129.94
2519.61         69.84           108.16
2529.97         69.89           86.29
2540.38         69.94           64.48
2550.83         69.96           42.74
2561.32         70.02           20.96
2571.86         70.06           -1.13
2582.44         70.11           -23.15
2593.06         70.16           -45.29
2603.73         70.21           -67.65
2614.44         70.23           -90.47
2625.19         70.25           -113.30
2635.99         70.22           -136.21
2646.83         70.20           -158.71
2657.72         70.20           178.67
2668.65         70.17           155.96
2679.63         70.17           133.27
2690.65         70.17           110.75
2701.72         70.20           88.17
2712.83         70.25           65.32
2723.99         70.30           42.29
2735.19         70.36           18.96
2746.44         70.42           -4.63
2757.74         70.51           -28.21
2769.08         70.53           -51.80
2780.47         70.57           -75.28
2791.91         70.64           -98.84
2803.39         70.70           -122.37
2814.93         70.75           -146.36
2826.50         70.82           -170.38
2838.13         70.89           165.22
2849.80         70.96           140.77
2861.53         71.01           115.92
2873.30         71.03           90.83
2885.12         71.04           65.58
2896.98         71.00           40.04
2908.90         70.98           14.85
2920.87         70.90           -10.37
2932.88         70.79           -35.47
2944.94         70.77           -60.60
2957.06         70.72           -85.88
2969.22         70.65           -111.56
2981.43         70.61           -137.11
2993.70         70.55           -162.57
3006.01         70.49           171.74
3018.38         70.41           146.10
3030.79         70.33           120.24
3043.26         70.23           94.40
3055.78         70.13           68.26
3068.35         70.03           42.37
3080.97         69.96           16.61
3093.64         69.82           -9.27
3106.36         69.75           -35.05
3119.14         69.75           -60.94
3131.97         69.64           -87.02
3144.86         69.58           -113.05
3157.79         69.53           -138.70
3170.78         69.51           -164.81
3183.82         69.48           168.80
3196.92         69.46           142.48
3210.07         69.41           115.94
3223.27         69.38           89.08
3236.53         69.36           62.35
3249.84         69.38           35.74
3263.21         69.41           8.74
3276.63         69.44           -18.09
3290.11         69.52           -45.15
3303.64         69.56           -72.50
3317.23         69.58           -100.18
3330.88         69.58           -127.99
3344.58         69.57           -155.83
3358.34         69.54           176.29
3372.15         69.52           148.52
3386.02         69.57           120.78
3399.95         69.64           92.74
3413.93         69.81           64.62
3427.98         69.88           36.42
3442.08         69.94           7.70
3456.24         70.04           -20.93
3470.45         70.11           -49.71
3484.73         70.22           -78.84
3499.06         70.29           -108.31
3513.45         70.37           -138.04
3527.91         70.41           -167.53
3542.42         70.52           162.79
3556.99         70.67           132.87
3571.62         70.81           102.43
3586.31         70.90           71.67
3601.06         70.95           40.73
3615.87         70.97           9.51
3630.75         70.93           -21.76
3645.68         70.90           -52.91
3660.68         70.87           -83.77
3675.74         70.78           -114.89
3690.85         70.72           -145.74
3706.04         70.63           -176.61
3721.28         70.60           152.76
3736.59         70.62           122.11
3751.96         70.67           90.91
3767.39         70.69           59.71
3782.89         70.68           28.26
3798.45         70.69           -3.16
3814.07         70.77           -34.70
3829.76         70.81           -66.42
3845.51         70.85           -98.17
3861.33         70.89           -130.14
3877.21         71.01           -161.98
3893.16         71.12           165.64
3909.18         71.31           132.99
3925.26         71.49           100.01
3941.40         71.64           66.73
3957.61         71.77           32.89
3973.89         71.83           -1.21
3990.24         71.87           -35.23
4006.65         71.91           -69.35
4023.13         71.93           -103.57
4039.68         71.97           -137.86
4056.30         71.98           -172.32
4072.98         72.03           153.06
4089.73         72.06           118.28
4106.56         72.08           83.65
4123.45         72.12           48.77
4140.41         72.17           13.84
4157.44         72.19           -21.64
4174.54         72.21           -57.33
4191.71         72.21           -92.91
4208.95         72.19           -128.50
4226.27         72.19           -164.27
4243.65         72.21           159.85
4261.11         72.19           123.67
4278.63         72.17           87.31
4296.23         72.15           51.00
4313.91         72.13           14.53
4331.65         72.10           -21.97
4349.47         72.04           -58.54
4367.36         72.03           -95.71
4385.32         71.98           -133.11
4403.36         71.96           -170.38
4421.47         71.91           152.45
4439.66         71.85           115.05
4457.92         71.81           77.47
4476.26         71.80           39.82
4494.67         71.81           2.13
4513.16         71.79           -35.82
4531.72         71.78           -74.24
4550.36         71.79           -112.76
4569.08         71.72           -151.71
4587.87         71.66           169.56
4606.75         71.63           130.90
4625.70         71.64           91.65
4644.72         71.63           52.69
4663.83         71.60           13.17
4683.01         71.53           -26.69
4702.27         71.43           -66.50
4721.62         71.37           -106.32
4741.04         71.29           -146.52
4760.54         71.19           173.23
4780.12         71.05           133.00
4799.78         70.94           92.72
4819.52         70.85           52.64
4839.35         70.76           12.31
4859.25         70.69           -27.80
4879.24         70.67           -68.60
4899.31         70.64           -109.78
4919.46         70.62           -150.87
4939.70         70.56           167.35
4960.02         70.45           125.67
4980.42         70.38           83.87
5000.91         70.30           42.09
5021.48         70.14           0.17
5042.13         70.06           -41.72
5062.87         69.96           -83.71
5083.70         69.89           -125.97
5104.61         69.85           -168.47
5125.60         69.82           148.80
5146.69         69.83           105.80
5167.86         69.85           62.25
5189.11         69.80           18.66
5210.46         69.71           -25.14
5231.89         69.58           -69.17
5253.41         69.45           -112.79
5275.02         69.40           -156.37
5296.72         69.33           159.97
5318.50         69.32           115.83
5340.38         69.35           71.41
5362.35         69.31           26.69
5384.41         69.35           -18.33
5406.55         69.41           -63.95
5428.79         69.39           -109.95
5451.12         69.34           -156.20
5473.54         69.22           157.69
5496.06         69.14           111.32
5518.67         69.02           65.18
5541.37         68.96           18.84
5564.16         68.87           -27.69
5587.05         68.84           -75.22
5610.03         68.77           -122.43
5633.10         68.71           -170.01
5656.28         68.61           142.11
5679.54         68.55           94.09
5702.90         68.43           45.91
5726.36         68.24           -2.14
5749.92         68.02           -49.91
5773.57         67.90           -97.99
5797.32         67.73           -145.53
5821.16         67.67           166.38
5845.11         67.55           117.72
5869.15         67.50           68.47
5893.29         67.39           19.21
5917.53         67.30           -30.14
5941.87         67.14           -79.03
5966.31         67.04           -128.69
5990.86         66.92           -178.86
6015.50         66.81           131.08
6040.24         66.68           80.93
6065.09         66.60           31.16
6090.03         66.52           -19.60
6115.08         66.48           -70.41
6140.24         66.37           -121.27
6165.49         66.38           -173.09
6190.86         66.27           135.09
6216.32         66.16           83.89
6241.89         66.07           32.20
6267.56         65.95           -19.61
6293.34         65.92           -71.98
6319.23         65.91           -125.02
6345.22         65.85           -178.28
6371.32         65.75           128.94
6397.53         65.71           75.91
6423.85         65.71           22.16
6450.27         65.79           -32.43
6476.80         65.83           -87.32
6503.44         65.77           -142.57
6530.19         65.73           161.36
6557.05         65.56           105.30
6584.03         65.47           49.20
6611.11         65.35           -7.26
6638.30         65.25           -63.62
6665.61         65.19           -120.90
6693.02         64.98           -178.07
6720.56         64.78           124.97
6748.20         64.58           68.24
6775.96         64.48           11.10
6803.83         64.40           -46.12
6831.81         64.26           -104.20
6859.92         63.94           -163.17
6888.13         63.67           139.10
6916.47         63.52           80.54
6944.92         63.44           22.01
6973.48         63.41           -37.38
7002.17         63.23           -97.94
7030.97         62.98           -159.62
7059.89         62.73           137.94
7088.93         62.31           92.58
7118.09         62.08           55.73
7147.37         61.87           17.84
7176.77         61.67           -22.09
7206.29         61.35           -78.65
7235.93         60.87           -138.52
7265.69         60.34           153.20
7295.58         60.03           96.54
7325.59         59.58           39.82
7355.72         58.95           -44.05
7385.98         58.19           -150.00
7416.36         57.42           130.67
7446.86         56.93           34.39
7477.49         56.71           -44.48
7508.25         56.53           -115.06
7539.13         56.80           154.72
7570.15         57.16           55.96
7601.28         57.28           -44.01
7632.55         57.43           -141.23
7663.94         57.58           143.85
7695.47         57.72           88.13
7727.12         58.24           41.37
7758.91         58.69           -17.26
7790.82         59.10           -78.53
7822.87         59.50           -112.31
7855.05         59.74           -120.24
7887.36         59.98           -135.36
7919.80         60.22           -132.98
7952.38         60.38           -148.06
7985.09         60.47           -172.11
8017.93         60.48           167.26
8050.91         60.57           145.39
8084.03         60.79           124.50
8117.28         61.09           101.95
8150.67         61.23           71.63
8184.20         61.38           1.16
8217.86         61.39           -69.89
8251.66         61.42           -140.57
8285.60         61.43           149.52
8319.68         61.46           78.73
8353.91         61.53           2.57
8388.27         61.63           -91.91
8422.77         61.74           172.41
8457.42         61.96           76.13
8492.21         62.07           -19.57
8527.14         62.30           -116.84
8562.21         62.38           145.96
8597.43         62.50           48.73
8632.79         62.53           -48.96
8668.30         62.62           -147.54
8703.96         62.72           138.19
8739.76         62.96           62.94
8775.71         63.11           -12.29
8811.81         63.40           -87.95
8848.05         63.55           -164.22
8884.45         63.75           120.08
8920.99         63.91           42.47
8957.69         64.00           -34.50
8994.54         64.09           -111.48
9031.53         64.25           171.03
9068.68         64.52           93.07
9105.98         64.78           14.32
9143.44         64.95           -64.94
9181.05         65.06           -144.82
9218.82         65.34           136.21
9256.74         65.61           55.38
9294.81         65.70           -24.59
9333.04         65.91           -105.51
9371.43         66.13           172.65
9409.98         66.39           90.94
9448.69         66.55           8.71
9487.55         66.77           -73.67
9526.58         66.98           -156.87
9565.76         67.25           119.50
9605.11         67.48           35.30
9644.62         67.60           -48.90
9684.29         67.76           -133.12
9724.13         68.04           142.45
9764.12         68.32           57.56
9804.29         68.46           -27.68
9844.61         68.61           -113.10
9885.11         68.82           161.30
9925.77         69.08           74.89
9966.60         69.27           -11.15
10007.59        69.48           -97.62
10048.76        69.76           175.72
10090.09        70.05           88.81
10131.59        70.28           1.20
10173.27        70.46           -86.71
10215.12        70.63           -174.40
10257.13        70.88           97.12
10299.32        71.04           8.59
10341.69        71.22           -80.21
10384.23        71.39           -169.31
10426.94        71.62           101.66
10469.83        71.81           11.76
10512.90        71.98           -79.08
10556.14        72.13           -169.89
10599.56        72.24           99.10
10643.16        72.36           7.90
10686.94        72.45           -83.67
10730.90        72.52           -175.26
10775.04        72.64           93.00
10819.36        72.77           0.90
10863.86        72.92           -92.05
10908.55        73.04           174.71
10953.42        73.17           81.32
10998.47        73.21           -12.68
11043.71        73.28           -106.77
11089.14        73.40           158.91
11134.75        73.49           64.50
11180.55        73.57           -30.44
11226.54        73.61           -125.63
11272.72        73.69           138.88
11319.09        73.76           42.95
11365.65        73.85           -53.08
11412.40        73.97           -150.18
11459.34        74.01           112.20
11506.48        74.06           14.37
11553.81        74.07           -83.72
11601.33        74.06           178.21
11649.05        74.06           79.37
11696.97        74.10           -19.81
11745.08        74.11           -119.51
11793.39        74.00           139.94
11841.90        73.93           39.20
11890.61        73.86           -61.69
11939.52        73.75           -162.88
11988.63        73.61           95.65
12037.95        73.47           -6.41
12087.46        73.30           -108.70
12137.18        73.07           148.99
12187.11        72.87           46.57
12237.24        72.65           -56.37
12287.57        72.42           -159.25
12338.12        72.19           97.36
12388.87        71.96           -6.52
12439.83        71.70           -110.15
12490.99        71.39           145.78
12542.37        71.16           42.12
12593.96        70.96           -61.98
12645.77        70.79           -166.27
12697.78        70.70           88.63
12750.01        70.62           -17.30
12802.46        70.47           -123.12
12855.12        70.31           130.66
12908.00        70.19           24.17
12961.09        70.10           -82.95
13014.40        69.99           169.57
13067.94        69.91           61.29
13121.69        69.83           -47.26
13175.66        69.71           -155.67
13229.86        69.62           95.04
13284.28        69.57           -14.23
13338.92        69.55           -123.34
13393.79        69.58           126.94
13448.88        69.67           16.18
13504.20        69.74           -94.72
13559.75        69.88           154.04
13615.52        70.11           41.97
13671.53        70.42           -70.79
13727.76        70.71           175.57
13784.23        71.06           61.54
13840.93        71.36           -53.28
13897.86        71.64           -168.97
13955.03        71.86           74.60
14012.43        72.09           -42.46
14070.06        72.31           -160.47
14127.94        72.51           80.57
14186.05        72.65           -40.31
14244.40        72.72           -161.64
14303.00        72.71           76.90
14361.83        72.69           -44.85
14420.90        72.64           -166.97
14480.22        72.58           70.46
14539.78        72.44           -52.63
14599.59        72.28           -176.05
14659.64        72.05           60.36
14719.94        71.80           -63.16
14780.49        71.56           173.03
14841.29        71.31           48.77
14902.33        71.04           -76.08
14963.63        70.75           159.18
15025.18        70.47           34.57
15086.98        70.20           -90.59
15149.04        69.97           144.21
15211.35        69.80           18.75
15273.92        69.66           -107.48
15336.75        69.55           125.69
15399.83        69.34           -1.59
15463.18        69.23           -129.16
15526.78        69.16           102.68
15590.65        69.04           -26.11
15654.78        69.02           -155.79
15719.17        69.02           74.08
15783.83        69.00           -56.70
15848.75        69.00           171.97
15913.95        69.02           40.21
15979.40        68.98           -92.84
16045.13        69.00           133.93
16111.13        68.99           -0.30
16177.40        68.95           -135.21
16243.95        68.94           89.75
16310.76        68.87           -46.39
16377.85        68.86           176.81
16445.22        68.77           39.93
16512.87        68.65           -97.56
16580.79        68.57           124.38
16648.99        68.47           -14.32
16717.47        68.33           -152.98
16786.23        68.21           67.73
16855.28        68.14           -72.00
16924.61        68.13           147.63
16994.23        68.10           6.43
17064.13        68.11           -135.11
17134.32        68.02           82.90
17204.80        68.05           -59.91
17275.57        68.09           156.16
17346.63        68.14           12.00
17417.98        68.20           -132.76
17489.63        68.31           81.49
17561.57        68.39           -65.21
17633.80        68.45           147.48
17706.34        68.57           -0.20
17779.17        68.73           -149.21
17852.30        68.83           60.89
17925.73        68.90           -89.87
17999.47        68.90           118.55
18073.50        68.96           -33.50
18147.85        68.92           173.99
18222.49        68.95           20.09
18297.45        68.95           -134.03
18372.71        68.86           71.20
18448.29        68.81           -84.35
18524.17        68.71           119.30
18600.36        68.62           -37.78
18676.87        68.49           164.64
18753.70        68.36           6.01
18830.84        68.18           -152.66
18908.29        67.95           47.22
18986.07        67.81           -112.96
19064.17        67.61           85.99
19142.58        67.43           -75.58
19221.32        67.18           122.21
19300.38        67.08           -41.19
19379.77        66.87           155.34
19459.49        66.64           -8.63
19539.53        66.42           -175.38
19619.90        66.21           -5.14
19700.61        66.02           164.77
19781.64        65.80           -26.41
19863.01        65.58           142.17
19944.71        65.42           -50.30
20026.75        65.24           129.63
20109.13        65.06           -25.74
20191.84        64.78           170.39
20274.90        64.61           -1.96
20358.29        64.35           -173.63
20442.04        64.18           31.29
20526.12        63.84           -118.05
20610.55        63.66           91.33
20695.33        63.45           -56.87
20780.45        63.32           176.86
20865.93        63.10           73.49
20951.76        62.92           -26.30
21037.94        62.70           -105.69
21124.47        62.70           -179.74
21211.37        62.47           97.03
21298.62        62.43           17.21
21386.22        62.25           -70.96
21474.19        62.21           -156.13
21562.52        62.13           126.29
21651.22        62.18           74.38
21740.28        62.16           10.59
21829.70        62.19           -80.79
21919.49        62.15           -162.99
22009.65        62.10           135.17
22100.19        62.05           54.25
22191.09        61.99           -10.73
22282.37        61.95           -21.84
22374.03        61.88           -62.89
22466.06        61.75           -133.76
22558.47        61.72           167.01
22651.26        61.56           121.06
22744.43        61.50           64.85
22837.98        61.38           -28.88
22931.92        61.33           -41.56
23026.25        61.15           25.63
23120.96        60.95           71.72
23216.07        60.74           175.57
23311.56        60.59           -57.17
23407.45        60.42           52.02
23503.73        60.34           165.39
23600.41        60.32           -82.91
23697.49        60.20           -49.04
23794.96        60.10           -27.88
23892.84        60.02           -84.63
23991.12        60.00           173.76
24089.80        60.03           1.13
24188.89        60.03           141.89
24288.39        59.98           -58.16
24388.29        59.89           107.65
24488.61        59.92           -150.52
24589.34        59.92           -46.28
24690.48        59.98           50.77
24792.04        60.04           175.81
24894.02        60.07           2.34
24996.42        60.05           -62.48
25099.24        60.01           -112.63
25202.48        60.07           -126.19
25306.14        60.13           -166.64
25410.23        60.25           -73.42
25514.75        60.31           116.23
25619.71        60.32           -8.55
25725.09        60.30           -137.29
25830.90        60.41           126.11
25937.15        60.45           -69.48
26043.84        60.45           -8.38
26150.97        60.52           22.79
26258.53        60.57           112.87
26366.54        60.60           154.22
26475.00        60.65           128.83
26583.90        60.75           -53.61
26693.24        60.75           100.18
26803.04        60.76           -178.39
26913.29        60.80           -44.51
27023.99        60.81           61.74
27135.15        60.81           112.19
27246.77        60.74           -177.09
27358.84        60.83           -43.04
27471.38        60.85           49.70
27584.38        60.91           172.77
27697.84        60.97           19.84
27811.77        61.04           -114.90
27926.17        61.13           18.50
28041.04        61.16           151.54
28156.38        61.20           -73.13
28272.19        61.15           75.02
28388.49        61.22           -72.57
28505.26        61.26           178.67
28622.51        61.30           49.92
28740.24        61.29           -135.07
28858.46        61.35           11.60
28977.16        61.44           115.37
29096.36        61.49           111.61
29216.04        61.52           107.00
29336.21        61.51           57.79
29456.88        61.52           -16.60
29578.05        61.51           -88.37
29699.71        61.40           141.63
29821.88        61.45           -27.82
29944.54        61.46           -174.62
30067.71        61.56           70.03
30191.39        61.57           -110.40
30315.58        61.58           113.14
30440.28        61.65           -41.83
30565.49        61.68           179.96
30691.21        61.70           125.38
30817.46        61.72           28.25
30944.22        61.72           -68.62
31071.50        61.69           -121.73
31199.31        61.71           -85.75
31327.64        61.73           -0.71
31456.50        61.78           127.46
31585.89        61.79           -34.85
31715.81        61.83           -156.57
31846.27        61.85           71.43
31977.26        61.78           25.22
32108.80        61.86           27.05
32240.87        61.91           82.80
32373.49        61.86           -158.86
32506.65        61.89           -14.50
32640.36        61.89           142.02
32774.62        61.84           -20.93
32909.43        61.87           -48.98
33044.80        61.93           -82.08
33180.72        61.99           121.71
33317.21        62.05           -118.11
33454.25        62.01           -146.82
33591.86        62.06           140.04
33730.04        62.05           23.74
33868.78        62.08           -119.18
34008.09        62.20           68.18
34147.98        62.20           -125.11
34288.44        62.21           24.52
34429.48        62.30           112.73
34571.10        62.32           -157.71
34713.30        62.41           177.13
34856.09        62.45           146.13
34999.46        62.45           124.57
35143.43        62.45           109.89
35287.98        62.45           62.81
35433.13        62.42           69.88
35578.88        62.49           131.56
35725.23        62.52           -150.79
35872.18        62.56           25.65
36019.73        62.65           -140.34
36167.89        62.63           15.89
36316.66        62.65           -170.43
36466.04        62.65           -62.83
36616.04        62.63           61.24
36766.65        62.63           -77.85
36917.89        62.64           -99.11
37069.74        62.70           -79.37
37222.22        62.77           -68.80
37375.33        62.80           -29.63
37529.07        62.83           -167.02
37683.43        62.88           27.88
37838.44        62.90           -108.33
37994.08        62.98           120.13
38150.36        63.02           -28.27
38307.29        62.94           114.89
38464.86        62.93           -59.64
38623.07        62.97           136.80
38781.94        63.07           85.55
38941.46        63.10           110.02
39101.64        63.15           8.92
39262.48        63.13           140.32
39423.98        63.13           -132.27
39586.14        63.11           -59.11
39748.98        63.14           23.06
39912.48        63.17           108.44
40076.65        63.20           -113.15
40241.50        63.21           98.33
40407.02        63.21           -155.27
40573.23        63.17           -176.04
40740.12        63.23           -105.66
40907.70        63.33           -116.70
41075.96        63.39           59.71
41244.92        63.40           105.54
41414.57        63.46           63.07
41584.93        63.53           -44.19
41755.98        63.64           -144.98
41927.73        63.77           177.11
42100.19        63.84           137.74
42273.36        63.91           107.94
42447.25        63.97           -4.41
42621.84        64.09           169.52
42797.16        64.22           -1.60
42973.20        64.34           -50.06
43149.96        64.50           47.62
43327.45        64.58           37.18
43505.67        64.62           116.40
43684.62        64.65           -65.18
43864.31        64.71           122.98
44044.74        64.78           -23.09
44225.91        64.82           -28.55
44407.82        64.84           71.81
44590.49        64.83           154.69
