Freq[Hz]        [dBSPL]         Phase[Deg]
59.39           74.43           6.75
59.63           74.63           5.26
59.88           74.82           3.99
60.12           75.01           2.91
60.37           75.20           2.00
60.62           75.38           1.24
60.87           75.55           0.61
61.12           75.70           0.11
61.37           75.83           -0.28
61.62           75.92           -0.57
61.88           75.99           -0.80
62.13           76.04           -1.04
62.39           76.09           -1.35
62.64           76.14           -1.81
62.90           76.22           -2.49
63.16           76.32           -3.40
63.42           76.45           -4.57
63.68           76.60           -5.97
63.94           76.76           -7.59
64.21           76.94           -9.38
64.47           77.13           -11.34
64.74           77.33           -13.46
65.00           77.52           -15.72
65.27           77.71           -18.13
65.54           77.88           -20.69
65.81           78.02           -23.37
66.08           78.14           -26.15
66.35           78.24           -29.01
66.62           78.32           -31.92
66.90           78.39           -34.84
67.17           78.47           -37.77
67.45           78.56           -40.68
67.73           78.67           -43.58
68.00           78.79           -46.45
68.28           78.92           -49.30
68.56           79.05           -52.12
68.85           79.17           -54.93
69.13           79.26           -57.75
69.41           79.34           -60.59
69.70           79.41           -63.51
69.99           79.48           -66.53
70.27           79.56           -69.69
70.56           79.65           -73.00
70.85           79.74           -76.46
71.14           79.83           -80.06
71.44           79.91           -83.76
71.73           79.97           -87.53
72.03           80.02           -91.34
72.32           80.04           -95.17
72.62           80.03           -98.97
72.92           79.99           -102.73
73.22           79.95           -106.42
73.52           79.88           -110.02
73.82           79.81           -113.55
74.13           79.72           -117.01
74.43           79.61           -120.41
74.74           79.48           -123.76
75.04           79.32           -127.09
75.35           79.13           -130.43
75.66           78.90           -133.80
75.97           78.64           -137.22
76.29           78.33           -140.67
76.60           77.98           -144.09
76.92           77.59           -147.39
77.23           77.15           -150.47
77.55           76.67           -153.29
77.87           76.16           -155.84
78.19           75.63           -158.19
78.51           75.09           -160.42
78.83           74.55           -162.61
79.16           74.02           -164.77
79.48           73.51           -166.83
79.81           73.03           -168.67
80.14           72.58           -170.16
80.47           72.15           -171.21
80.80           71.76           -171.84
81.13           71.39           -172.14
81.47           71.05           -172.31
81.80           70.73           -172.50
82.14           70.43           -172.81
82.47           70.14           -173.22
82.81           69.85           -173.56
83.15           69.55           -173.68
83.50           69.21           -173.51
83.84           68.82           -173.12
84.19           68.39           -172.82
84.53           67.91           -172.87
84.88           67.42           -173.41
85.23           66.98           -174.35
85.58           66.61           -175.34
85.93           66.35           -175.95
86.28           66.20           -175.89
86.64           66.15           -175.04
87.00           66.19           -173.56
87.35           66.31           -171.75
87.71           66.49           -169.94
88.07           66.70           -168.44
88.44           66.90           -167.39
88.80           67.08           -166.79
89.16           67.22           -166.48
89.53           67.32           -166.21
89.90           67.40           -165.77
90.27           67.46           -165.18
90.64           67.51           -164.65
91.01           67.53           -164.56
91.39           67.54           -165.27
91.76           67.53           -166.94
92.14           67.49           -169.50
92.52           67.45           -172.70
92.90           67.41           -176.21
93.28           67.39           -179.76
93.67           67.40           176.79
94.05           67.45           173.52
94.44           67.51           170.42
94.83           67.56           167.45
95.22           67.60           164.54
95.61           67.59           161.57
96.00           67.56           158.45
96.40           67.50           155.19
96.79           67.43           151.90
97.19           67.38           148.76
97.59           67.38           145.86
97.99           67.42           143.20
98.40           67.49           140.68
98.80           67.56           138.18
99.21           67.58           135.59
99.62           67.50           132.89
100.03          67.32           130.07
100.44          67.09           127.14
100.85          66.83           124.18
101.26          66.61           121.29
101.68          66.45           118.61
102.10          66.37           116.19
102.52          66.36           113.91
102.94          66.38           111.53
103.36          66.39           108.82
103.79          66.36           105.83
104.22          66.27           102.79
104.65          66.13           100.00
105.08          65.93           97.55
105.51          65.73           95.27
105.94          65.56           92.87
106.38          65.46           90.10
106.82          65.43           86.84
107.25          65.44           83.03
107.70          65.48           78.76
108.14          65.52           74.17
108.58          65.57           69.53
109.03          65.62           65.09
109.48          65.70           61.01
109.93          65.76           57.26
110.38          65.77           53.56
110.84          65.74           49.45
111.29          65.67           44.50
111.75          65.60           38.54
112.21          65.54           31.73
112.67          65.53           24.43
113.13          65.58           16.98
113.60          65.68           9.74
114.07          65.85           3.00
114.54          66.09           -3.06
115.01          66.39           -8.54
115.48          66.69           -13.85
115.95          66.93           -19.41
116.43          67.11           -25.45
116.91          67.26           -32.00
117.39          67.42           -38.90
117.87          67.61           -45.91
118.36          67.85           -52.69
118.85          68.14           -58.94
119.33          68.45           -64.52
119.83          68.74           -69.51
120.32          68.96           -74.12
120.81          69.12           -78.66
121.31          69.24           -83.52
121.81          69.35           -88.98
122.31          69.44           -94.95
122.81          69.54           -101.02
123.32          69.66           -106.75
123.83          69.79           -111.98
124.34          69.92           -116.80
124.85          70.03           -121.37
125.36          70.11           -125.81
125.88          70.16           -130.22
126.39          70.19           -134.74
126.91          70.19           -139.49
127.44          70.21           -144.48
127.96          70.27           -149.62
128.49          70.38           -154.72
129.01          70.51           -159.56
129.55          70.63           -164.03
130.08          70.69           -168.16
130.61          70.71           -172.23
131.15          70.69           -176.55
131.69          70.65           178.74
132.23          70.61           173.86
132.78          70.61           169.17
133.32          70.63           164.88
133.87          70.65           160.93
134.42          70.64           157.10
134.97          70.58           153.33
135.53          70.49           149.65
136.09          70.37           146.02
136.65          70.24           142.35
137.21          70.09           138.49
137.77          69.93           134.45
138.34          69.79           130.40
138.91          69.65           126.62
139.48          69.51           123.26
140.05          69.35           120.33
140.63          69.17           117.58
141.21          68.94           114.64
141.79          68.68           111.33
142.37          68.42           107.77
142.96          68.21           104.37
143.55          68.04           101.32
144.14          67.89           98.63
144.73          67.73           96.18
145.32          67.52           93.85
145.92          67.28           91.53
146.52          67.00           89.19
147.13          66.72           86.78
147.73          66.47           84.30
148.34          66.27           81.83
148.95          66.12           79.62
149.56          65.97           77.89
150.18          65.79           76.73
150.79          65.55           75.82
151.41          65.29           74.49
152.04          65.04           72.43
152.66          64.81           70.03
153.29          64.61           67.89
153.92          64.43           66.26
154.55          64.25           65.12
155.19          64.05           64.36
155.83          63.83           63.66
156.47          63.58           62.79
157.11          63.33           61.70
157.76          63.15           60.54
158.41          63.06           59.48
159.06          63.05           58.53
159.71          63.05           57.60
160.37          63.02           56.73
161.03          62.94           56.21
161.69          62.81           55.99
162.36          62.65           55.70
163.03          62.53           55.15
163.70          62.46           54.46
164.37          62.43           53.90
165.05          62.42           53.50
165.72          62.42           52.99
166.41          62.43           52.29
167.09          62.42           51.58
167.78          62.36           51.05
168.47          62.23           50.72
169.16          62.06           50.38
169.86          61.93           49.60
170.56          61.86           48.18
171.26          61.86           46.34
171.96          61.92           44.65
172.67          62.03           43.78
173.38          62.25           43.54
174.09          62.68           42.57
174.81          63.31           40.14
175.53          63.75           37.50
176.25          63.93           36.01
176.97          64.02           35.27
177.70          64.06           34.40
178.43          64.07           33.30
179.17          64.08           31.91
179.90          64.11           29.84
180.64          64.19           27.45
181.39          64.34           25.68
182.13          64.53           24.82
182.88          64.65           24.24
183.63          64.68           22.99
184.39          64.64           20.95
185.15          64.47           19.12
185.91          64.11           18.04
186.67          63.84           17.03
187.44          63.83           15.67
188.21          63.86           14.20
188.99          63.84           12.60
189.76          63.82           10.43
190.55          63.89           7.77
191.33          64.00           5.53
192.12          64.05           4.01
192.91          63.97           2.37
193.70          63.82           0.11
194.50          63.76           -2.48
195.30          63.78           -4.90
196.10          63.72           -6.85
196.91          63.57           -8.33
197.72          63.43           -9.54
198.53          63.31           -11.17
199.35          63.20           -13.52
200.17          63.17           -15.81
200.99          63.15           -17.44
201.82          63.05           -18.62
202.65          62.83           -19.98
203.48          62.59           -21.85
204.32          62.45           -23.62
205.16          62.40           -24.43
206.00          62.34           -24.09
206.85          62.18           -23.10
207.70          61.99           -22.26
208.55          62.04           -21.89
209.41          62.30           -21.74
210.27          62.57           -21.56
211.14          62.79           -21.61
212.01          63.01           -22.19
212.88          63.29           -23.06
213.75          63.63           -23.99
214.63          63.97           -24.99
215.52          64.26           -25.91
216.40          64.50           -26.75
217.29          64.75           -27.95
218.19          64.98           -29.86
219.08          65.16           -32.65
219.99          65.33           -36.21
220.89          65.53           -40.04
221.80          65.72           -43.81
222.71          65.76           -47.64
223.63          65.73           -51.67
224.55          65.75           -55.46
225.47          65.80           -58.57
226.40          65.78           -61.40
227.33          65.67           -64.18
228.26          65.55           -67.03
229.20          65.49           -69.84
230.15          65.44           -72.16
231.09          65.34           -74.38
232.04          65.23           -76.94
233.00          65.25           -79.65
233.96          65.29           -81.63
234.92          65.21           -82.80
235.88          65.00           -84.18
236.86          64.90           -85.98
237.83          64.96           -87.65
238.81          65.00           -88.66
239.79          64.93           -89.84
240.78          64.88           -91.72
241.77          64.98           -93.84
242.76          65.12           -95.84
243.76          65.21           -97.62
244.76          65.26           -99.60
245.77          65.33           -101.76
246.78          65.42           -103.74
247.80          65.45           -105.65
248.81          65.42           -108.36
249.84          65.54           -111.96
250.87          65.76           -115.08
251.90          65.87           -117.36
252.93          65.87           -120.51
253.97          65.85           -124.02
255.02          65.88           -126.67
256.07          65.85           -129.31
257.12          65.82           -132.53
258.18          65.82           -135.65
259.24          65.78           -138.52
260.31          65.72           -141.77
261.38          65.67           -145.08
262.45          65.60           -148.26
263.53          65.51           -151.26
264.62          65.45           -153.90
265.70          65.30           -156.33
266.80          65.03           -158.81
267.90          64.82           -161.64
269.00          64.66           -164.09
270.10          64.53           -166.43
271.21          64.36           -168.96
272.33          64.20           -171.04
273.45          63.94           -172.84
274.58          63.69           -174.36
275.70          63.45           -175.46
276.84          63.25           -176.54
277.98          63.15           -177.68
279.12          63.05           -178.22
280.27          63.00           -178.90
281.42          62.88           179.96
282.58          62.82           179.35
283.74          62.88           178.97
284.91          62.97           178.32
286.08          63.17           178.11
287.26          63.32           177.92
288.44          63.48           176.90
289.63          63.83           175.62
290.82          64.07           174.49
292.01          64.13           172.73
293.21          64.48           170.56
294.42          64.90           169.16
295.63          65.14           167.41
296.85          65.40           164.58
298.07          65.69           162.01
299.29          66.00           159.85
300.53          66.33           157.01
301.76          66.66           153.88
303.00          66.94           150.56
304.25          67.20           146.93
305.50          67.45           143.34
306.76          67.67           140.02
308.02          67.90           136.42
309.29          68.19           132.95
310.56          68.44           129.90
311.84          68.64           126.16
313.12          68.77           122.16
314.41          68.87           118.22
315.70          68.98           114.39
317.00          69.09           110.45
318.30          69.20           106.22
319.61          69.30           102.19
320.93          69.39           97.99
322.25          69.48           93.76
323.57          69.56           89.83
324.90          69.62           85.74
326.24          69.68           81.23
327.58          69.68           77.20
328.93          69.62           73.26
330.28          69.65           68.86
331.64          69.66           65.05
333.00          69.64           60.77
334.37          69.71           56.86
335.75          69.70           52.91
337.13          69.69           48.64
338.52          69.70           45.08
339.91          69.63           41.26
341.31          69.59           37.26
342.71          69.53           33.39
344.12          69.46           29.50
345.54          69.39           25.80
346.96          69.35           22.06
348.38          69.29           18.27
349.82          69.30           14.21
351.26          69.25           10.49
352.70          69.12           6.47
354.15          69.09           2.50
355.61          68.95           -1.27
357.07          68.93           -5.57
358.54          68.81           -9.35
360.02          68.72           -13.77
361.50          68.72           -17.59
362.98          68.57           -21.11
364.48          68.50           -24.77
365.98          68.41           -28.37
367.48          68.30           -32.13
368.99          68.19           -35.55
370.51          68.07           -38.83
372.03          67.95           -42.40
373.56          67.79           -45.64
375.10          67.73           -48.86
376.64          67.56           -52.28
378.19          67.47           -55.78
379.75          67.29           -58.72
381.31          67.21           -62.37
382.88          67.12           -65.03
384.45          66.87           -68.27
386.04          66.78           -71.44
387.62          66.64           -74.79
389.22          66.50           -78.01
390.82          66.44           -81.08
392.43          66.30           -84.30
394.04          66.27           -87.71
395.66          66.18           -90.37
397.29          66.13           -93.51
398.92          66.02           -97.16
400.56          66.01           -100.34
402.21          65.94           -103.62
403.87          65.87           -106.12
405.53          65.98           -109.76
407.20          65.87           -114.46
408.87          65.89           -117.20
410.55          65.82           -121.05
412.24          65.77           -123.82
413.94          65.76           -126.79
415.64          65.60           -130.43
417.35          65.48           -133.65
419.07          65.33           -136.34
420.79          65.22           -139.77
422.52          65.12           -143.61
424.26          65.13           -146.18
426.00          64.94           -148.87
427.76          64.86           -151.71
429.51          64.80           -155.34
431.28          64.65           -157.14
433.06          64.51           -158.59
434.84          64.35           -162.12
436.63          64.29           -165.06
438.42          64.32           -167.58
440.22          64.22           -170.83
442.04          64.28           -173.26
443.85          64.45           -175.96
445.68          64.51           -178.79
447.51          64.59           178.55
449.35          64.69           176.02
451.20          64.72           172.86
453.06          64.83           169.56
454.92          64.97           166.70
456.79          65.17           163.09
458.67          65.28           159.63
460.56          65.55           155.98
462.45          65.70           152.97
464.35          65.95           149.77
466.26          66.13           145.42
468.18          66.40           141.65
470.11          66.57           137.25
472.04          66.70           132.69
473.98          66.92           127.66
475.93          67.08           122.80
477.89          67.17           117.86
479.86          67.30           113.21
481.83          67.44           108.39
483.81          67.55           103.05
485.80          67.57           98.40
487.80          67.60           93.55
489.81          67.57           88.01
491.82          67.58           82.70
493.85          67.51           77.89
495.88          67.44           72.87
497.92          67.31           68.26
499.96          67.27           63.59
502.02          67.13           59.57
504.09          67.02           55.53
506.16          66.93           51.37
508.24          66.91           47.72
510.33          66.82           43.87
512.43          66.77           39.68
514.54          66.66           36.03
516.66          66.67           32.49
518.78          66.64           28.72
520.91          66.63           26.20
523.06          66.67           22.40
525.21          66.75           18.68
527.37          66.86           15.49
529.54          66.99           12.36
531.72          67.04           9.09
533.90          67.30           5.38
536.10          67.45           1.58
538.30          67.69           -1.93
540.52          67.96           -5.97
542.74          68.21           -9.92
544.97          68.48           -13.60
547.22          68.79           -17.93
549.47          69.06           -22.46
551.73          69.25           -27.24
554.00          69.54           -32.83
556.28          69.82           -37.62
558.56          70.09           -43.08
560.86          70.31           -48.82
563.17          70.51           -55.19
565.48          70.70           -61.40
567.81          70.86           -67.45
570.15          70.97           -73.51
572.49          71.07           -80.01
574.85          71.14           -86.46
577.21          71.22           -93.14
579.59          71.25           -99.97
581.97          71.26           -106.50
584.36          71.23           -113.15
586.77          71.23           -119.63
589.18          71.16           -126.03
591.60          71.04           -132.53
594.04          70.93           -138.47
596.48          70.82           -144.45
598.93          70.71           -150.36
601.40          70.61           -155.99
603.87          70.47           -161.94
606.36          70.40           -167.80
608.85          70.27           -173.39
611.35          70.18           -178.79
613.87          70.08           175.73
616.39          70.01           170.60
618.93          69.99           165.34
621.47          70.03           160.07
624.03          70.06           154.71
626.60          70.11           149.41
629.18          70.24           144.22
631.76          70.33           138.49
634.36          70.42           132.75
636.97          70.51           126.88
639.59          70.62           120.73
642.22          70.74           114.67
644.86          70.84           108.22
647.52          70.93           101.46
650.18          71.01           94.61
652.85          71.07           87.39
655.54          71.06           80.12
658.24          71.07           72.57
660.94          71.03           65.19
663.66          70.95           57.64
666.39          70.85           50.39
669.13          70.69           42.99
671.89          70.48           35.52
674.65          70.23           28.42
677.42          69.99           21.49
680.21          69.66           15.34
683.01          69.32           9.26
685.82          68.93           4.08
688.64          68.55           -0.37
691.47          68.15           -4.40
694.32          67.79           -7.89
697.17          67.58           -11.15
700.04          67.27           -14.34
702.92          67.09           -17.58
705.81          67.08           -20.51
708.71          67.12           -23.82
711.63          67.25           -27.41
714.56          67.52           -30.84
717.50          67.88           -34.69
720.45          68.19           -38.82
723.41          68.48           -43.60
726.39          68.76           -48.74
729.37          69.08           -54.53
732.37          69.33           -61.04
735.39          69.55           -68.08
738.41          69.70           -75.40
741.45          69.83           -82.90
744.50          69.96           -90.31
747.56          70.05           -97.62
750.64          70.13           -105.38
753.72          70.23           -113.19
756.82          70.28           -120.61
759.94          70.30           -128.01
763.06          70.32           -135.47
766.20          70.34           -142.59
769.35          70.37           -150.12
772.52          70.42           -157.39
775.69          70.45           -164.41
778.89          70.48           -171.49
782.09          70.54           -178.49
785.31          70.67           174.30
788.54          70.74           166.96
791.78          70.83           159.56
795.04          70.87           152.07
798.31          70.91           144.51
801.59          70.91           137.16
804.89          70.94           129.41
808.20          70.96           121.71
811.52          70.98           114.11
814.86          70.97           106.23
818.21          70.99           98.72
821.58          70.96           91.19
824.96          70.93           83.60
828.35          70.92           76.17
831.76          70.88           68.71
835.18          70.79           61.50
838.62          70.73           54.28
842.06          70.65           47.14
845.53          70.63           40.01
849.01          70.63           33.07
852.50          70.65           26.36
856.01          70.70           19.73
859.53          70.73           13.10
863.06          70.78           6.28
866.61          70.86           -0.56
870.18          70.91           -7.83
873.76          70.99           -15.31
877.35          71.04           -22.68
880.96          71.16           -30.33
884.58          71.24           -37.79
888.22          71.31           -45.47
891.87          71.41           -53.21
895.54          71.49           -61.01
899.23          71.59           -68.66
902.93          71.64           -76.67
906.64          71.69           -84.91
910.37          71.74           -93.18
914.11          71.81           -101.36
917.87          71.87           -109.56
921.65          71.91           -117.74
925.44          72.01           -125.74
929.25          72.09           -133.70
933.07          72.16           -142.04
936.91          72.20           -150.06
940.76          72.27           -158.60
944.63          72.37           -167.03
948.52          72.44           -175.36
